pat_id;isik;koht;muu;deprel;phrase_case;pattern;verb_word;verb_compound;phrase_nr;adp;inf_verb
10041;mitte kunagi;alati;mitte kunagi;obl;in;päästma kelles/milles;päästma;;1;;
10042;mitte kunagi;vahel;muu;obl;in;leppima kelles/milles;leppima;;1;;
10043;mitte kunagi;mitte kunagi;muu;obl;in;välistama kelles/milles;välistama;;1;;
10044;mitte kunagi;alati;muu;obl;in;kuulutama välja kelles/milles;kuulutama;välja;1;;
10045;mitte kunagi;alati;muu;obl;in;põrkama kokku kelles/milles;põrkama;kokku;1;;
10046;mitte kunagi;alati;mitte kunagi;obl;in;demonstreerima kelles/milles;demonstreerima;;1;;
10047;mitte kunagi;alati;mitte kunagi;obl;in;olema tarvis kelles/milles;olema;tarvis;1;;
10048;mitte kunagi;vahel;muu;obl;in;kahanema kelles/milles;kahanema;;1;;
10049;mitte kunagi;vahel;muu;obl;in;andma välja kelles/milles;andma;välja;1;;
10050;mitte kunagi;alati;mitte kunagi;obl;in;lõhkema kelles/milles;lõhkema;;1;;
10051;mitte kunagi;alati;mitte kunagi;obl;in;tajuma kelles/milles;tajuma;;1;;
10052;mitte kunagi;mitte kunagi;muu;obl;in;kavandama kelles/milles;kavandama;;1;;
10053;mitte kunagi;alati;mitte kunagi;obl;in;tulema esile kelles/milles;tulema;esile;1;;
10054;mitte kunagi;alati;mitte kunagi;obl;in;purunema kelles/milles;purunema;;1;;
10055;vahel;vahel;mitte kunagi;obl;in;vallandama kelles/milles;vallandama;;1;;
10056;mitte kunagi;alati;mitte kunagi;obl;in;süütama kelles/milles;süütama;;1;;
10057;mitte kunagi;mitte kunagi;muu;obl;in;eitama kelles/milles;eitama;;1;;
10058;mitte kunagi;mitte kunagi;muu;obl;in;katma kelles/milles;katma;;1;;
10059;mitte kunagi;alati;mitte kunagi;obl;in;kehastama kelles/milles;kehastama;;1;;
10060;mitte kunagi;vahel;muu;obl;in;suhtlema kelles/milles;suhtlema;;1;;
10061;mitte kunagi;vahel;muu;obl;in;sulgema kelles/milles;sulgema;;1;;
10062;mitte kunagi;alati;muu;obl;in;jutustama kelles/milles;jutustama;;1;;
10063;mitte kunagi;alati;mitte kunagi;obl;in;hiilgama kelles/milles;hiilgama;;1;;
10064;mitte kunagi;alati;pole kindel;obl;in;rakendama kelles/milles;rakendama;;1;;
10065;mitte kunagi;alati;mitte kunagi;obl;in;sünnitama kelles/milles;sünnitama;;1;;
10066;mitte kunagi;vahel;muu;obl;in;tuletama kelles/milles;tuletama;;1;;
10067;mitte kunagi;alati;mitte kunagi;obl;in;jääma peale kelles/milles;jääma;peale;1;;
10068;mitte kunagi;alati;mitte kunagi;obl;in;askeldama kelles/milles;askeldama;;1;;
10069;mitte kunagi;mitte kunagi;muu;obl;in;liituma kelles/milles;liituma;;1;;
10070;mitte kunagi;alati;mitte kunagi;obl;in;olema lahti kelles/milles;olema;lahti;1;;
10071;mitte kunagi;alati;mitte kunagi;obl;in;elama edasi kelles/milles;elama;edasi;1;;
10072;mitte kunagi;alati;mitte kunagi;obl;in;seadma sisse kelles/milles;seadma;sisse;1;;
10073;vahel;vahel;pole kindel;obl;in;hävitama kelles/milles;hävitama;;1;;
10074;mitte kunagi;vahel;muu;obl;in;keerama kelles/milles;keerama;;1;;
10075;mitte kunagi;vahel;muu;obl;in;võtma ette kelles/milles;võtma;ette;1;;
10076;mitte kunagi;alati;pole kindel;obl;in;jagunema kelles/milles;jagunema;;1;;
10077;mitte kunagi;alati;muu;obl;in;kõikuma kelles/milles;kõikuma;;1;;
10078;mitte kunagi;mitte kunagi;muu;obl;in;hõlmama kelles/milles;hõlmama;;1;;
10079;mitte kunagi;vahel;muu;obl;in;vahendama kelles/milles;vahendama;;1;;
10080;mitte kunagi;vahel;muu;obl;in;koostama kelles/milles;koostama;;1;;
10081;mitte kunagi;alati;mitte kunagi;obl;in;vajuma kelles/milles;vajuma;;1;;
10082;mitte kunagi;alati;muu;obl;in;vestlema kelles/milles;vestlema;;1;;
10083;mitte kunagi;alati;mitte kunagi;obl;in;peksma kelles/milles;peksma;;1;;
10084;mitte kunagi;mitte kunagi;muu;obl;in;rõõmustama kelles/milles;rõõmustama;;1;;
10085;mitte kunagi;alati;mitte kunagi;obl;in;tuvastama kelles/milles;tuvastama;;1;;
10086;mitte kunagi;mitte kunagi;muu;obl;in;väljuma kelles/milles;väljuma;;1;;
10087;mitte kunagi;alati;mitte kunagi;obl;in;seisma ees kelles/milles;seisma;ees;1;;
10088;mitte kunagi;vahel;muu;obl;in;valvama kelles/milles;valvama;;1;;
10089;mitte kunagi;alati;mitte kunagi;obl;in;voolama kelles/milles;voolama;;1;;
10090;mitte kunagi;alati;pole kindel;obl;in;võtma kokku kelles/milles;võtma;kokku;1;;
10091;mitte kunagi;mitte kunagi;muu;obl;in;ühendama kelles/milles;ühendama;;1;;
10092;mitte kunagi;mitte kunagi;muu;obl;in;koosnema kelles/milles;koosnema;;1;;
10093;mitte kunagi;alati;mitte kunagi;obl;in;käivitama kelles/milles;käivitama;;1;;
10094;mitte kunagi;vahel;muu;obl;in;tulema kokku kelles/milles;tulema;kokku;1;;
10095;mitte kunagi;vahel;muu;obl;in;kinkima kelles/milles;kinkima;;1;;
10096;mitte kunagi;mitte kunagi;muu;obl;in;põgenema kelles/milles;põgenema;;1;;
10097;mitte kunagi;alati;mitte kunagi;obl;in;debüteerima kelles/milles;debüteerima;;1;;
10098;mitte kunagi;vahel;muu;obl;in;jääma ilma kelles/milles;jääma;ilma;1;;
10099;mitte kunagi;vahel;muu;obl;in;pakkuma välja kelles/milles;pakkuma;välja;1;;
10100;mitte kunagi;alati;muu;obl;in;suruma kelles/milles;suruma;;1;;
10101;mitte kunagi;vahel;muu;obl;in;abielluma kelles/milles;abielluma;;1;;
10102;vahel;vahel;muu;obl;in;süvenema kelles/milles;süvenema;;1;;
10103;mitte kunagi;alati;muu;obl;in;vabanema kelles/milles;vabanema;;1;;
10104;mitte kunagi;vahel;muu;obl;in;piirama kelles/milles;piirama;;1;;
10105;mitte kunagi;vahel;muu;obl;in;edastama kelles/milles;edastama;;1;;
10106;mitte kunagi;alati;mitte kunagi;obl;in;kulmineeruma kelles/milles;kulmineeruma;;1;;
10107;mitte kunagi;alati;muu;obl;in;jääma ära kelles/milles;jääma;ära;1;;
10108;mitte kunagi;vahel;muu;obl;in;suhtuma kelles/milles;suhtuma;;1;;
10109;mitte kunagi;alati;mitte kunagi;obl;in;sõitma välja kelles/milles;sõitma;välja;1;;
10110;mitte kunagi;vahel;muu;obl;in;sisenema kelles/milles;sisenema;;1;;
10111;mitte kunagi;vahel;muu;obl;in;tellima kelles/milles;tellima;;1;;
10112;mitte kunagi;alati;muu;obl;in;plaanima kelles/milles;plaanima;;1;;
10113;mitte kunagi;vahel;muu;obl;in;tooma esile kelles/milles;tooma;esile;1;;
10114;mitte kunagi;alati;muu;obl;in;arutlema kelles/milles;arutlema;;1;;
10115;mitte kunagi;mitte kunagi;muu;obl;in;rahuldama kelles/milles;rahuldama;;1;;
10116;mitte kunagi;vahel;muu;obl;in;asetsema kelles/milles;asetsema;;1;;
10117;mitte kunagi;alati;pole kindel;obl;in;lükkama kelles/milles;lükkama;;1;;
10118;mitte kunagi;vahel;muu;obl;in;taastama kelles/milles;taastama;;1;;
10119;mitte kunagi;mitte kunagi;muu;obl;in;kaasnema kelles/milles;kaasnema;;1;;
10120;mitte kunagi;mitte kunagi;muu;obl;in;asetama kelles/milles;asetama;;1;;
10121;mitte kunagi;vahel;vaieldav märgendus;obl;in;sarnanema kelles/milles;sarnanema;;1;;
10122;mitte kunagi;vahel;muu;obl;in;toetuma kelles/milles;toetuma;;1;;
10123;mitte kunagi;mitte kunagi;muu;obl;in;meenuma kelles/milles;meenuma;;1;;
10124;mitte kunagi;alati;mitte kunagi;obl;in;saama otsa kelles/milles;saama;otsa;1;;
10125;mitte kunagi;alati;mitte kunagi;obl;in;võõrustama kelles/milles;võõrustama;;1;;
10126;mitte kunagi;alati;mitte kunagi;obl;in;konkureerima kelles/milles;konkureerima;;1;;
10127;mitte kunagi;alati;muu;obl;in;laienema kelles/milles;laienema;;1;;
10128;mitte kunagi;alati;muu;obl;in;küpsema kelles/milles;küpsema;;1;;
10129;mitte kunagi;alati;mitte kunagi;obl;in;laiutama kelles/milles;laiutama;;1;;
10130;mitte kunagi;alati;pole kindel;obl;in;pistma kelles/milles;pistma;;1;;
10131;mitte kunagi;alati;mitte kunagi;obl;in;saama läbi kelles/milles;saama;läbi;1;;
10132;mitte kunagi;mitte kunagi;muu;obl;in;tingima kelles/milles;tingima;;1;;
10133;mitte kunagi;alati;mitte kunagi;obl;in;kerkima esile kelles/milles;kerkima;esile;1;;
10134;mitte kunagi;vahel;muu;obl;in;lahendama kelles/milles;lahendama;;1;;
10135;mitte kunagi;alati;muu;obl;in;ronima kelles/milles;ronima;;1;;
10136;mitte kunagi;vahel;muu;obl;in;taanduma kelles/milles;taanduma;;1;;
10137;mitte kunagi;vahel;muu;obl;in;lähenema kelles/milles;lähenema;;1;;
10138;mitte kunagi;vahel;muu;obl;in;siduma kelles/milles;siduma;;1;;
10139;mitte kunagi;alati;mitte kunagi;obl;in;lahvatama kelles/milles;lahvatama;;1;;
10140;mitte kunagi;alati;mitte kunagi;obl;in;vallanduma kelles/milles;vallanduma;;1;;
10141;mitte kunagi;alati;mitte kunagi;obl;in;õitsema kelles/milles;õitsema;;1;;
10142;mitte kunagi;alati;mitte kunagi;obl;in;peitma kelles/milles;peitma;;1;;
10143;mitte kunagi;alati;mitte kunagi;obl;in;sõitma ringi kelles/milles;sõitma;ringi;1;;
10144;mitte kunagi;alati;muu;obl;in;järgima kelles/milles;järgima;;1;;
10145;mitte kunagi;vahel;muu;obl;in;kujutama ette kelles/milles;kujutama;ette;1;;
10146;mitte kunagi;vahel;muu;obl;in;laekuma kelles/milles;laekuma;;1;;
10147;mitte kunagi;alati;mitte kunagi;obl;in;juhendama kelles/milles;juhendama;;1;;
10148;mitte kunagi;alati;mitte kunagi;obl;in;kujundama kelles/milles;kujundama;;1;;
10149;mitte kunagi;vahel;muu;obl;in;moodustuma kelles/milles;moodustuma;;1;;
10150;mitte kunagi;mitte kunagi;muu;obl;in;pooldama kelles/milles;pooldama;;1;;
10151;mitte kunagi;mitte kunagi;muu;obl;in;tulenema kelles/milles;tulenema;;1;;
10152;mitte kunagi;alati;mitte kunagi;obl;in;arendama kelles/milles;arendama;;1;;
10153;mitte kunagi;alati;muu;obl;in;lavastama kelles/milles;lavastama;;1;;
10154;mitte kunagi;alati;muu;obl;in;katsetama kelles/milles;katsetama;;1;;
10155;mitte kunagi;vahel;muu;obl;in;rajama kelles/milles;rajama;;1;;
10156;mitte kunagi;alati;mitte kunagi;obl;in;tegema ilma kelles/milles;tegema;ilma;1;;
10157;mitte kunagi;alati;mitte kunagi;obl;in;linastuma kelles/milles;linastuma;;1;;
10158;mitte kunagi;vahel;muu;obl;in;sätestama kelles/milles;sätestama;;1;;
10159;mitte kunagi;mitte kunagi;muu;obl;in;kajastama kelles/milles;kajastama;;1;;
10160;mitte kunagi;alati;muu;obl;in;hoidma kinni kelles/milles;hoidma;kinni;1;;
10161;mitte kunagi;mitte kunagi;muu;obl;in;orienteeruma kelles/milles;orienteeruma;;1;;
10162;mitte kunagi;alati;mitte kunagi;obl;in;võimutsema kelles/milles;võimutsema;;1;;
10163;mitte kunagi;alati;pole kindel;obl;in;võtma sisse kelles/milles;võtma;sisse;1;;
10164;mitte kunagi;vahel;muu;obl;in;karjuma kelles/milles;karjuma;;1;;
10165;mitte kunagi;vahel;muu;obl;in;põhinema kelles/milles;põhinema;;1;;
10166;mitte kunagi;vahel;muu;obl;in;tulema tagasi kelles/milles;tulema;tagasi;1;;
10167;mitte kunagi;mitte kunagi;muu;obl;in;naerma kelles/milles;naerma;;1;;
10168;mitte kunagi;vahel;muu;obl;in;paljastama kelles/milles;paljastama;;1;;
10169;mitte kunagi;alati;muu;obl;in;hõljuma kelles/milles;hõljuma;;1;;
10170;mitte kunagi;alati;mitte kunagi;obl;in;ilutsema kelles/milles;ilutsema;;1;;
10171;mitte kunagi;alati;mitte kunagi;obl;in;jõustuma kelles/milles;jõustuma;;1;;
10172;vahel;vahel;mitte kunagi;obl;in;lööma välja kelles/milles;lööma;välja;1;;
10173;mitte kunagi;mitte kunagi;muu;obl;in;lõikama kelles/milles;lõikama;;1;;
10174;mitte kunagi;mitte kunagi;muu;obl;in;tõotama kelles/milles;tõotama;;1;;
10175;mitte kunagi;alati;mitte kunagi;obl;in;elutsema kelles/milles;elutsema;;1;;
10176;mitte kunagi;vahel;muu;obl;in;tõusma esile kelles/milles;tõusma;esile;1;;
10177;mitte kunagi;vahel;muu;obl;in;eraldama kelles/milles;eraldama;;1;;
10178;mitte kunagi;alati;muu;obl;in;loovutama kelles/milles;loovutama;;1;;
10179;mitte kunagi;vahel;muu;obl;in;organiseerima kelles/milles;organiseerima;;1;;
10180;mitte kunagi;mitte kunagi;muu;obl;in;tormama kelles/milles;tormama;;1;;
10181;mitte kunagi;alati;muu;obl;in;hoolitsema kelles/milles;hoolitsema;;1;;
10182;mitte kunagi;vahel;muu;obl;in;keerlema kelles/milles;keerlema;;1;;
10183;mitte kunagi;vahel;muu;obl;in;kolima kelles/milles;kolima;;1;;
10184;mitte kunagi;alati;mitte kunagi;obl;in;lehvima kelles/milles;lehvima;;1;;
10185;mitte kunagi;alati;mitte kunagi;obl;in;viigistama kelles/milles;viigistama;;1;;
10186;mitte kunagi;vahel;muu;obl;in;reisima kelles/milles;reisima;;1;;
10187;mitte kunagi;vahel;muu;obl;in;vallutama kelles/milles;vallutama;;1;;
10188;mitte kunagi;vahel;muu;obl;in;õigustama kelles/milles;õigustama;;1;;
10189;mitte kunagi;alati;mitte kunagi;obl;in;liigutama kelles/milles;liigutama;;1;;
10190;mitte kunagi;vahel;muu;obl;in;tegema läbi kelles/milles;tegema;läbi;1;;
10191;mitte kunagi;alati;pole kindel;obl;in;tiirlema kelles/milles;tiirlema;;1;;
10192;mitte kunagi;alati;mitte kunagi;obl;in;võtma kinni kelles/milles;võtma;kinni;1;;
10193;mitte kunagi;alati;mitte kunagi;obl;in;edenema kelles/milles;edenema;;1;;
10194;mitte kunagi;vahel;muu;obl;in;helistama kelles/milles;helistama;;1;;
10195;mitte kunagi;vahel;muu;obl;in;kustuma kelles/milles;kustuma;;1;;
10196;mitte kunagi;vahel;muu;obl;in;vaatlema kelles/milles;vaatlema;;1;;
10197;mitte kunagi;alati;mitte kunagi;obl;in;vahetuma kelles/milles;vahetuma;;1;;
10198;mitte kunagi;alati;mitte kunagi;obl;in;marssima kelles/milles;marssima;;1;;
10199;mitte kunagi;vahel;muu;obl;in;tänama kelles/milles;tänama;;1;;
10200;mitte kunagi;vahel;muu;obl;in;ihkama kelles/milles;ihkama;;1;;
10201;mitte kunagi;alati;pole kindel;obl;in;tunnetama kelles/milles;tunnetama;;1;;
10202;mitte kunagi;alati;muu;obl;in;vaatama ringi kelles/milles;vaatama;ringi;1;;
10203;mitte kunagi;alati;muu;obl;in;noppima kelles/milles;noppima;;1;;
10204;mitte kunagi;alati;mitte kunagi;obl;in;reklaamima kelles/milles;reklaamima;;1;;
10205;mitte kunagi;vahel;muu;obl;in;suunduma kelles/milles;suunduma;;1;;
10206;mitte kunagi;vahel;muu;obl;in;eelnema kelles/milles;eelnema;;1;;
10207;mitte kunagi;alati;mitte kunagi;obl;in;lööma läbi kelles/milles;lööma;läbi;1;;
10208;mitte kunagi;alati;mitte kunagi;obl;in;rändama kelles/milles;rändama;;1;;
10209;mitte kunagi;mitte kunagi;muu;obl;in;unistama kelles/milles;unistama;;1;;
10210;mitte kunagi;vahel;muu;obl;in;vabastama kelles/milles;vabastama;;1;;
10211;mitte kunagi;vahel;muu;obl;in;kalduma kelles/milles;kalduma;;1;;
10212;mitte kunagi;alati;mitte kunagi;obl;in;lagunema kelles/milles;lagunema;;1;;
10213;mitte kunagi;mitte kunagi;muu;obl;in;pärinema kelles/milles;pärinema;;1;;
10214;mitte kunagi;alati;mitte kunagi;obl;in;helisema kelles/milles;helisema;;1;;
10215;mitte kunagi;vahel;muu;obl;in;segunema kelles/milles;segunema;;1;;
10216;mitte kunagi;alati;muu;obl;in;vahetama välja kelles/milles;vahetama;välja;1;;
10217;mitte kunagi;mitte kunagi;muu;obl;in;käima läbi kelles/milles;käima;läbi;1;;
10218;mitte kunagi;mitte kunagi;muu;obl;in;reageerima kelles/milles;reageerima;;1;;
10219;mitte kunagi;mitte kunagi;muu;obl;in;täituma kelles/milles;täituma;;1;;
10220;mitte kunagi;vahel;muu;obl;in;vihjama kelles/milles;vihjama;;1;;
10221;mitte kunagi;alati;mitte kunagi;obl;in;kasutama ära kelles/milles;kasutama;ära;1;;
10222;mitte kunagi;mitte kunagi;muu;obl;in;köitma kelles/milles;köitma;;1;;
10223;mitte kunagi;alati;mitte kunagi;obl;in;varisema kokku kelles/milles;varisema;kokku;1;;
10224;mitte kunagi;alati;vaieldav märgendus;obl;in;vilksatama kelles/milles;vilksatama;;1;;
10225;mitte kunagi;alati;mitte kunagi;obl;in;alistuma kelles/milles;alistuma;;1;;
10226;mitte kunagi;vahel;muu;obl;in;analüüsima kelles/milles;analüüsima;;1;;
10227;mitte kunagi;alati;pole kindel;obl;in;ebaõnnestuma kelles/milles;ebaõnnestuma;;1;;
10228;vahel;vahel;mitte kunagi;obl;in;juurduma kelles/milles;juurduma;;1;;
10229;mitte kunagi;vahel;vaieldav märgendus;obl;in;tuginema kelles/milles;tuginema;;1;;
10230;mitte kunagi;alati;mitte kunagi;obl;in;usaldama kelles/milles;usaldama;;1;;
10231;mitte kunagi;vahel;muu;obl;in;valdama kelles/milles;valdama;;1;;
10232;mitte kunagi;alati;mitte kunagi;obl;in;etenduma kelles/milles;etenduma;;1;;
10233;mitte kunagi;vahel;muu;obl;in;varastama kelles/milles;varastama;;1;;
10234;mitte kunagi;alati;mitte kunagi;obl;in;viitsima kelles/milles;viitsima;;1;;
10235;mitte kunagi;vahel;muu;obl;in;maadlema kelles/milles;maadlema;;1;;
10236;mitte kunagi;vahel;muu;obl;in;võrduma kelles/milles;võrduma;;1;;
10237;mitte kunagi;vahel;muu;obl;in;kustutama kelles/milles;kustutama;;1;;
10238;mitte kunagi;vahel;muu;obl;in;poseerima kelles/milles;poseerima;;1;;
10239;mitte kunagi;vahel;muu;obl;in;valmistama ette kelles/milles;valmistama;ette;1;;
10240;mitte kunagi;alati;mitte kunagi;obl;in;teenindama kelles/milles;teenindama;;1;;
10241;mitte kunagi;vahel;muu;obl;in;hüüdma kelles/milles;hüüdma;;1;;
10242;mitte kunagi;vahel;muu;obl;in;keerutama kelles/milles;keerutama;;1;;
10243;mitte kunagi;mitte kunagi;muu;obl;in;kohama kelles/milles;kohama;;1;;
10244;mitte kunagi;alati;mitte kunagi;obl;in;levitama kelles/milles;levitama;;1;;
10245;mitte kunagi;alati;mitte kunagi;obl;in;sõitma otsa kelles/milles;sõitma;otsa;1;;
10246;mitte kunagi;alati;mitte kunagi;obl;in;jääma alles kelles/milles;jääma;alles;1;;
10247;mitte kunagi;alati;pole kindel;obl;in;saama tagasi kelles/milles;saama;tagasi;1;;
10248;mitte kunagi;alati;mitte kunagi;obl;in;saama valmis kelles/milles;saama;valmis;1;;
10249;mitte kunagi;alati;mitte kunagi;obl;in;testima kelles/milles;testima;;1;;
10250;mitte kunagi;vahel;muu;obl;in;tõrjuma kelles/milles;tõrjuma;;1;;
10251;mitte kunagi;alati;mitte kunagi;obl;in;murduma kelles/milles;murduma;;1;;
10252;mitte kunagi;alati;mitte kunagi;obl;in;passima kelles/milles;passima;;1;;
10253;mitte kunagi;vahel;muu;obl;in;seostuma kelles/milles;seostuma;;1;;
10254;mitte kunagi;vahel;muu;obl;in;tarvitama kelles/milles;tarvitama;;1;;
10255;mitte kunagi;alati;mitte kunagi;obl;in;tõstatama kelles/milles;tõstatama;;1;;
10256;mitte kunagi;vahel;muu;obl;in;allkirjastama kelles/milles;allkirjastama;;1;;
10257;mitte kunagi;vahel;muu;obl;in;haigutama kelles/milles;haigutama;;1;;
10258;mitte kunagi;vahel;muu;obl;in;kaduma ära kelles/milles;kaduma;ära;1;;
10259;mitte kunagi;vahel;muu;obl;in;kaebama kelles/milles;kaebama;;1;;
10260;mitte kunagi;alati;pole kindel;obl;in;võtma maha kelles/milles;võtma;maha;1;;
10261;mitte kunagi;alati;mitte kunagi;obl;in;maalima kelles/milles;maalima;;1;;
10262;mitte kunagi;vahel;muu;obl;in;veenma kelles/milles;veenma;;1;;
10263;mitte kunagi;alati;mitte kunagi;obl;in;venima kelles/milles;venima;;1;;
10264;mitte kunagi;alati;mitte kunagi;obl;in;ütlema välja kelles/milles;ütlema;välja;1;;
10265;mitte kunagi;vahel;pole kindel;obl;in;täheldama kelles/milles;täheldama;;1;;
10266;mitte kunagi;vahel;muu;obl;in;võtma ära kelles/milles;võtma;ära;1;;
10267;mitte kunagi;alati;mitte kunagi;obl;in;üürima kelles/milles;üürima;;1;;
10268;mitte kunagi;mitte kunagi;muu;obl;in;jääma välja kelles/milles;jääma;välja;1;;
10269;mitte kunagi;alati;mitte kunagi;obl;in;kükitama kelles/milles;kükitama;;1;;
10270;mitte kunagi;mitte kunagi;muu;obl;in;olema ära kelles/milles;olema;ära;1;;
10271;mitte kunagi;alati;mitte kunagi;obl;in;paistma välja kelles/milles;paistma;välja;1;;
10272;mitte kunagi;vahel;pole kindel;obl;in;panema kokku kelles/milles;panema;kokku;1;;
10273;mitte kunagi;vahel;muu;obl;in;tulema vastu kelles/milles;tulema;vastu;1;;
10274;mitte kunagi;vahel;muu;obl;in;asenduma kelles/milles;asenduma;;1;;
10275;mitte kunagi;alati;mitte kunagi;obl;in;haigestuma kelles/milles;haigestuma;;1;;
10276;mitte kunagi;alati;mitte kunagi;obl;in;kukkuma läbi kelles/milles;kukkuma;läbi;1;;
10277;mitte kunagi;vahel;muu;obl;in;takerduma kelles/milles;takerduma;;1;;
10278;mitte kunagi;vahel;muu;obl;in;aitama kaasa kelles/milles;aitama;kaasa;1;;
10279;mitte kunagi;alati;muu;obl;in;protestima kelles/milles;protestima;;1;;
10280;mitte kunagi;alati;muu;obl;in;taastuma kelles/milles;taastuma;;1;;
10281;mitte kunagi;alati;mitte kunagi;obl;in;heitlema kelles/milles;heitlema;;1;;
10282;mitte kunagi;alati;mitte kunagi;obl;in;kutsuma üles kelles/milles;kutsuma;üles;1;;
10283;mitte kunagi;vahel;muu;obl;in;muretsema kelles/milles;muretsema;;1;;
10284;mitte kunagi;alati;mitte kunagi;obl;in;sõdima kelles/milles;sõdima;;1;;
10285;mitte kunagi;vahel;muu;obl;in;vahelduma kelles/milles;vahelduma;;1;;
10286;mitte kunagi;alati;mitte kunagi;obl;in;langema välja kelles/milles;langema;välja;1;;
10287;mitte kunagi;alati;mitte kunagi;obl;in;panema välja kelles/milles;panema;välja;1;;
10288;mitte kunagi;vahel;muu;obl;in;lasuma kelles/milles;lasuma;;1;;
10289;mitte kunagi;alati;muu;obl;in;minema läbi kelles/milles;minema;läbi;1;;
10290;mitte kunagi;alati;pole kindel;obl;in;põletama kelles/milles;põletama;;1;;
10291;mitte kunagi;alati;muu;obl;in;suusatama kelles/milles;suusatama;;1;;
10292;mitte kunagi;vahel;muu;obl;in;tunnustama kelles/milles;tunnustama;;1;;
10293;mitte kunagi;alati;mitte kunagi;obl;in;töötama kokku kelles/milles;töötama;kokku;1;;
10294;mitte kunagi;alati;muu;obl;in;fikseerima kelles/milles;fikseerima;;1;;
10295;mitte kunagi;mitte kunagi;muu;obl;in;peetama kelles/milles;peetama;;1;;
10296;mitte kunagi;alati;muu;obl;in;sammuma kelles/milles;sammuma;;1;;
10297;mitte kunagi;alati;mitte kunagi;obl;in;troonima kelles/milles;troonima;;1;;
10298;mitte kunagi;alati;pole kindel;obl;in;vältima kelles/milles;vältima;;1;;
10299;mitte kunagi;alati;muu;obl;in;keema kelles/milles;keema;;1;;
10300;mitte kunagi;alati;muu;obl;in;saama täis kelles/milles;saama;täis;1;;
10301;mitte kunagi;vahel;muu;obl;in;eristama kelles/milles;eristama;;1;;
10302;mitte kunagi;mitte kunagi;muu;obl;in;pärima kelles/milles;pärima;;1;;
10303;vahel;vahel;mitte kunagi;obl;in;tärkama kelles/milles;tärkama;;1;;
10304;mitte kunagi;vahel;muu;obl;in;katsuma kelles/milles;katsuma;;1;;
10305;mitte kunagi;mitte kunagi;muu;obl;in;minema edasi kelles/milles;minema;edasi;1;;
10306;mitte kunagi;vahel;muu;obl;in;paigutama kelles/milles;paigutama;;1;;
10307;mitte kunagi;alati;mitte kunagi;obl;in;tungima kallale kelles/milles;tungima;kallale;1;;
10308;mitte kunagi;alati;mitte kunagi;obl;in;abistama kelles/milles;abistama;;1;;
10309;mitte kunagi;vahel;muu;obl;in;karistama kelles/milles;karistama;;1;;
10310;mitte kunagi;alati;mitte kunagi;obl;in;nutma kelles/milles;nutma;;1;;
10311;mitte kunagi;alati;mitte kunagi;obl;in;põimuma kelles/milles;põimuma;;1;;
