pat_id,pattern,phrase_case,isik,koht,muu,verb_word,verb_compound,phrase_nr,adp,deprel,inf_verb
2826,alistama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,alistama,,1,,obl,
2827,jääma vahele kellel/millel,ad,mitte kunagi,alati,muu,jääma,vahele,1,,obl,
2828,lööma kaasa kellel/millel,ad,mitte kunagi,alati,pole kindel,lööma,kaasa,1,,obl,
2829,lebama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,lebama,,1,,obl,
2830,maanduma kellel/millel,ad,mitte kunagi,alati,muu,maanduma,,1,,obl,
2831,süttima kellel/millel,ad,mitte kunagi,alati,muu,süttima,,1,,obl,
2832,jääma alla kellel/millel,ad,mitte kunagi,vahel,muu,jääma,alla,1,,obl,
2833,vähendama kellel/millel,ad,mitte kunagi,vahel,muu,vähendama,,1,,obl,
2834,kõndima kellel/millel,ad,mitte kunagi,alati,muu,kõndima,,1,,obl,
2835,pöörduma kellel/millel,ad,mitte kunagi,alati,muu,pöörduma,,1,,obl,
2836,särama kellel/millel,ad,mitte kunagi,alati,muu,särama,,1,,obl,
2837,uurima kellel/millel,ad,mitte kunagi,vahel,muu,uurima,,1,,obl,
2838,murdma kellel/millel,ad,vahel,vahel,muu,murdma,,1,,obl,
2839,kuulutama kellel/millel,ad,mitte kunagi,vahel,muu,kuulutama,,1,,obl,
2840,selgitama kellel/millel,ad,mitte kunagi,vahel,muu,selgitama,,1,,obl,
2841,tuginema kellel/millel,ad,mitte kunagi,vahel,muu,tuginema,,1,,obl,
2842,väitma kellel/millel,ad,mitte kunagi,alati,mitte kunagi,väitma,,1,,obl,
2843,võitlema kellel/millel,ad,mitte kunagi,alati,muu,võitlema,,1,,obl,
2844,kiitma kellel/millel,ad,mitte kunagi,vahel,muu,kiitma,,1,,obl,
2845,omama kellel/millel,ad,mitte kunagi,alati,pole kindel,omama,,1,,obl,
2846,üllatama kellel/millel,ad,mitte kunagi,alati,muu,üllatama,,1,,obl,
2847,mõjutama kellel/millel,ad,mitte kunagi,alati,muu,mõjutama,,1,,obl,
2848,suurendama kellel/millel,ad,mitte kunagi,alati,muu,suurendama,,1,,obl,
2849,rikkuma kellel/millel,ad,mitte kunagi,alati,muu,rikkuma,,1,,obl,
2850,saama otsa kellel/millel,ad,vahel,vahel,pole kindel,saama,otsa,1,,obl,
2851,jääma ära kellel/millel,ad,vahel,vahel,mitte kunagi,jääma,ära,1,,obl,
2852,magama kellel/millel,ad,mitte kunagi,alati,muu ja vaieldav märgendus,magama,,1,,obl,
2853,saama täis kellel/millel,ad,vahel,vahel,muu,saama,täis,1,,obl,
2854,tuvastama kellel/millel,ad,vahel,vahel,muu,tuvastama,,1,,obl,
2855,omandama kellel/millel,ad,mitte kunagi,vahel,muu,omandama,,1,,obl,
2856,piirduma kellel/millel,ad,mitte kunagi,alati,mitte kunagi,piirduma,,1,,obl,
2857,märkima kellel/millel,ad,mitte kunagi,alati,mitte kunagi,märkima,,1,,obl,
2858,pidama kinni kellel/millel,ad,mitte kunagi,alati,mitte kunagi,pidama,kinni,1,,obl,
2859,kõnelema kellel/millel,ad,mitte kunagi,alati,muu,kõnelema,,1,,obl,
2860,viitama kellel/millel,ad,mitte kunagi,alati,muu,viitama,,1,,obl,
2861,hüppama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,hüppama,,1,,obl,
2862,asendama kellel/millel,ad,mitte kunagi,alati,muu,asendama,,1,,obl,
2863,kujutama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,kujutama,,1,,obl,
2864,peatama kellel/millel,ad,mitte kunagi,vahel,muu,peatama,,1,,obl,
2865,tapma kellel/millel,ad,mitte kunagi,alati,muu,tapma,,1,,obl,
2866,abistama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,abistama,,1,,obl,
2867,domineerima kellel/millel,ad,mitte kunagi,alati,mitte kunagi,domineerima,,1,,obl,
2868,katkema kellel/millel,ad,mitte kunagi,vahel,muu,katkema,,1,,obl,
2869,püstitama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,püstitama,,1,,obl,
2870,sööma kellel/millel,ad,mitte kunagi,alati,muu ja vaieldav märgendus,sööma,,1,,obl,
2871,ebaõnnestuma kellel/millel,ad,vahel,vahel,muu,ebaõnnestuma,,1,,obl,
2872,esitlema kellel/millel,ad,mitte kunagi,alati,mitte kunagi,esitlema,,1,,obl,
2873,kogema kellel/millel,ad,mitte kunagi,alati,mitte kunagi,kogema,,1,,obl,
2874,võtma kinni kellel/millel,ad,vahel,vahel,mitte kunagi,võtma,kinni,1,,obl,
2875,kuulama kellel/millel,ad,mitte kunagi,vahel,muu,kuulama,,1,,obl,
2876,plahvatama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,plahvatama,,1,,obl,
2877,rõhutama kellel/millel,ad,vahel,vahel,muu,rõhutama,,1,,obl,
2878,jalutama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,jalutama,,1,,obl,
2879,mõistma kellel/millel,ad,mitte kunagi,alati,muu,mõistma,,1,,obl,
2880,valmistama kellel/millel,ad,mitte kunagi,alati,muu,valmistama,,1,,obl,
2881,katkestama kellel/millel,ad,mitte kunagi,alati,muu,katkestama,,1,,obl,
2882,pöörama kellel/millel,ad,mitte kunagi,vahel,muu,pöörama,,1,,obl,
2883,kindlustama kellel/millel,ad,mitte kunagi,vahel,muu,kindlustama,,1,,obl,
2884,tooma kaasa kellel/millel,ad,mitte kunagi,vahel,muu,tooma,kaasa,1,,obl,
2885,avalduma kellel/millel,ad,vahel,vahel,muu,avalduma,,1,,obl,
2886,pidama vastu kellel/millel,ad,mitte kunagi,alati,muu,pidama,vastu,1,,obl,
2887,helistama kellel/millel,ad,mitte kunagi,alati,muu,helistama,,1,,obl,
2888,sundima kellel/millel,ad,mitte kunagi,alati,muu,sundima,,1,,obl,
2889,suruma kellel/millel,ad,vahel,vahel,muu,suruma,,1,,obl,
2890,tervitama kellel/millel,ad,mitte kunagi,alati,muu,tervitama,,1,,obl,
2891,torkama kellel/millel,ad,vahel,alati,mitte kunagi,torkama,,1,,obl,
2892,keelduma kellel/millel,ad,mitte kunagi,alati,muu,keelduma,,1,,obl,
2893,kirjeldama kellel/millel,ad,mitte kunagi,alati,muu,kirjeldama,,1,,obl,
2894,olema kohal kellel/millel,ad,mitte kunagi,vahel,muu,olema,kohal,1,,obl,
2895,sõlmima kellel/millel,ad,mitte kunagi,vahel,muu,sõlmima,,1,,obl,
2896,uskuma kellel/millel,ad,mitte kunagi,vahel,muu,uskuma,,1,,obl,
2897,edestama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,edestama,,1,,obl,
2898,heitma kellel/millel,ad,mitte kunagi,vahel,muu,heitma,,1,,obl,
2899,nautima kellel/millel,ad,mitte kunagi,alati,muu,nautima,,1,,obl,
2900,jooma kellel/millel,ad,mitte kunagi,alati,muu,jooma,,1,,obl,
2901,sadama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,,sadama,1,,obl,
2902,sooritama kellel/millel,ad,mitte kunagi,alati,muu,sooritama,,1,,obl,
2903,kannatama kellel/millel,ad,mitte kunagi,alati,muu,kannatama,,1,,obl,
2904,käivituma kellel/millel,ad,mitte kunagi,vahel,muu,käivituma,,1,,obl,
2905,paranema kellel/millel,ad,mitte kunagi,vahel,muu,paranema,,1,,obl,
2906,tegema ära kellel/millel,ad,mitte kunagi,vahel,muu,tegema,ära,1,,obl,
2907,põrkama kokku kellel/millel,ad,mitte kunagi,alati,muu,põrkama,kokku,1,,obl,
2908,taotlema kellel/millel,ad,mitte kunagi,vahel,muu,taotlema,,1,,obl,
2909,olema lahti kellel/millel,ad,vahel,vahel,mitte kunagi,olema,lahti,1,,obl,
2910,ilmutama kellel/millel,ad,mitte kunagi,vahel,muu,ilmutama,,1,,obl,
2911,puudutama kellel/millel,ad,mitte kunagi,alati,muu,puudutama,,1,,obl,
2912,tõestama kellel/millel,ad,mitte kunagi,alati,muu,tõestama,,1,,obl,
2913,mahtuma kellel/millel,ad,mitte kunagi,vahel,muu,mahtuma,,1,,obl,
2914,puhkama kellel/millel,ad,mitte kunagi,alati,muu,puhkama,,1,,obl,
2915,väljuma kellel/millel,ad,mitte kunagi,vahel,muu,väljuma,,1,,obl,
2916,kaitsma kellel/millel,ad,mitte kunagi,alati,muu,kaitsma,,1,,obl,
2917,käsitlema kellel/millel,ad,mitte kunagi,alati,muu,käsitlema,,1,,obl,
2918,keerama kellel/millel,ad,mitte kunagi,vahel,muu,keerama,,1,,obl,
2919,tantsima kellel/millel,ad,mitte kunagi,alati,mitte kunagi,tantsima,,1,,obl,
2920,vajuma kellel/millel,ad,mitte kunagi,alati,muu,vajuma,,1,,obl,
2921,kasvatama kellel/millel,ad,mitte kunagi,vahel,muu,kasvatama,,1,,obl,
2922,kulutama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,kulutama,,1,,obl,
2923,vedelema kellel/millel,ad,mitte kunagi,alati,mitte kunagi,vedelema,,1,,obl,
2924,kaaluma kellel/millel,ad,vahel,vahel,muu,kaaluma,,1,,obl,
2925,kehtestama kellel/millel,ad,mitte kunagi,vahel,muu,kehtestama,,1,,obl,
2926,keskenduma kellel/millel,ad,mitte kunagi,vahel,muu,keskenduma,,1,,obl,
2927,osutama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,osutama,,1,,obl,
2928,lõikama kellel/millel,ad,mitte kunagi,vahel,muu,lõikama,,1,,obl,
2929,nägema ette kellel/millel,ad,mitte kunagi,vahel,muu,nägema,ette,1,,obl,
2930,toimetama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,toimetama,,1,,obl,
2931,libisema kellel/millel,ad,mitte kunagi,alati,muu,libisema,,1,,obl,
2932,nägema välja kellel/millel,ad,mitte kunagi,alati,muu,nägema,välja,1,,obl,
2933,hääletama kellel/millel,ad,mitte kunagi,alati,muu,hääletama,,1,,obl,
2934,nõustuma kellel/millel,ad,mitte kunagi,vahel,muu,nõustuma,,1,,obl,
2935,parandama kellel/millel,ad,mitte kunagi,vahel,muu,parandama,,1,,obl,
2936,sulgema kellel/millel,ad,mitte kunagi,alati,muu,sulgema,,1,,obl,
2937,tulistama kellel/millel,ad,mitte kunagi,alati,muu,tulistama,,1,,obl,
2938,võtma maha kellel/millel,ad,vahel,vahel,muu,võtma,maha,1,,obl,
2939,möllama kellel/millel,ad,mitte kunagi,alati,muu,möllama,,1,,obl,
2940,kaduma ära kellel/millel,ad,vahel,vahel,muu,kaduma,ära,1,,obl,
2941,lamama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,lamama,,1,,obl,
2942,murduma kellel/millel,ad,vahel,vahel,muu,murduma,,1,,obl,
2943,võidutsema kellel/millel,ad,mitte kunagi,alati,mitte kunagi,võidutsema,,1,,obl,
2944,langetama kellel/millel,ad,mitte kunagi,vahel,muu,langetama,,1,,obl,
2945,moodustuma kellel/millel,ad,mitte kunagi,vahel,muu,moodustuma,,1,,obl,
2946,julgema kellel/millel,ad,mitte kunagi,vahel,muu,,julgema,1,,obl,
2947,mõõtma kellel/millel,ad,vahel,vahel,muu,mõõtma,,1,,obl,
2948,eksisteerima kellel/millel,ad,mitte kunagi,vahel,muu,eksisteerima,,1,,obl,
2949,katma kellel/millel,ad,mitte kunagi,alati,muu,katma,,1,,obl,
2950,käima ära kellel/millel,ad,mitte kunagi,alati,muu,käima,ära,1,,obl,
2951,mäletama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,mäletama,,1,,obl,
2952,hävima kellel/millel,ad,mitte kunagi,vahel,muu,hävima,,1,,obl,
2953,kuulutama välja kellel/millel,ad,mitte kunagi,vahel,muu,kuulutama,välja,1,,obl,
2954,plaanima kellel/millel,ad,mitte kunagi,vahel,muu,plaanima,,1,,obl,
2955,puhuma kellel/millel,ad,mitte kunagi,vahel,muu ja pole kindel,puhuma,,1,,obl,
2956,tänama kellel/millel,ad,mitte kunagi,vahel,muu,tänama,,1,,obl,
2957,kaasnema kellel/millel,ad,vahel,vahel,muu,kaasnema,,1,,obl,
2958,süüdistama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,süüdistama,,1,,obl,
2959,korduma kellel/millel,ad,mitte kunagi,alati,mitte kunagi,korduma,,1,,obl,
2960,küündima kellel/millel,ad,vahel,vahel,muu,küündima,,1,,obl,
2961,lõhkuma kellel/millel,ad,mitte kunagi,vahel,muu,lõhkuma,,1,,obl,
2962,sõnama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,sõnama,,1,,obl,
2963,kahanema kellel/millel,ad,vahel,vahel,muu,kahanema,,1,,obl,
2964,õpetama kellel/millel,ad,mitte kunagi,vahel,muu ja pole kindel,õpetama,,1,,obl,
2965,demonstreerima kellel/millel,ad,mitte kunagi,alati,mitte kunagi,demonstreerima,,1,,obl,
2966,ehitama kellel/millel,ad,mitte kunagi,alati,muu,ehitama,,1,,obl,
2967,laekuma kellel/millel,ad,mitte kunagi,vahel,muu,laekuma,,1,,obl,
2968,ühinema kellel/millel,ad,mitte kunagi,vahel,muu,ühinema,,1,,obl,
2969,edastama kellel/millel,ad,mitte kunagi,vahel,muu,edastama,,1,,obl,
2970,sõitma välja kellel/millel,ad,mitte kunagi,vahel,muu ja pole kindel,sõitma,välja,1,,obl,
2971,uppuma kellel/millel,ad,mitte kunagi,alati,muu,uppuma,,1,,obl,
2972,andma välja kellel/millel,ad,mitte kunagi,vahel,muu,andma,välja,1,,obl,
2973,vigastama kellel/millel,ad,mitte kunagi,vahel,muu,vigastama,,1,,obl,
2974,võtma ära kellel/millel,ad,vahel,vahel,muu,võtma,ära,1,,obl,
2975,minema lahti kellel/millel,ad,vahel,vahel,muu,minema,lahti,1,,obl,
2976,tõdema kellel/millel,ad,mitte kunagi,vahel,muu,tõdema,,1,,obl,
2977,häirima kellel/millel,ad,mitte kunagi,vahel,muu,häirima,,1,,obl,
2978,tulema kokku kellel/millel,ad,mitte kunagi,alati,muu,tulema,kokku,1,,obl,
2979,kinkima kellel/millel,ad,mitte kunagi,alati,mitte kunagi,kinkima,,1,,obl,
2980,purustama kellel/millel,ad,vahel,vahel,muu ja pole kindel,purustama,,1,,obl,
2981,vabanema kellel/millel,ad,mitte kunagi,vahel,muu,vabanema,,1,,obl,
2982,võtma ette kellel/millel,ad,mitte kunagi,vahel,muu ja pole kindel,võtma,ette,1,,obl,
2983,erinema kellel/millel,ad,mitte kunagi,vahel,muu ja pole kindel,erinema,,1,,obl,
2984,rakendama kellel/millel,ad,mitte kunagi,alati,muu,rakendama,,1,,obl,
2985,süütama kellel/millel,ad,mitte kunagi,alati,mitte kunagi,süütama,,1,,obl,
2986,lausuma kellel/millel,ad,mitte kunagi,alati,mitte kunagi,lausuma,,1,,obl,
2987,ennustama kellel/millel,ad,mitte kunagi,alati,pole kindel,ennustama,,1,,obl,
2988,jääma maha kellel/millel,ad,vahel,vahel,muu,jääma,maha,1,,obl,
2989,aitama kaasa kellel/millel,ad,mitte kunagi,vahel,muu,aitama,kaasa,1,,obl,
2990,andma üle kellel/millel,ad,mitte kunagi,vahel,muu,andma,üle,1,,obl,
2991,kartma kellel/millel,ad,vahel,vahel,muu,kartma,,1,,obl,
2992,välistama kellel/millel,ad,mitte kunagi,vahel,muu,välistama,,1,,obl,
2993,kaitsema kellel/millel,ad,mitte kunagi,vahel,muu,kaitsema,,1,,obl,
2994,säilitama kellel/millel,ad,mitte kunagi,vahel,muu,säilitama,,1,,obl,
2995,väljendama kellel/millel,ad,mitte kunagi,alati,pole kindel,väljendama,,1,,obl,
2996,hoiatama kellel/millel,ad,mitte kunagi,alati,muu,hoiatama,,1,,obl,
2997,kordama kellel/millel,ad,vahel,vahel,muu,kordama,,1,,obl,
2998,lagunema kellel/millel,ad,mitte kunagi,vahel,muu,lagunema,,1,,obl,
2999,päästma kellel/millel,ad,mitte kunagi,alati,muu,päästma,,1,,obl,
3000,tarvitsema kellel/millel,ad,alati,vahel,mitte kunagi,tarvitsema,,1,,obl,
3001,etendama kellel/millel,ad,mitte kunagi,alati,muu,etendama,,1,,obl,
3002,kukkuma alla kellel/millel,ad,mitte kunagi,alati,muu,kukkuma,alla,1,,obl,
3003,röövima kellel/millel,ad,mitte kunagi,alati,mitte kunagi,röövima,,1,,obl,
3004,lehvima kellel/millel,ad,mitte kunagi,vahel,muu,lehvima,,1,,obl,
3005,liituma kellel/millel,ad,mitte kunagi,vahel,muu,liituma,,1,,obl,
3006,koostama kellel/millel,ad,mitte kunagi,vahel,muu,koostama,,1,,obl,
3007,olema nõus kellel/millel,ad,mitte kunagi,alati,muu,olema,nõus,1,,obl,
3008,kostma kellel/millel,ad,mitte kunagi,alati,mitte kunagi,kostma,,1,,obl,
3009,olema alles kellel/millel,ad,vahel,vahel,muu ja pole kindel,olema,alles,1,,obl,
3010,käima läbi kellel/millel,ad,vahel,vahel,mitte kunagi,käima,läbi,1,,obl,
3011,rõõmustama kellel/millel,ad,mitte kunagi,alati,muu,rõõmustama,,1,,obl,
