verb,compound1,compound2,obl,obl_form
arvama,,,pood,sg in
ütlema,,,intervjuu,sg in
võimaldama,,,koostööprogramm,pl in
tõusma,,,detsember,sg in
otsus,,,põlevkiviõlitööstus,pl in
ütlema,,,kuninganna,sg in
usinam,,,kodu,sg in
hoiatama,,,märts,sg in
hoiatama,,,rahahäda,sg in
pidama,,,kool,sg in
ähvardama,,,parlament,sg in
võtnud,,,London,sg in
ministrikoht,,,valitsus,sg in
tegema,,,rockansambel,sg in
kasutama,,,suhe,pl in
andma,,,peakorter,sg in
andma,,,Birmingham,sg in
tegema,,,etapp,sg in
püüdma,,,ringkond,pl in
teenima,,,avaldus,sg in
kodutee,,,ähm,sg in
lisama,,,asula,sg in
selguma,,,õppetool,sg in
käinud,,,maa,sg in
käinud,,,huvi,pl in
toimuma,,,edel,sg in
lootma,,,Sydney,sg in
vastama,,,Eesti,sg in
saama,,,Riia,sg in
eesmärk,,,ühiskond,sg in
eesmärk,,,olukord,pl in
kiruma,,,arvustus,sg in
huviühendus,,,Pariis,sg in
september,,,Rakvere,sg in
september,,,Eesti,sg in
pakkuma,,,menüü,sg in
kutsuma,,,menüü,sg in
korraldama,,,valm,sg in
väärt,,,klass,sg in
vastama,,,kool,sg in
lendama,,,Mazda,sg in
rääkima,,,mütoloogia,sg in
töötama,,,põlevkivi,sg in
mõistma,,,keskus,sg in
aktsepteerima,,,kirik,sg in
leidma,,,aju,sg in
tulu,,,vabariik,sg in
tulu,,,vabariik,sg in
koguma,,,september,sg in
tahtma,,,riik,sg in
arvama,,,aasta,sg in
müüma,,,kvartal,sg in
müüma,,,Eesti,sg in
Leedu,,,müük,sg in
kavatsema,,,ulatus,sg in
soovitama,,,Eesti,sg in
soovitama,,,tavatempo,sg in
ründama,,,Bukarest,sg in
alistama,,,finaalmäng,sg in
võitma,,,pronksikohtumine,sg in
meenutama,,,vaateväli,sg in
andma,,,Tallinn,sg in
andma,,,kirik,sg in
tulema,,,Altenstadt,sg in
kihutama,välja,,auto,sg in
tegelema,,,palju,sg in
saama,,,osakond,sg in
põruma,,,dopingukontroll,sg in
valitsema,,,Sydney,sg in
avastama,,,Kosovo,sg in
avastama,,,provints,sg in
väitma,,,Hispaania,sg in
kinnitama,,,usutlus,sg in
lisama,,,Eesti,sg in
lisama,,,ulatus,sg in
raske,,,töökollektiiv,sg in
üritama,,,pakk,pl in
väljund,,,linn,sg in
president,,,veebruar,sg in
plinder,,,paine,sg in
ollus,,,Euroopa,sg in
selguma,,,USA,sg in
töötama,,,turvafirma,sg in
panema,,,tenniseringkond,pl in
koristama,,,hotell,sg in
otsustama,,,juuli,sg in
andma,,,nõupidamissaal,sg in
omandama,,,vald,sg in
tehtud,,,Eesti,sg in
minema,,,laenutingimus,pl in
panema,,,külmutuskapp,sg in
väitma,,,maja,sg in
väitma,,,Tallinn,sg in
reguleerima,,,organism,sg in
võimalik,,,restoran,sg in
lööma,välja,,riie,pl in
vähenema,,,ootus,sg in
vähenema,,,riik,sg in
vähenema,,,Tallinn,sg in
mööduma,,,lõuna,sg in
mööduma,,,kaevandus,sg in
lamama,,,merepõhi,sg in
kirjutama,alla,,Delhi,sg in
ründama,,,Moskva,sg in
saanud,,,õnnetus,sg in
andma,,,juuni,sg in
suutnud,,,mis,sg in
süüdistama,,,vägivald,sg in
tulema,,,aasta,sg in
võitlema,,,sektor,sg in
rääkima,,,Vladikavkaz,sg in
rääkima,,,kontakt,sg in
täituma,,,Bulgaaria,sg in
pidama,,,Eesti,sg in
tulema,,,uurimus,sg in
katkema,,,stiil,sg in
arendama,,,F1,sg in
suurem,,,riik,pl in
esitlema,,,kinomaja,sg in
konkreetsus,,,sõda,sg in
mina,,,raamatukogu,sg in
tekkima,,,tuhin,sg in
tabama,,,Jekaterinburk,sg in
tõusma,,,kokkuvõte,sg in
tulema,,,see,pl in
forsseerima,,,olukord,sg in
forsseerima,,,nelinurk,sg in
noor,,,kurss,sg in
laekuma,,,september,sg in
laekuma,kokku,,voor,sg in
laekuma,,,maakond,sg in
omanik,,,eraomandus,sg in
hakkama,,,tempo,sg in
looma,,,tuba,sg in
kuulus,,,naaberriik,pl in
Tallinn,,,Sydney,sg in
oskama,,,Valgevene,sg in
kaotama,,,Türgi,sg in
ootama,,,Kanada,sg in
väljaminek,,,tulevik,sg in
jõudma,,,poliitika,sg in
saabuma,,,Eesti,sg in
säilitanud,,,trümm,sg in
ütlema,,,intervjuu,sg in
ütlema,,,küsimus,sg in
algatama,,,käitumine,sg in
võtma,,,Eesti,sg in
võtma,,,linnakohus,sg in
eitama,,,omamine,sg in
ootama,,,autodevoor,sg in
panema,,,Taani,sg in
hukkuma,,,õnnetus,pl in
võtma,,,Horvaatia,sg in
õige,,,küsimus,sg in
olema,,,sumadan,sg in
jõudma,,,Moskva,sg in
jõudma,,,küsimus,pl in
korraldatat,,,heitveepuhastusjaam,sg in
moodustama,,,suund,sg in
ilmuma,,,Päevaleht,sg in
andma,kokku,,Eesti,sg in
andma,kokku,,õmblusvabrik,sg in
firma,,,tööstuspiirkond,pl in
moodustama,,,kvartal,sg in
tahtma,,,ümbrus,sg in
kirjutama,alla,,kaubanduskeskus,sg in
mängima,,,orkester,sg in
mängima,,,ansambel,pl in
hõljuma,,,Madalmaad,pl in
saama,,,kodu,sg in
olema,nõus,,Itaalia,sg in
olema,nõus,,Desenzano,sg in
olema,nõus,,Shveits,sg in
olema,nõus,,esiliiga,sg in
valmistama,ette,,osa,sg in
valmistama,ette,,büroo,sg in
silduma,,,sadam,sg in
silduma,,,bassein,sg in
pidama,,,miinisadam,sg in
püstitama,,,algus,sg in
korduma,,,emajõelinn,sg in
korduma,,,veebruar,sg in
asuma,,,kaevandus,pl in
tappima,,,Hispaania,sg in
toetama,,,eelnõu,sg in
elama,,,Tallinn,sg in
marssima,,,suund,sg in
osalema,,,hotell,sg in
välistama,,,juhtkond,sg in
vaevama,,,küsimus,sg in
nägema,,,ettepanek,sg in
nägema,,,Euroopa,sg in
pidama,,,silm,sg in
kujunema,,,riik,pl in
kujunema,,,Eesti,sg in
kujunema,,,Leedu,sg in
vaikne,,,ise,sg in
peaarst,,,kodu,sg in
treenima,,,kükkasend,sg in
tõusma,,,kokkuvõte,sg in
toimuma,,,Pärnu,sg in
osakond,,,keel,sg in
eestlane,,,Ühendriik,pl in
eestlane,,,jalgpall,sg in
sõitma,,,maailm,sg in
saavutama,,,Ungari,sg in
saavutama,,,klass,sg in
alustama,,,Szilvasvaradi,sg in
saavutama,,,Eesti,sg in
saavutama,,,finaal,sg in
odavam,,,suurettevõte,pl in
minema,,,lõppkommünikee,sg in
tõstma,esile,,Leedu,sg in
laad,,,september,sg in
tegema,,,mis,sg in
nägema,välja,,olukord,pl in
tõstatama,,,plaan,sg in
mängima,,,NHL,sg in
mängima,,,liiga,sg in
õnnestuma,,,jooks,sg in
madal,,,ulatus,sg in
madal,,,september,sg in
toimuma,,,reaalaeg,sg in
osalema,,,ulatus,sg in
pidama,kinni,,piiripunkt,sg in
kinnitama,,,Eesti,sg in
süüdistama,,,äripäev,sg in
süüdistama,,,väljakantimine,sg in
mõistma,,,narkokuritegu,sg in
toimuma,,,pealinn,sg in
toimuma,,,ohutus,sg in
hõivama,,,piirkond,pl in
jätkama,,,küsimus,pl in
rahuldav,,,Tšetšeenia,sg in
lõhkuma,,,kaev,pl in
minema,,,suund,sg in
meenuma,,,lapsepõli,sg in
ütlema,,,Tampere,sg in
alustama,,,lähitulevik,sg in
nägema,,,kunstiakadeemia,sg in
väitma,,,internet,sg in
väitma,,,kirjatükk,sg in
lubama,,,kirjatükk,sg in
lubama,,,osa,pl in
huvituma,,,tööhõiveamet,sg in
kõlama,,,pool,sg in
minema,kohale,,algus,sg in
intressimäär,,,euro,pl in
rääkima,,,korter,sg in
rääkima,,,Eesti,sg in
käima,,,Narva,sg in
jälgima,,,boks,sg in
tooma,kohale,,ruum,pl in
hakkama,,,elu,sg in
viigistama,,,voor,sg in
üritus,,,hääl,sg in
helistama,,,Suurbritannia,sg in
märkima,,,põhjadimensioon,sg in
kaotama,,,finaal,sg in
töötama,,,kaitsepolitsei,sg in
kahtlustama,,,baar,pl in
toimuma,,,Moskva,sg in
kulgema,,,avang,sg in
Päevalehe,,,Norra,sg in
viitama,,,Eesti,sg in
blokeerima,,,Berliin,sg in
aeglustuma,,,november,sg in
algatama,,,raam,pl in
algatama,,,september,sg in
algatama,,,aprill,sg in
esitama,,,kohtuprotsess,sg in
süüdistama,,,katse,pl in
süüdistama,,,riik,pl in
ütlema,,,maht,pl in
arutama,,,Amman,sg in
jätkama,,,kvartal,sg in
kasvama,,,kvartal,sg in
toimuma,,,linn,sg in
süüdistama,,,kelmus,sg in
otsustama,,,naabrus,sg in
protsent,,,jaanuar,sg in
protsent,,,veebruar,sg in
huvi,,,elu,sg in
siduma,,,ettevõte,sg in
osalema,,,töögrupp,pl in
müüma,,,Läti,sg in
müüma,,,november,sg in
juhtima,,,kategooria,sg in
valima,,,Tallinn,sg in
näinud,,,joonisfilm,sg in
pidutsemine,,,kvalifikatsioon,sg in
ütlema,,,lõige,sg in
auto,,,august,sg in
algus,,,Liit,sg in
kogu,,,Eesti,sg in
hakkama,,,tehas,sg in
andma,,,Köln,sg in
andma,,,internet,sg in
lööma,,,saal,sg in
käskima,,,sokk,pl in
jõudma,,,abielu,sg in
loid,,,lisanimekiri,sg in
viskama,,,võidumäng,sg in
endine,,,tipp,sg in
minema,,,Santiago,sg in
võit,,,turniiritabel,sg in
selguma,,,kokkuvõte,sg in
pakkuma,,,Eesti,sg in
promill,,,Oregon,sg in
kohtuma,,,opositsioon,sg in
pidama,kinni,,lennujaam,sg in
vigastama,,,kaklus,sg in
algama,,,Palanga,sg in
immutama,läbi,,kartus,sg in
mõistma,,,laimamine,sg in
mõistma,,,tegevus,sg in
kohus,,,äritsemine,sg in
vahistama,,,veebruar,sg in
vahistama,,,Tallinn,sg in
erastama,,,maja,sg in
elektrikatkestus,,,linnaosa,sg in
elektrikatkestus,,,häda,sg in
ütlema,,,televisioon,sg in
toimuma,,,piiripunkt,sg in
olema,,,riik,pl in
toimuma,,,kesklinn,sg in
nägema,ette,,Narva,sg in
olema,,,kool,pl in
väitma,,,ajakirjandus,sg in
väitma,,,maikuu,sg in
väitma,,,Pärnu-Jaagup,sg in
käima,,,vallavalitsus,sg in
süüdistama,,,tapmine,sg in
laskma,,,maja,sg in
saama,,,Eesti,sg in
haruldane,,,Narva,sg in
haruldane,,,maa,sg in
haruldane,,,vang,sg in
hiilgama,,,EL,sg in
hukkama,,,Texas,sg in
esinema,,,kohus,sg in
lisandunud,,,käsutus,sg in
valmis,,,Tallinn,sg in
töötama,,,silinder,sg in
mina,,,kolledzh,sg in
toetaja,,,asutus,pl in
teadma,,,ruum,pl in
jõudma,,,see,sg in
tema,,,võistkond,sg in
õppima,,,teatrikool,sg in
piisavalt,,,kodu,sg in
tõusma,,,vann,sg in
nähtud,ette,,linnaeelarve,sg in
osalema,,,koostöö,sg in
uskuma,,,loodustund,sg in
tegutsema,,,mets,pl in
ründama,,,Euroopa,sg in
tõusma,,,kokkupõrge,pl in
töötama,,,pereettevõte,sg in
läbima,kokku,,kokkuvõte,sg in
jutustama,,,osariik,sg in
otsustama,,,kolgas,pl in
kerkima,,,kokkuvõte,sg in
kerkima,,,kokkuvõte,sg in
ütlema,,,atmosfäär,sg in
esinema,,,klubi,pl in
tulema,,,ahistamine,sg in
leidma,,,tulevik,sg in
näitama,,,ühendriik,pl in
algatama,,,linnavolikogu,sg in
esitama,,,aprillikuu,sg in
üritama,,,tingimus,pl in
siduma,,,Riia,sg in
siduma,,,maikuu,sg in
siduma,,,ringkond,pl in
hakkama,,,kool,pl in
sõitma,,,Kopli,sg in
sõitma,,,lukk,sg in
mõtisklev,,,kogumik,sg in
hõljuv,,,koht,pl in
püüdma,,,salong,sg in
sündima,,,küla,sg in
leidma,,,reaalaine,pl in
andma,,,ööklubi,sg in
laskma,,,mäng,sg in
leidma,,,Kreeka,sg in
mängima,,,idaliiga,sg in
Harry,,,Eesti,sg in
lisama,,,elu,sg in
Tuganov,,,maailm,sg in
hakkama,,,detsember,sg in
ilmuma,,,osa,sg in
märkima,,,algus,sg in
valmis,,,majanduskomisjon,sg in
proovima,,,Eesti,sg in
proovima,,,rannamõis,sg in
liige,,,AS,sg in
minema,,,Tartu,sg in
minema,,,Soome,sg in
sundima,,,suund,sg in
kippuma,,,kesklinn,sg in
tulema,,,kott,sg in
ulatuma,,,pank,pl in
koostöölpeingu,,,Leedu,sg in
tegutsema,,,Leedu,sg in
puhkema,,,Tšetšeenia,sg in
puhkema,,,mis,sg in
soovitama,,,ettepanek,sg in
ütlema,,,avaldus,sg in
ütlema,,,India,sg in
hakkama,,,Pärnu,sg in
hakkama,,,kiosk,pl in
võitlema,,,suudma,sg in
kaheksa,,,kohvik,sg in
tegema,läbi,,voor,sg in
viima,,,loomavagun,pl in
filosofeerima,,,teater,sg in
võitlema,,,Mitrovica,sg in
näitama,,,laos,pl in
jagama,,,aprill,sg in
kasutama,ära,,meeskond,sg in
jääma,,,värv,pl in
plaanima,,,Tallinn,sg in
nägema,,,kassajärjekord,sg in
näitama,,,omand,sg in
sarnane,,,eelarve,sg in
sarnane,,,hind,pl in
peituma,,,sulepea,sg in
registreerima,,,oktoober,sg in
lööma,,,mäng,sg in
tunnus,,,Euroopa,sg in
pingutama,,,kokkuvõte,sg in
jääma,peale,,Tallinn,sg in
nõudma,,,maailm,sg in
uskuma,,,Eesti,sg in
sooritama,,,ise,sg in
oskus,,,kaitsevägi,sg in
toimuma,,,rahvusraamatukogu,sg in
toimuma,,,kunstihoone,sg in
astuma,,,kultuurikeskus,sg in
meeldima,,,ettekirjutus,sg in
väitma,,,Tšetšeenia,sg in
jääma,,,Eesti,sg in
müüma,maha,,autokauplus,sg in
otstarbekas,,,eravaldus,sg in
otstarbekas,,,televisioon,sg in
teadma,,,Euroopa,sg in
populaarne,,,Ühendriik,pl in
häbenema,,,show,sg in
mängima,,,kodu,sg in
esitanud,,,märts,sg in
alistama,,,Seattle,sg in
iguumenja,,,klooster,sg in
saama,,,haigla,sg in
andma,,,Tallinn,sg in
vormistama,,,kontor,sg in
saatma,,,kaotusseis,sg in
toimetama,,,seisund,sg in
mõistma,,,Taani,sg in
olema,vaja,,haldus,sg in
sõlmima,,,lõpp,sg in
kroon,,,peahoone,sg in
saama,,,tuul,sg in
kava,,,päästeamet,sg in
võrdselt,,,komisjon,sg in
sanktsioneerima,,,eeluurimisvangla,sg in
leppima,,,august,sg in
leppima,,,hüvitis,sg in
öeldud,,,ajalugu,sg in
võõrandama,,,eestlane,pl in
ilmuma,,,leksikon,sg in
ilmuma,,,ärirahvas,sg in
analüüsima,,,valgus,sg in
puudutama,,,keskkool,sg in
õiglane,,,olukord,sg in
õiglane,,,kord,sg in
torkama,,,tänavapilt,sg in
sihtima,,,takt,sg in
maksma,,,Norra,sg in
ütlema,,,rahanduskomisjon,sg in
otsustama,,,asula,pl in
võitma,,,kohtusaal,sg in
jääma,,,küla,sg in
viibiv,,,kodu,sg in
raske,,,sõna,pl in
süüdistama,,,see,sg in
saama,peale,,veebruar,sg in
saama,peale,,Tartu,sg in
oletama,,,emaihu,sg in
andma,,,lady-trim-aeroobikatund,sg in
tulema,,,Eesti,sg in
latt,,,Läti,sg in
latt,,,november,sg in
koguma,,,jaanuaris-september,sg in
jääma,,,see,pl in
pandud,kinni,,USA,sg in
ennustama,,,raport,sg in
märkima,,,raport,sg in
sõltuma,,,Norra,sg in
sõltuma,,,tehas,sg in
tõusma,,,oktoober,sg in
pakkuma,,,ajakirjandus,sg in
tõusma,,,ettevõte,pl in
tõusma,,,ettevõte,pl in
pidama,,,jaanuar,sg in
astuma,,,saal,sg in
mees,,,kõrts,sg in
käinud,,,Turu,sg in
andma,,,teater,sg in
võitma,,,jäähokiliiga,sg in
võitma,,,kohtumine,sg in
näitama,,,Itaalia,sg in
tulema,,,valitsus,sg in
tulema,,,detsember,sg in
saama,,,Eesti,sg in
visiit,,,Eesti,sg in
osalema,,,töö,sg in
arvama,,,Tallinn,sg in
soovima,,,lõpp,sg in
soovima,,,reklaam,sg in
vahistama,,,keskvangla,sg in
tähendama,,,reklaam,sg in
jääma,,,saade,sg in
tekkinud,,,artikkel,sg in
avaldama,,,artikkel,sg in
avastama,,,aju,sg in
tulema,,,Liibanon,sg in
saama,,,lennujaamarööv,sg in
viibima,,,Kairo,sg in
muretsema,,,riik,pl in
Galopp,,,kostüüm,sg in
saama,,,miss,sg in
kindel,,,teineteise,sg in
jääma,,,sopp,sg in
tulema,,,pood,sg in
hakk,,,õli,sg in
lõikama,,,pikisuund,sg in
mõnus,,,kodu,sg in
esindama,,,kulgemine,sg in
esindama,,,vanus,sg in
muutuma,,,ühemehekirjastus,sg in
muutuma,,,olu,pl in
näidanud,üles,,küsimus,pl in
eesmärk,,,kiri,sg in
tegema,,,reserv,sg in
avaldama,,,usutlus,sg in
litt,,,Alytus,sg in
litt,,,november,sg in
plaanima,,,Eesti,sg in
avaldama,,,Euroopa,sg in
oluline,,,mõte,sg in
naftaeksportija,,,päev,sg in
kerkima,,,London,sg in
jääma,alla,,Zaragossa,sg in
võitma,,,korduskohtumine,sg in
mahutama,,,ise,sg in
mahutama,,,meistriliiga,sg in
alustama,,,lennusadam,sg in
ütlema,,,võrguintervjuu,sg in
ütlema,,,riigieelarve,sg in
panema,,,mai,sg in
rääkima,,,valgus,sg in
saama,,,laht,sg in
saama,,,vesi,pl in
käsi,,,voodi,sg in
käsi,,,mis,sg in
ütlema,,,Ahula,sg in
nägema,,,tulevik,sg in
nägema,,,internet,sg in
käima,,,politsei,sg in
tänama,,,kauplus,sg in
leidma,,,Tartu,sg in
saama,,,oktoober,sg in
andma,,,kultuurikeskus,sg in
pelgama,,,sild,sg in
esitama,,,Berliin,sg in
tegema,,,Washington,sg in
lõpetama,,,ülikool,sg in
kutsuma,,,piirkond,sg in
nõudma,,,resolutsioon,sg in
tulistama,,,pealinn,sg in
sagenenud,,,piirkond,sg in
olema,,,linnavalitsus,sg in
langema,,,eelarvekava,sg in
kõikuma,,,maailm,sg in
väljendama,,,aprill,sg in
rahulikum,,,Luksemburg,sg in
pidama,,,september,sg in
viljastama,,,Suurbritannia,sg in
tegema,,,põhinimekiri,sg in
suur,,,väärtus,sg in
saama,,,kuu,sg in
taastama,,,rahvuspark,sg in
uudistama,,,õuekohvik,pl in
kujunema,,,ajalugu,sg in
tegema,,,ulatus,sg in
nägema,ette,,memorandum,sg in
leppima,,,poolfinaal,sg in
teadma,,,Sydney,sg in
saama,,,seliliujumine,sg in
andma,üle,,Sydney,sg in
veeretama,,,pidu,sg in
kohtuma,,,voor,sg in
vaadatud,üle,,linn,sg in
laskma,,,Tallinn,sg in
teadma,,,vald,sg in
teadma,,,küla,sg in
viibima,,,Ungari,sg in
viibima,,,riik,pl in
teadma,,,küla,sg in
töötama,,,Norra,sg in
määrama,,,buss,sg in
määrama,,,ulatus,sg in
toimuma,,,stuudio,sg in
teadma,,,vald,sg in
teadma,,,küla,sg in
pääsema,,,mõrv,sg in
väitma,,,dokument,pl in
tähendama,,,televisioon,sg in
ütlema,,,kampaania,sg in
lükkama,tagasi,,ahistamine,sg in
tõdema,,,Tšernobõl,sg in
tõdema,,,riik,sg in
kahtlema,,,võime,pl in
kehtima,,,Abhaasia,sg in
suutma,,,riigiduuma,sg in
näitama,,,osariik,sg in
mõistma,,,hankimine,sg in
mina,,,teadaanne,sg in
toimuma,,,haridusinstitutsioon,sg in
salvestatud,,,õnnevakk,sg in
see,,,loodus,sg in
mõjutama,,,Lääne,sg in
ütlema,,,kraadiklaas,sg in
meeldima,,,klubi,sg in
teenima,,,Kosovo,sg in
andma,,,maht,sg in
protsent,,,ettevõte,sg in
omandama,,,lihakombinaat,sg in
omandama,,,august,sg in
võimalik,,,riigieelarve,sg in
vahetama,välja,,Tallinn,sg in
nähtud,ette,,rahakott,sg in
bensiinijaam,,,tulevik,sg in
ütlema,,,Eesti,sg in
ütlema,,,Eesti,sg in
nimetama,,,ajakirjandus,sg in
peituma,,,näitlejatöö,pl in
tegema,,,Tartu,sg in
tooma,välja,,teater,sg in
autor,,,Tartu,sg in
alustama,,,bänd,pl in
viga,,,Bormio,sg in
kindel,,,üldarvestus,sg in
murdma,,,lõpp,sg in
tunduma,,,kohtumine,sg in
jääma,,,koondtabel,sg in
häda,,,ring,sg in
tegema,,,Päevalehe,sg in
arvestama,,,tulevik,sg in
arvestama,,,ravimiuuring,sg in
avaldama,,,kool,sg in
otsustama,,,Tartu,sg in
saatma,,,kord,sg in
kehtestama,,,osa,sg in
kohtuma,,,Moskva,sg in
vahistama,,,Belfast,sg in
küsima,,,lähikond,sg in
küsima,,,Rjazan,sg in
ütlema,,,klassikatehnika,sg in
Kalev,,,see,sg in
teadvustuma,,,maailm,sg in
korjama,,,riik,sg in
liidripositsioon,,,ostmine,sg in
premeerima,,,lõpp,sg in
hakkama,,,lõpp,sg in
hakkama,,,aasta,sg in
päine,,,nahkriie,pl in
neelama,,,vahemik,sg in
soovitama,,,seltskond,sg in
kujutama,ette,,voodi,sg in
tegema,,,estuaar,sg in
huvitav,,,Postimees,sg in
huvitav,,,kultuurituba,sg in
vajama,,,põhi,sg in
andma,,,hall,sg in
tiksuma,valmis,,pea,sg in
kulutama,,,päev,sg in
juurutama,,,puunõue,pl in
ulin,,,linn,sg in
kehtima,,,voor,sg in
lubama,,,seis,sg in
lubama,,,koosseis,sg in
esitama,,,Moldova,sg in
süüdistanud,,,kasutamine,sg in
palju,,,riik,sg in
meenutama,,,Tallinn,sg in
valetama,,,õpik,pl in
kuuluma,,,ehitus,sg in
ütlema,,,päev,sg in
soovitama,,,silm,sg in
vabandama,,,minevik,sg in
arvel,,,Tallinn,sg in
konservatiivsem,,,hoiak,pl in
kasutama,,,segment,sg in
selgitama,,,kuu,sg in
tegema,,,kord,sg in
jääma,,,garaazh,sg in
lõpetama,,,tõlgendus,sg in
tegema,,,algus,sg in
meenutama,,,tegevus,sg in
jääma,,,Ljubljana,sg in
kulgema,,,too,sg in
sööma,,,aasta,sg in
tegema,,,maailm,sg in
istuma,,,esindajatekoda,sg in
haripunkt,,,väikelinn,sg in
haripunkt,,,telestuudio,sg in
elama,,,Norra,sg in
Emperadori,,,Boliivia,sg in
jääma,,,rand,sg in
kaotama,,,perspektiiv,sg in
kaotama,,,Eesti,sg in
kaotama,,,pöördumine,sg in
saama,,,kuritegu,sg in
tegutsema,,,huvi,pl in
miinus,,,silm,pl in
mürgitama,,,linn,sg in
siirdama,,,märts,sg in
siirdama,,,juuni,sg in
kummaline,,,Eesti,sg in
kummaline,,,ise,sg in
elama,,,Läti,sg in
Alain,,,raamat,pl in
süüdistama,,,andmine,sg in
süüdistama,,,ülikool,sg in
kirjeldama,,,Vanemuine,sg in
kirjeldama,,,päevaraamat,sg in
tooma,esile,,raamat,sg in
jääma,,,nimistu,sg in
kroon,,,kvartal,sg in
algama,,,ulatus,sg in
rahuldav,,,vaidlus,sg in
tegema,,,mitteeluhoone,pl in
kuulma,,,kontserdisaal,sg in
võitma,,,klass,sg in
saama,,,finaal,sg in
jääma,puudu,,finaal,sg in
vabastama,,,oktoober,sg in
töögrupp,,,maikuu,sg in
koostamine,,,politsei,sg in
põhieesmärk,,,Eesti,sg in
põhieesmärk,,,tingimus,pl in
kava,,,esitus,sg in
eelistama,,,Kuressaare,sg in
muutuma,,,Haapsalu,sg in
testima,,,väitlus,sg in
Finaaliks,,,surm,sg in
andma,,,meedia,sg in
ütlema,,,Eesti,sg in
aretama,,,veepuudus,sg in
sundima,,,osariik,pl in
sundima,,,osariik,sg in
aretama,,,veepuudus,sg in
tulema,,,väärtus,sg in
saama,,,päev,sg in
saama,,,trendiiha,sg in
toimuma,,,kindlus,sg in
rehkendama,,,aasta,sg in
arvama,,,London,sg in
naine,,,Eesti,sg in
võimalik,,,pank,sg in
kinnitama,,,volikogu,sg in
kinnitama,,,küsimus,sg in
käima,,,päevakeskus,sg in
tungima,,,Zimbabwe,sg in
tungima,,,tulevahetus,sg in
teisiti,,,Eesti,sg in
kroon,,,lõpp,sg in
kroon,,,Eesti,sg in
aeg,,,Eesti,sg in
soovitama,,,pakkumisdokument,pl in
elama,,,Läti,sg in
selguma,,,Amsterdam,sg in
tegema,,,Stockholm,sg in
moodustama,,,mis,sg in
kaitsema,,,ülikool,sg in
ilmuma,,,leht,pl in
ütlema,,,projekt,sg in
käima,,,Tallinn,sg in
omandama,,,pioneeritegevus,sg in
nägema,ette,,kool,pl in
olema,,,valdkond,pl in
leidma,,,klass,sg in
saatma,,,kultuuriministeerium,sg in
saatma,,,see,sg in
pidama,,,silm,sg in
kinnitama,,,tekst,sg in
naasma,,,London,sg in
naasma,,,koduarest,sg in
loomulik,,,töökoht,sg in
tõdema,,,linn,sg in
pidama,,,silm,sg in
teadma,,,keldriteater,sg in
esietenduma,,,teater,sg in
uskuma,,,juhtmeterägastik,sg in
moodustama,,,keskhaigla,sg in
hakkama,,,mõte,sg in
opereerima,,,Soome,sg in
sisalduma,,,kasum,sg in
konsolideerima,,,kvartal,sg in
saama,,,koht,sg in
esitama,,,Tallinn,sg in
esitama,,,kirik,sg in
esitama,,,kirik,sg in
suutma,,,matš,sg in
sattuma,,,õnnetuspaik,sg in
pidama,,,Päevaleht,sg in
pidama,,,leht,sg in
täiendama,,,Tartu,sg in
andma,,,veebruar,sg in
range,,,koosseis,sg in
muigama,,,see,sg in
kingitus,,,kõik,sg in
heatahtlik,,,sekretär,sg in
ema,,,suund,sg in
saatma,,,kool,pl in
kippuma,,,märts,sg in
andma,üles,,kategooria,sg in
minema,,,Tallinn,sg in
minema,,,atmosfäär,sg in
maksma,,,olukord,sg in
toimuma,,,Aafrika,sg in
jõudma,,,nimistu,sg in
jõudma,,,NBA,sg in
tuvastama,,,kliinik,sg in
otsustama,,,järjekord,sg in
tulema,,,ulatus,sg in
põhjendama,,,hooneregister,sg in
muutuma,,,Soome,sg in
kirjutama,,,raamat,sg in
EÜRP,,,eesots,sg in
võtma,,,kiri,sg in
jõudma,,,detsember,sg in
töötama,,,politsei,sg in
arutama,,,ülikool,pl in
tulema,,,vastavus,sg in
saama,,,Brüssel,sg in
niisugune,,,maailm,sg in
andma,,,olukord,pl in
viibima,,,Eesti,sg in
valitsema,,,keskus,sg in
ootama,,,aprill,sg in
pidama,,,Dallas,sg in
rahuldama,,,Eesti,sg in
rahuldama,,,otse-eeter,sg in
kasvama,,,Eesti,sg in
kujutama,ette,,august,sg in
tulema,,,aine,sg in
põnevam,,,masinavärk,sg in
särama,,,juus,pl in
tühi,,,Soome,sg in
tühi,,,juulikuu,sg in
tegema,,,küla,sg in
tegema,,,õhtulaud,sg in
töötama,,,Eesti,sg in
panema,,,järjekord,sg in
ütlema,,,teooria,sg in
ütlema,,,tempo,sg in
vahistama,,,Tallinn,sg in
pidama,,,narkoäri,sg in
pidama,,,mai,sg in
tõlkima,,,Baltimaa,pl in
kinnitama,,,õigekeelsussõnaraamat,sg in
tekkinud,,,maa,pl in
ütlema,,,seisund,sg in
rääkima,,,Moskva,sg in
rääkima,,,malemäng,sg in
kergem,,,ajalugu,sg in
kergem,,,mõte,sg in
pidama,,,elu,sg in
vägistaja,,,eesots,sg in
vägistaja,,,töökoda,pl in
nõudma,,,veebruar,sg in
defineerima,,,piiramisrõngas,sg in
vaidlema,vastu,,tall,sg in
sepasell,,,kool,sg in
õpetama,,,kääbas,pl in
olema,,,mõte,sg in
tegema,kaasa,,tootmine,sg in
väljaspoolt,,,mina,pl in
tegelane,,,Eesti,sg in
jätma,maha,,raamat,sg in
