verb,compound1,compound2,obl,obl_form
maksma,,,nurk,adt
maksma,,,paik,adt
maksma,,,aasta,sg kom
vastunäidustus,,,haigus,pl ill
seisnema,,,see,sg in
seisnema,,,valmimine,sg p
katma,,,laius,sg abl
jätma,,,jahedane,sg ill
tugevdama,,,maja,sg g
tugevdama,,,reede,sg ad
tugevdama,,,detsember,sg in
tugevdama,,,mäss,sg ad
tugevdama,,,Seattle,sg in
alustama,,,kg,?
alustama,,,mees,pl g
tähistama,,,septembrikuu,sg in
tegema,,,tema,sg all
pidama,,,aasta,sg p
pidama,,,Imre,sg n
tähendama,,,Eesti,sg in
tähendama,,,omandamine,sg tr
tähendama,,,aasta,sg p
ammutama,,,keraamika,sg abl
maalima,,,kasehalg,pl g
valge,,,uks,sg el
magama,,,see,sg p
magama,,,nädal,pl g
suutma,,,laps,sg ad
suutma,,,reaalsus,sg ad
tulema,,,heameel,sg kom
tulema,,,aasta,sg ad
tulema,,,mina,pl all
tulema,,,abi,adt
tulema,,,värvimis,?
vähenõudlik,,,interjöör,sg in
multshima,,,puupuru,sg kom
viitama,,,aeg,sg ad
viitama,,,põhjus,sg es
viitama,,,pimedus,sg all
viitama,,,kauplus,pl ill
viitama,,,puuviljalade,pl g
viitama,,,vitamiinipuudus,sg el
tegema,,,hinnang,pl g
istuma,maha,,talv,sg g
istuma,maha,,sõpruskond,sg kom
istuma,maha,,maa,sg all
lahkuma,,,riik,sg el
lahkuma,,,päev,sg tr
külm,,,hommik,sg ad
viibutama,,,mina,pl all
panema,,,inimene,pl all
panema,,,süda,sg all
panema,,,ilmnemine,adt
osutuma,,,juht,pl ad
näide,,,muudatus,pl el
puudulik,,,isik,pl g
protsess,,,töö,sg ab
võtma,,,õpik,sg el
kavatsema,,,kuu,sg p
kavatsema,,,Euroopa,sg p
kavatsema,,,Aasia,sg ill
tahtma,,,maailm,sg p
tahtma,,,paik,pl in
tahtma,,,tema,pl all
tahtma,,,kord,sg p
tahtma,,,mis,sg el
tahtma,,,mis,sg el
astuma,,,näitleja,pl g
astuma,,,lava,sg all
lavastus,,,suurus,sg g
siirduma,,,jahimaa,pl all
tõusma,esile,,Senis,sg el
tõusma,esile,,kord,sg g
tõusma,esile,,elu,sg abl
hoidma,püsti,,voor,sg el
olema,,,lõpetamine,sg ad
olema,,,tase,sg all
olema,,,bakalaureus,sg g
ost,,,soomlane,sg ad
ost,,,vald,adt
ost,,,Mehikoorma,sg ill
ost,,,kohalik,pl el
riik,,,mis,sg p
riik,,,see,sg p
oma,,,käsi,sg kom
ühinema,,,vald,sg el
hea,,,sõna,pl ad
hea,,,vald,sg kom
vald,,,sõna,pl ad
vald,,,tulevik,sg tr
pigistama,kinni,,väide,sg ad
pigistama,kinni,,kultuur,sg kom
pigistama,kinni,,selts,pl ad
pigistama,kinni,,harjutustund,sg g
seotud,,,Keskus,sg kom
jääma,alles,,tema,sg ad
jääma,alles,,operatsioon,sg in
sihtasutus,,,ehitamine,sg tr
lõpetama,,,vanaduspension,sg g
kinnitama,,,põlevkivi,sg n
kinnitama,,,aprill,sg ad
lebama,,,ühiselamu,sg g
lebama,,,pink,sg ad
lebama,,,keha,sg ad
leidma,,,Tallinn,sg in
leidma,,,õhtu,sg ad
leidma,,,poodu,sg es
leidma,,,pataljon,sg in
leidma,,,sidemeister,sg es
teatama,,,laupäev,sg ad
teatama,,,see,sg p
teatama,,,ise,sg all
astuma,,,samm,sg g
huvi,,,välismaa,sg all
kaduma,,,kes,sg g
kaduma,,,komme,sg g
esitama,,,paleepööre,sg es
esitama,,,valim,sg el
kahanema,,,reform,sg g
kahanema,,,60,?
korduma,,,aasta,sg g
hakkama,,,pööbel,sg in
nägema,välja,,unistus,pl in
nägema,välja,,lava,sg ad
jäänud,ilma,,biitel,pl el
kadunud,,,Eestimaa,sg abl
öö,,,maja,sg el
kirjutama,,,vaataja,sg all
kirjutama,,,vähemus,pl all
sündima,,,trots,sg el
sündima,,,Draamateater,sg in
hakkama,,,Raimo,sg n
kehastama,,,mina,sg g
valmis,,,kiir,sg kom
valmis,,,peaproov,sg el
inimlik,,,aeg,sg n
kestma,,,raamat,sg in
kestma,,,lehekülg,sg p
palutud,,,aeg,sg ad
palutud,,,kord,sg ad
põgenema,,,raevuhoog,adt
kirjutama,,,silm,sg kom
sarnane,,,klubi,sg all
koostama,,,mis,sg in
esitama,,,istungijärk,sg g
esitama,,,keskpaik,sg tr
esitama,,,teade,sg in
alustama,,,teisipäev,sg el
alustama,,,liin,sg ad
selguma,,,regioon,sg in
selguma,,,pühapäev,sg ad
kuuluma,,,delegatsioon,sg g
tundma,,,raamat,sg in
teadma,,,oktoobrilapsepõlv,sg all
teadma,,,plaan,sg in
see,,,see,sg in
see,,,tema,sg g
osa,,,mina,pl all
hääletama,,,majanduskomisjon,sg in
hääletama,,,mis,sg el
hääletama,,,neljapäev,sg ad
hääletama,,,toetamine,sg g
maksma,,,ööpäev,sg g
maksma,,,majutuskoht,sg in
veenduma,,,raudtee,sg kom
veenduma,,,ise,sg n
avastama,,,koostöö,sg in
avastama,,,teisipäev,sg ad
avastama,,,Tallinn,sg in
avastama,,,lähedus,sg in
õnnestuma,,,äripäev,sg ad
õnnestuma,,,aeg,sg p
õnnestuma,,,silm,sg kom
ettevõtlus,,,juht,sg ad
süüdistama,,,huvi,sg in
jõudma,,,kolmapäev,sg ad
jõudma,,,Tartu,sg in
jõudma,,,järeldus,sg all
jõudma,,,loomine,sg tr
jõudma,,,piimaturg,sg g
rääkima,,,mina,sg kom
rääkima,,,mina,sg all
pidama,,,lisa,sg tr
pidama,,,liige,sg g
tõdema,,,hansapank,sg all
tõdema,,,emissioon,sg g
viidud,,,riigireiting,sg kom
viidud,,,tase,sg all
viidud,,,koha,sg el
eesmärk,,,kolmas,sg in
eesmärk,,,patsient,pl ad
näitama,,,uurimus,sg in
näitama,,,teadlane,pl g
näitama,,,riik,pl in
näitama,,,laps,pl all
näitama,,,laps,pl g
liitma,,,sõna,pl ad
liitma,,,korraldamine,sg tr
liitma,,,mis,sg g
mahtuma,,,hommikukohv,sg ad
mahtuma,,,linnavalitsus,sg kom
kulutama,,,andmed,pl ad
kulutama,,,töö,pl g
kulutama,,,juhtkond,sg kom
kulutama,,,firma,sg all
HS,,,tehingupartner,pl abl
HS,,,AS,?
alustama,,,tipp,sg el
alustama,,,ametikoht,pl ad
alustama,,,tasand,pl ad
tulema,,,protsent,sg p
tulema,,,palk,sg el
tulema,,,sõna,pl ad
tulema,,,ametnik,pl ad
tulema,,,protsent,sg p
jääma,alles,,ettevõte,pl in
jääma,alles,,inimene,pl all
Lunari,,,komme,sg tr
Lunari,,,aeg,sg n
Lunari,,,Soome,sg in
leidma,,,kostüümidraama,sg in
leidma,,,aasta,sg p
andma,,,see,sg all
lapselik,,,näpp,pl kom
joonistama,,,vaev,sg el
joonistama,,,näpp,sg g
joonistama,,,paber,sg all
joonistama,,,silmside,sg el
joonistama,,,teos,sg g
nimetama,,,see,sg in
nimetama,,,ise,sg all
nimetama,,,väljakutse,sg el
siduma,,,kujundus,sg in
libisema,,,pind,sg all
püstitama,,,ala,sg ad
püstitama,,,aeg,sg tr
pälvima,,,MK-sari,pl in
pälvima,,,muu,pl ad
pälvima,,,konkurents,sg in
ütlema,,,see,sg g
toimetama,,,topeltluumurd,sg kom
toimetama,,,haigla,sg ill
toimetama,,,operatsioon,sg all
jooksma,,,tema,sg ad
jooksma,,,lisa,sg tr
jooksma,,,nina,sg el
võitma,,,siirdumine,sg p
võitma,,,Inglismaa,sg ad
võitma,,,Saksamaa,sg ad
võitma,,,tegemine,pl el
käima,,,Ungari,sg in
käima,,,treeninglaager,sg in
sündima,,,värav,sg g
järgnema,,,nädal,sg ad
järgnema,,,FC,?
kemplema,,,koht,sg g
kemplema,,,rida,sg ad
osa,,,neljapäev,sg ad
osa,,,venelanna,pl kom
osa,,,Itaalia,sg ill
kukkuma,,,ületamine,sg p
tegema,,,poolaeg,sg ad
tegema,,,minut,sg g
tegema,,,poolaeg,sg ad
kuulama,,,ametiühing,pl in
alustama,,,komando,sg in
alustama,,,sõda,sg g
alustama,,,kord,sg p
sündima,,,aasta,sg p
nimetama,,,narkokuritegu,pl g
nimetama,,,karistamatusetunne,sg el
töötanu,,,Saaremaa,sg ad
jääma,üle,,vangla,sg ad
lahkuma,,,Eesti,sg el
lahkuma,,,ümberasuja,pl es
lahkuma,,,märts,sg in
lahkuma,,,Saksamaa,sg all
emigreerima,,,maailmasõda,sg p
emigreerima,,,Austraalia,sg ill
emigreerima,,,ühiskond,sg in
kirjeldama,,,internet,sg in
kirjeldama,,,raamat,sg in
kirjeldama,,,isa,sg ad
kirjeldama,,,vangilangemine,sg el
kirjeldama,,,rindejoon,sg g
kirjeldama,,,punaarmee,sg g
läbima,,,punaarmeelane,sg es
algatama,,,pataljon,sg in
algatama,,,uurimine,sg tr
algatama,,,algus,sg in
algatama,,,Päevalehe,sg in
algatama,,,ajend,sg ad
alustama,,,muusikukarjäär,sg kom
alustama,,,ansambel,sg in
valmis,,,koolitus,sg p
valmis,,,õhuvägi,adt
peatama,,,loosung,sg g
täpsustama,,,eriteenistus,pl el
teatama,,,FSB,?
teatama,,,esindaja,sg all
teatama,,,Tallinn,sg in
teatama,,,FSB,?
teatama,,,pealinn,sg in
organiseerima,,,omanik,pl all
organiseerima,,,pool,sg g
organiseerima,,,puudumine,sg ad
tulema,,,miljon,sg g
tulema,,,vältimine,sg tr
tulema,,,hind,sg all
saama,,,saadik,pl abl
saama,,,50,?
ütlema,,,Energia,sg g
rääkima,,,Peipsi,sg g
rääkima,,,keel,sg in
rääkima,,,kogemus,sg el
rääkima,,,seismine,sg ad
tunnistama,,,ametnik,pl g
tunnistama,,,eelnõu,sg g
tunnistama,,,väide,sg ad
ootama,,,kroon,sg g
ootama,,,Eesti,sg in
laekuma,,,lõpp,sg tr
laekuma,,,kroon,sg p
laekuma,,,miljard,sg g
pöörduma,,,august,sg g
pöörduma,,,kiri,sg kom
pöörduma,,,mis,sg in
pöörduma,,,sekkumine,sg ab
andma,,,tulemus,pl all
tulemus,,,toode,sg all
vähenema,,,koostamine,sg g
vähenema,,,valitsus,sg g
vähenema,,,liin,pl ad
tulema,,,summ,sg el
tulema,,,võitja,sg ad
tulema,,,AS,sg all
kõrge,,,a,?
kõrge,,,aeg,sg ad
tabama,,,Eesti,sg in
tabama,,,transpordisektor,sg el
tabama,,,algus,sg p
tabama,,,õliküte,sg ad
tabama,,,hinnang,sg ad
tabama,,,kasvufaas,sg in
tabama,,,tõus,sg g
avama,,,peanäitusesaal,sg in
esinema,,,seekordne,sg ad
esinema,,,kontsertturnee,sg ad
esinema,,,Holland,sg el
esinema,,,Amsterdam,sg el
esinema,,,Tallinn,sg in
esinema,,,BNS,sg all
pretsedenditu,,,kvaliteet,sg g
Hedvig,,,mina,sg ad
jõudma,,,1200,?
jõudma,,,töö,sg el
jõudma,,,väljavalitu,sg g
õppima,,,tänav,sg ad
jagama,,,kolm,sg tr
jagama,,,tort,adt
tore,,,elu,sg in
pääsema,,,juhus,sg g
südamlik,,,sooveri,sg g
südamlik,,,sõna,pl ad
südamlik,,,viis,sg ad
südamlik,,,sangarlikkus,sg kom
täienema,,,algus,sg el
täienema,,,spordiala,sg g
see,,,ala,sg ad
vihmane,,,kraat,sg ter
õhk,,,uurimus,pl g
õhk,,,inimene,pl all
tegema,,,lõpp,sg in
tegema,,,matš,sg ad
tegema,,,staadioniring,sg ad
tegema,,,jooks,sg in
käima,,,ajavahe,sg kom
harjuma,,,aklimatiseerumine,sg g
harjuma,,,tavaline,sg el
vanem,,,hinnang,sg ad
vanem,,,Kaia,sg el
vanem,,,peajagu,sg p
vanem,,,päev,sg ad
harjutama,,,tüüp,sg p
harjutama,,,väljak,pl ad
kohtama,,,internetikohvik,sg in
kohtama,,,aeg,sg p
kohtama,,,Robert,sg kom
kohtama,,,distants,pl p
kohtama,,,peatuskoht,pl in
viimane,,,Garside,sg ad
viimane,,,aasta,sg tr
kiirem,,,tuul,sg kom
kiirem,,,soomlane,pl el
tegema,ära,,Eesti,sg in
tegema,ära,,aasta,sg ad
tegema,ära,,haigus,sg g
tegema,ära,,toim,adt
arreteerima,,,1988,?
korraldama,,,Tartu,sg in
korraldama,,,mis,sg ad
ütlema,,,BNS,sg all
ütlema,,,viisavabadus,sg g
ütlema,,,Jugoslaavia,sg kom
ütlema,,,kehtestamine,sg el
kirjutama,alla,,kolmapäev,sg ad
kirjutama,alla,,lahkumisvisiit,sg ad
kirjutama,alla,,aasta,pl p
kirjutama,alla,,lepe,sg all
kirjutama,alla,,täideviimine,sg ad
avama,,,väikelastekodu,sg g
viibima,,,avamine,sg ad
toonitama,,,saavutamine,sg tr
toonitama,,,tavakodu,sg all
arvama,,,söökla,sg el
arvama,,,saamine,sg tr
arvama,,,pood,sg in
arvama,,,see,sg g
kuuluma,,,tööülesanne,pl g
soovima,,,otsus,sg kom
soovima,,,tütarfirma,sg all
kahjulikum,,,valitsus,sg g
kahjulikum,,,müügihind,sg g
kahjulikum,,,lisa,sg tr
kahjulikum,,,ostja,sg all
kahjulikum,,,tarbija,sg all
tundma,,,olukord,sg g
õliküte,,,vald,sg in
õliküte,,,õlg,pl ad
välistama,,,sõna,pl ad
alustama,,,allkirjastamine,sg kom
alustanud,,,pluss,sg kom
eksportima,,,õlletoodang,sg el
pöörduma,tagasi,,otsus,sg g
pöörduma,tagasi,,küsimus,sg g
pöörduma,tagasi,,poolaasta,sg ad
laekuma,,,a,?
laekuma,,,riik,sg all
laekuma,,,dividend,pl es
tegema,,,sõna,pl ad
tegema,,,valitsus,sg all
tegema,,,see,sg el
kroon,,,pank,pl g
kroon,,,eraisik,pl all
kroon,,,seis,sg kom
kroon,,,kuu,sg kom
kroon,,,kroon,sg g
pruukima,,,ostmine,sg ill
võtnud,,,eelarve,sg all
võtnud,,,kroon,sg p
võtnud,,,aasta,pl ad
võtnud,,,kord,sg g
maksma,,,register,sg ill
maksma,,,ettevõtja,sg all
maksma,,,ettevõte,sg in
langema,,,aeg,sg p
langema,,,juurutamine,sg kom
tahtma,,,valimine,sg g
tahtma,,,valim,sg el
jätma,,,õhtu,sg ad
jätma,,,amet,sg ill
jätma,,,vajadus,sg all
üleöölaen,,,mina,sg g
üleöölaen,,,Maapank,sg g
üleöölaen,,,kinnitus,sg ad
valima,,,koosolek,sg ad
ütlema,,,põllumajandus,sg kom
ütlema,,,eraisik,sg es
asetsema,,,versioon,sg g
asetsema,,,külg,sg ad
asetsema,,,nina,sg el
laenama,,,maapank,sg abl
laenama,,,1996.,?
üksmeelne,,,see,sg in
üksmeelne,,,tagajärg,sg ad
maanduma,,,visiit,sg kom
maanduma,,,neljapäev,sg ad
maanduma,,,lennujaam,sg in
maanduma,,,kord,sg p
kohustama,,,lisainformatsioon,sg g
kohustama,,,tehing,pl g
kohustama,,,aktsia,pl kom
lihakombinaat,,,seis,sg kom
võtma,,,Kopli,sg ill
maksma,kinni,alla,andmed,pl ad
maksma,kinni,alla,kaubamaja,sg in
maksma,kinni,alla,mahl,sg el
kiri,,,äripäev,sg in
kiri,,,kuulutus,sg in
kiri,,,korterimüük,sg kom
kiri,,,Mare,sg n
sündmustetihe,,,rendileandmine,sg g
tulema,,,PR-daam,sg all
tulema,,,põhitöökoht,sg el
suutma,,,see,sg p
suutma,,,pankrot,sg in
suutma,,,rentnik,sg all
suutma,,,märts,sg in
suutma,,,allrentnik,pl abl
tulema,välja,,see,sg el
andma,,,jõukus,sg el
andma,,,perepea,sg g
andma,,,aasta,sg g
andma,,,vara,sg g
andma,,,muu,sg g
samm,,,see,sg g
hullem,,,hinnang,sg ad
otsustama,,,teisipäev,sg ad
haldama,,,baas,sg ad
tulema,,,klass,sg in
tulema,,,iga,sg all
tulema,,,klass,sg in
andma,üle,,sügissemester,sg ad
eelisjärjekord,,,aasta,sg ad
eelisjärjekord,,,kvoot,sg g
eelisjärjekord,,,aasta,sg ad
rääkima,,,väide,sg ad
rääkima,,,Mikiver,sg kom
tellima,,,internet,sg g
lõpetama,,,puudumine,sg g
lõpetama,,,jõuk,sg g
tunnistama,,,eeluurimine,sg ad
tunnistama,,,detsember,sg ad
tunnistama,,,Tahkuranna,sg in
tunnistama,,,katus,sg all
valmistuma,,,betoonivalamine,sg tr
valmistuma,,,side,sg all
kulunud,,,kroon,sg g
Asukohal,,,seis,sg kom
Asukohal,,,Kadriorg,adt
tekkima,,,haldus,sg in
tekkima,,,vabastamine,sg kom
tekkima,,,krunt,sg ad
tähendama,,,kord,sg g
ütlema,,,video,pl g
ütlema,,,endine,sg el
ilmuma,,,Sydney,sg in
tundma,,,aasta,sg p
tundma,,,kaaslane,pl kom
kirjeldama,,,mees,sg all
kirjeldama,,,aeg,sg p
kirjeldama,,,meedik,sg all
kirjeldama,,,haigla,sg ill
teretulnud,,,profirattur,sg n
teretulnud,,,võitlus,sg in
kaaluma,,,andmed,pl ad
hea,,,mõnu,sg kom
saama,,,pealik,sg n
saama,,,Jassi,sg abl
tulema,,,sõna,pl ad
tulema,,,rahuprotsess,sg in
tulema,,,tingimus,pl g
arutama,,,kokkusaamine,sg ad
arutama,,,president,sg g
arutama,,,New,?
pöörduma,,,sportlane,pl g
pöörduma,,,üleskutse,sg kom
pöörduma,,,haigus,sg g
tegema,,,ringsõit,sg ad
tegema,,,auto,pl el
tegema,,,mis,sg in
koostama,,,sõna,pl ad
koostama,,,sajand,sg ad
tavatsema,,,löögirusikas,sg ill
tavatsema,,,mood,sg ad
seadma,,,surve,sg g
kandma,,,oranž,sg p
lahkuma,,,lennujaam,sg el
lahkuma,,,ajakirjanik,pl kom
vastama,,,küsimus,sg all
vastama,,,see,sg el
ohustama,,,piir,sg g
toimuma,,,aeg,sg ad
toimuma,,,New,?
toimuma,,,tippkohtumine,sg ad
algama,,,september,sg ad
arutama,,,assamblee,sg ad
loobuma,,,teisipäev,sg ad
loobuma,,,turvatöötaja,pl kom
loobuma,,,tüli,sg g
loobuma,,,Tippkohtumine,sg all
jääma,,,tema,pl kom
jääma,,,häda,adt
teatama,,,esmaspäev,sg ad
kehtestama,,,Tšetšeenia,sg in
kehtestama,,,iseseisvuspäev,sg kom
lubama,,,keeld,sg g
lubama,,,tee,pl ad
lubama,,,sõjaväeauto,pl ad
minema,,,trell,pl g
minema,,,paranduskoloonia,sg ill
võtma,vastu,,lennuväli,sg ad
tingima,,,aeg,sg ad
tingima,,,Vilnius,sg in
valmima,,,koosteliin,pl ad
moodustama,,,Santa,sg es
moodustama,,,autotoodang,sg el
mudel,,,disainistuudio,sg g
tootma,,,aasta,sg in
tootma,,,lähiaeg,sg ad
tootma,,,alus,sg ad
kuuluma,,,edasimüügifirma,sg all
pidama,vastu,,kilomeeter,sg p
ütlema,,,linnkohus,sg in
ütlema,,,aasta,sg tr
ütlema,,,vangla,sg ill
ütlema,,,saamine,sg p
ütlema,,,see,sg el
kava,,,tehing,pl el
kava,,,kustutamine,sg tr
nõunik,,,1992,?
nõunik,,,aasta,sg el
nõunik,,,aasta,sg ter
püstitama,,,aasta,sg p
püstitama,,,hinnang,sg ad
tooma,kaasa,,kulutus,pl el
tooma,kaasa,,aasta,sg ad
võtma,vastu,,valitsus,sg g
võtma,vastu,,lugemine,sg ad
turustama,,,alkohol,sg el
algatama,,,teade,sg ad
algatama,,,juhtunu,sg g
algatama,,,tunnus,pl ad
algatama,,,mis,sg kom
jääma,üle,,kiirabi,sg ad
jääma,üle,,kell,sg n
jääma,üle,,jõudmine,sg p
jääma,üle,,kell,sg n
arvutimäng,,,jutt,sg tr
tulema,,,laps,pl all
tulema,,,kodu,sg in
tulema,,,vöötrada,sg ad
kinnitama,,,maa,sg ad
investeerima,,,aasta,sg g
investeerima,,,Jõelähtme,sg n
investeerima,,,prügila,sg ill
laekuma,,,selts,sg g
laekuma,,,kampaania,sg g
laekuma,,,inimene,sg abl
jääma,,,aasta,sg ad
jääma,,,koha,sg el
jääma,,,saar,sg ad
jääma,,,planeering,sg g
puudulik,,,sõna,pl ad
kogunema,,,neljapäev,sg ad
nostalgia,,,nõukogudeaegne,sg g
pildigalerii,,,üksteise,sg g
otsima,üles,,kaader,sg ill
otsima,üles,,varjamine,sg g
hoolima,,,montaazhireegel,pl el
hoolima,,,üksteise,sg g
leidma,,,südaöö,sg ad
leidma,,,külg,sg g
leidma,,,Audru,sg g
leidma,,,jalg,pl kom
leidma,,,trahter,sg g
kalduma,,,mood,sg ad
kalduma,,,motiivivalik,sg ad
kalduma,,,viimane,sg g
jääma,,,kodu,adt
rääkinud,,,tema,sg all
rääkinud,,,aken,sg g
üksi,,,tund,sg p
kahtlustama,,,aken,sg el
panema,,,nädal,sg g
panema,,,Maksim,sg n
panema,,,nädal,sg p
kukkuma,,,kord,sg p
mäletama,,,laps,sg kom
mäletama,,,korrus,sg ad
mäletama,,,lift,sg kom
mäletama,,,välisuks,sg ad
muutuma,,,osa,sg tr
komm,,,sein,sg el
komm,,,sein,sg p
märatsema,,,rahu,sg in
märatsema,,,tekst,sg el
viima,,,aasta,sg ad
haakuma,,,see,sg kom
haakuma,,,Teatr,sg g
kestma,,,väide,sg ad
kestma,,,minut,sg p
käskkiri,,,see,sg g
käskkiri,,,klient,sg kom
leppima,,,mina,sg all
leppima,,,pind,sg ad
leppima,,,tagakiusamine,sg kom
algama,,,Teadja,pl g
algama,,,see,sg el
algama,,,aparaat,sg all
algama,,,see,sg g
tulema,,,Budapest,sg in
tulema,,,maailmamäng,pl ad
tulema,,,lauatennis,sg in
tulema,,,finaal-mäng,sg in
tulema,,,ungarlane,sg all
kaotama,,,võit,sg g
ootama,,,kergejõustikuõhtu,sg ad
tegema,,,avavoor,sg in
olukord,,,sõna,pl ad
olukord,,,korterelamu,sg in
pöörduma,,,kord,sg p
pöörduma,,,politsei,sg ill
saama,,,judoturniir,sg ad
surema,,,Kirde-Austraalias,sg n
surema,,,Queensland,sg in
surema,,,teisipäev,sg ad
surema,,,kodulinn,sg g
surema,,,Gladstonei,sg g
surema,,,hommik,sg ad
surema,,,vähk,sg p
lahkuma,,,sõna,pl ad
lahkuma,,,piirivalve,sg el
lahkuma,,,tänaseks,
lõppema,,,topeltviga,sg kom
lõppema,,,publik,sg all
lõppema,,,nädal,sg ad
lõppema,,,meistrivõistlus,pl kom
lõppema,,,Itaalia,sg in
müük,,,kaitsevägi,sg all
korjama,kokku,,õmblemine,sg p
saama,,,kirjutamine,sg el
kavatsema,,,nõukogu,sg all
asuma,,,1995.,?
kerkima,üles,,aasta,sg ad
kerkima,üles,,pank,sg in
tegema,,,põhiseadus,sg g
tegema,,,amet,sg ill
tegema,,,koosseis,sg in
otsustama,,,september,sg el
otsustama,,,piir,sg g
otsustama,,,elanik,pl all
otsustama,,,tema,pl g
tungima,,,Niguliste,sg g
tungima,,,turvafirma,sg g
tungima,,,valve,sg g
tungima,,,kauplus,sg ill
tungima,,,aken,sg g
tungima,,,väärtus,sg in
pakkuma,,,kolmapäev,sg ad
pakkuma,,,õhurünnak,pl g
pakkuma,,,koristamine,sg tr
kaebama,,,Pinocheti,sg n
kaebama,,,põhiseadus,sg g
kaebama,,,aasta,sg ad
kaebama,,,kohus,sg ill
kaebama,,,aasta,sg p
kaebama,,,amet,sg in
kaebama,,,õigusemõistmine,sg g
töö,,,mahakirjutamine,sg in
sõitma,,,Moskva,sg ill
sõitma,,,päev,sg tr
sõitma,,,soov,sg all
sõitma,,,Washington,sg ad
sõitma,,,ise,sg all
küsimus,,,raketitõrjelepe,sg all
otsima,,,käsitlemine,sg tr
otsima,,,mis,sg kom
alustama,,,sõna,pl ad
Jaffnal,,,30,?
takistama,,,ülesriputam,sg el
takistama,,,päev,sg g
takistama,,,kabinet,sg in
saama,,,see,sg tr
saama,,,ajakirjanik,pl all
põgenema,,,pere,pl kom
põgenema,,,Iisrael,sg g
põgenema,,,teisipäev,sg ad
lõpetama,,,Toomas,sg n
Janek,,,osalemine,sg all
Janek,,,Päevalehe,sg all
tulema,,,sõna,pl ad
tulema,,,otsustamine,sg all
tulema,,,elektrijaam,pl ill
tulema,,,ameeriklane,pl kom
tulema,,,aasta,sg p
esitama,,,valitsus,sg all
esitama,,,mis,sg g
esitama,,,ameeriklane,pl abl
esitama,,,aasta,sg g
üritama,,,parlament,sg in
üritama,,,partei,pl all
üritama,,,palestiinlane,pl kom
üritama,,,lõpp,sg all
soostuma,,,mis,sg g
soostuma,,,aasta,sg g
soostuma,,,järg-järk,sg abl
soostuma,,,vahetamine,sg all
otsustama,,,arutus,sg all
otsustama,,,rühm,pl ad
otsustama,,,mis,sg kom
tõusma,,,protsent,sg p
läinud,,,KGBlane,pl g
ütlema,,,pärissünnipäev,sg ad
ütlema,,,komme,sg ad
ütlema,,,osa,pl in
ütlema,,,aeg,pl ad
ütlema,,,september,sg ter
ütlema,,,Lääne-Austraalia,sg in
saama,,,piirkond,sg el
saama,,,mina,pl ad
saama,,,meri,sg p
nõustuma,,,väide,sg kom
nõustuma,,,tarbimine,sg g
saama,,,Ülikool,sg in
tooma,,,hinnang,sg ad
tooma,,,kontsert,sg all
astuma,,,taanlane,pl g
astuma,,,juuni,sg el
astuma,,,juuli,sg ter
ehitusmaailm,,,Eesti,sg in
otsustanud,,,hoog,sg kom
otsustanud,,,kohus,sg el
lootma,,,Baltimaa,pl el
lootma,,,aasta,sg g
saama,,,jalgratas,sg kom
saama,,,taanlane,sg el
saama,,,töö,sg all
saama,,,päev,sg ad
soovitama,,,dzhiip,pl all
soovitama,,,huvi,pl in
soovitama,,,puhkepäev,sg p
soovitama,,,hommik,sg ad
soovitama,,,lõik,sg ad
see,,,ise,sg g
see,,,linn,sg in
puuduma,,,linn,sg ad
pidama,,,kinnistustoimik,sg ill
pidama,,,mis,sg all
tulenema,,,seadus,sg el
tulenema,,,teenindamine,sg tr
tulenema,,,pind,sg all
avama,,,grupp,adt
avama,,,teisipäev,sg ad
kontsern,,,sügis,sg ad
olema,vaja,,sõna,pl ad
olema,vaja,,inimene,pl ad
olema,vaja,,tulemägi,sg el
olema,vaja,,kaugus,sg all
toimuma,,,märts,sg in
toimuma,,,poole,
toimuma,,,pealinn,sg in
käima,,,jälg,pl in
tabama,,,päev,sg ad
tabama,,,nädal,sg n
tabama,,,piir,sg ad
tabama,,,rattakoobas,sg ill
tabama,,,amfetamiin,sg kom
tabama,,,Eesti,sg el
pikk,,,kilomeeter,sg p
õnnestuma,,,ajakulu,sg all
õnnestuma,,,ühistu,sg ad
õnnestuma,,,kohus,sg g
õnnestuma,,,käsi,adt
pääsema,,,see,sg el
pääsema,,,see,sg kom
ütlema,,,hagi,sg g
ütlema,,,kuu,sg in
ütlema,,,juht,sg ad
ütlema,,,kättesaamine,sg tr
ütlema,,,väljaselgitamine,sg tr
hukkuma,,,vald,sg in
hukkuma,,,teisipäev,sg ad
hukkuma,,,turbaväli,pl ad
hukkuma,,,mast,sg ad
tema,,,Seljas,sg n
kestma,,,1m15,?
naine,,,Anu,sg g
naeratanud,,,õhtu,sg g
naeratanud,,,kord,sg p
tahtma,,,minut,sg p
tahtma,,,põnn,sg el
nüüd,,,iseenese,sg kom
see,,,purjetamine,sg kom
see,,,mina,sg ad
märkima,,,majandus,sg in
nõudma,,,omavastutus,sg g
nõudma,,,ettevõte,sg abl
olema,vaja,,see,sg tr
olema,vaja,,algne,pl in
armuma,,,aasta,sg p
algatama,,,aasta,sg ad
algatama,,,ekskaasa,sg g
abielluma,,,kuu,sg p
abielluma,,,assistent,sg g
kuhjatud,,,lava,sg all
kõndima,,,saal,sg el
kõndima,,,rahvas,sg g
kõndima,,,lava,sg all
kõndima,,,rõivas,pl in
viigistama,,,minut,sg p
viigistama,,,lähilöök,sg el
