pat_id,pattern,verb_word,verb_compound,phrase_nr,phrase_case,deprel,adp,inf_verb
671,lamama_1 Arg0 (agent),lamama,,1,,nsubj,,
671,lamama_1 Arg2 (viis),lamama,,2,,advmod,,
671,lamama_1 Arg2 (viis),lamama,,2,abes,obl,,
671,lamama_1 Arg2 (viis),lamama,,2,kom,obl,,
672,vedelema_1 Arg0 (agent),vedelema,,1,,nsubj,,
673,rippuma_1 Arg0 (rippuja),rippuma,,1,,nsubj,,
673,rippuma_1 Arg1 (koht),rippuma,,2,in,obl,,
673,rippuma_1 Arg1 (koht),rippuma,,2,,obl,kohal,
673,rippuma_1 Arg1 (koht),rippuma,,2,,obl,otsas,
674,taanduma_1 Arg0 (taanduja),taanduma,,1,,nsubj,,
674,taanduma_1 Arg2 (kuhu),taanduma,,2,all,obl,,
674,taanduma_1 Arg3 (viis),taanduma,,3,,advmod,,
675,ümbritsema_1 Arg0 (asi),ümbritsema,,1,,nsubj,,
675,ümbritsema_1 Arg1 (objekt),ümbritsema,,2,,obj,,
676,kergitama_1 Arg0 (agent),kergitama,,1,,nsubj,,
676,kergitama_1 Arg1 (objekt),kergitama,,2,,obj,,
676,kergitama_1 Arg2 (kust),kergitama,,3,el,obl,,
677,veerema_1 Arg0 (agent),veerema,,1,,nsubj,,
677,veerema_1 Arg1 (kust),veerema,,2,el,obl,,
677,veerema_1 Arg2 (kuhu),veerema,,3,term,obl,,
677,veerema_1 Arg2 (kuhu),veerema,,3,,obl,alla,
677,veerema_1 Arg3 (teekond),veerema,,4,,obl,üle,
677,veerema_1 Arg3 (teekond),veerema,,4,,obl,mööda,
677,veerema_1 Arg3 (teekond),veerema,,4,in,obl,,
677,veerema_1 Arg3 (teekond),veerema,,4,ad,obl,,
678,pöörlema_1 Arg0 (agent),pöörlema,,1,,nsubj,,
678,pöörlema_1 Arg1 (kus),pöörlema,,2,ad,obl,,
678,pöörlema_1 Arg1 (kus),pöörlema,,2,,obl,ümber,
679,tiirlema_1 Arg0 (agent),tiirlema,,1,,nsubj,,
679,tiirlema_1 Arg1 (kus),tiirlema,,2,in,obl,,
679,tiirlema_1 Arg1 (kus),tiirlema,,2,ad,obl,,
679,tiirlema_1 Arg1 (kus),tiirlema,,2,,obl,ümber,
679,tiirlema_1 Arg1 (kus),tiirlema,,2,,obl,vahel,
680,kihutama_1 Arg0 (agent),kihutama,,1,,nsubj,,
680,kihutama_1 Arg1 (objekt (end),kihutama,,2,,obj,,
680,kihutama_1 Arg2 (kust),kihutama,,3,el,obl,,
681,marssima_1 Arg0 (agent),marssima,,1,,nsubj,,
681,marssima_1 Arg1 (kogus),marssima,,2,,obj,,
681,marssima_1 Arg2 (kust),marssima,,3,el,obl,,
681,marssima_1 Arg3 (kuhu),marssima,,4,ill,obl,,
681,marssima_1 Arg3 (kuhu),marssima,,4,all,obl,,
682,rändama_1 Arg0 (agent),rändama,,1,,nsubj,,
682,rändama_1 Arg1 (kogus),rändama,,2,,obj,,
682,rändama_1 Arg2 (kust),rändama,,3,,obl,,
683,siirduma_1 Arg0 (agent),siirduma,,1,,nsubj,,
683,siirduma_1 Arg1 (kust),siirduma,,2,abl,obl,,
683,siirduma_1 Arg3 (vahend),siirduma,,3,kom,obl,,
684,suunduma_1 Arg0 (agent),suunduma,,1,,nsubj,,
684,suunduma_1 Arg1 (kust),suunduma,,2,abl,obl,,
684,suunduma_1 Arg3 (teekond),suunduma,,3,,obl,üle,
685,naasma_1 Arg0 (agent),naasma,,1,,nsubj,,
685,"naasma_1 Arg1 (arg1 puudub, kõik nihkuvad paremale kust)",naasma,,2,el,obl,,
685,"naasma_1 Arg1 (arg1 puudub, kõik nihkuvad paremale kust)",naasma,,2,abl,obl,,
685,naasma_1 Arg3 (teekond),naasma,,3,,obl,mööda,
686,jalutama_1 Arg0 (agent),jalutama,,1,,nsubj,,
686,jalutama_1 Arg1 (kust),jalutama,,2,abl,obl,,
686,jalutama_1 Arg3 (teekond),jalutama,,3,,obl,läbi,
686,jalutama_1 Arg3 (teekond),jalutama,,3,,obl,pidi,
686,jalutama_1 Arg3 (teekond),jalutama,,3,ad,obl,,
686,jalutama_1 Arg3 (teekond),jalutama,,3,in,obl,,
686,jalutama_1 Arg5,jalutama,,4,kom,obl,,
687,kiirustama_1 Arg0 (agent),kiirustama,,1,,nsubj,,
687,kiirustama_1 Arg2 (kuhu),kiirustama,,2,all,obl,,
687,kiirustama_1 Arg2 (kuhu),kiirustama,,2,,obl,poole,
687,kiirustama_1 Arg3 (teekond),kiirustama,,3,,obl,üle,
687,kiirustama_1 Arg3 (teekond),kiirustama,,3,,obl,läbi,
688,kulgema_1 Arg0 (agent),kulgema,,1,,nsubj,,
688,kulgema_1 Arg3 (teekond),kulgema,,2,,obl,läbi,
688,kulgema_1 Arg3 (teekond),kulgema,,2,,obl,kaudu,
688,kulgema_1 Arg3 (teekond),kulgema,,2,,obl,piki,
688,kulgema_1 ArgM-viis,kulgema,,3,,advmod,,
689,sõudma_1 Arg0 (agent),sõudma,,1,,nsubj,,
689,sõudma_1 Arg1 (objekt),sõudma,,2,,obj,,
689,sõudma_1 Arg2 (kust),sõudma,,3,abl,obl,,
690,pugema_1 Arg0 (agent),pugema,,1,,nsubj,,
690,pugema_1 Arg3 (põhjus?),pugema,,2,,obl,eest,
691,tõmbuma_1 Arg0 (agent),tõmbuma,,1,,nsubj,,
691,tõmbuma_1 Arg2 (seisund),tõmbuma,,2,,xcomp,,
691,tõmbuma_1 Arg3 (põhjus),tõmbuma,,3,,obl,eest,
692,kalduma_1 Arg0 (agent),kalduma,,1,,nsubj,,
692,kalduma_1 Arg1 (suund),kalduma,,2,all,obl,,
692,kalduma_1 Arg1 (suund),kalduma,,2,ill,obl,,
692,kalduma_1 Arg1 (suund),kalduma,,2,in,obl,,
692,kalduma_1 Arg1 (suund),kalduma,,2,,obl,poole,
692,kalduma_1 Arg_xarg,kalduma,,3,,xcomp,,
693,peatuma_1 Arg0 (agent),peatuma,,1,,nsubj,,
693,peatuma_1 Arg1 (koht),peatuma,,2,ad,obl,,
693,peatuma_1 Arg1 (koht),peatuma,,2,in,obl,,
693,peatuma_1 Arg1 (koht),peatuma,,2,,obl,ees,
693,peatuma_1 Arg1 (koht),peatuma,,2,,obl,juures,
694,lähenema_1 Arg0 (agent),lähenema,,1,,nsubj,,
694,lähenema_1 Arg1 (siht),lähenema,,2,all,obl,,
694,lähenema_1 Arg2 (kust),lähenema,,3,el,obl,,
694,lähenema_1 Arg2 (kust),lähenema,,3,,obl,poolt,
694,lähenema_1 ArgM-viis,lähenema,,4,kom,obl,,
694,lähenema_1 ArgM-viis,lähenema,,4,,advmod,,
695,põgenema_1 Arg0 (agent),põgenema,,1,,nsubj,,
695,põgenema_1 Arg1 (põhjus),põgenema,,2,,obl,eest,
696,mööduma_1 Arg0 (liikuja),mööduma,,1,,nsubj,,
696,mööduma_1 Arg1 (objekt),mööduma,,2,el,obl,,
696,mööduma_1 Arg1 (objekt),mööduma,,2,,obl,lähedalt,
696,mööduma_1 ArgM-viis,mööduma,,3,,advmod,,
696,mööduma_1 ArgM-viis,mööduma,,3,kom,obl,,
697,prantsatama_1 Arg0 (agent),prantsatama,,1,,nsubj,,
697,prantsatama_1 Arg2 (kust),prantsatama,,2,el,obl,,
697,prantsatama_1 ArgM-viis,prantsatama,,3,,advmod,,
698,kukkuma_1 Arg0 (agent),kukkuma,,1,,nsubj,,
698,kukkuma_1 Arg2 (kust),kukkuma,,2,el,obl,,
698,kukkuma_1 Arg2 (kust),kukkuma,,2,,obl,pealt,
698,kukkuma_1 Arg3 (eenduv osa),kukkuma,,3,kom,obl,,
698,kukkuma_1 Arg_xarg,kukkuma,,4,,xcomp,,
699,sammuma_1 Arg0 (agent),sammuma,,1,,nsubj,,
699,sammuma_1 Arg1 (objekt),sammuma,,2,,obj,,
699,sammuma_1 Arg2 (kust),sammuma,,3,el,obl,,
699,sammuma_1 ArgM-koht,sammuma,,4,in,obl,,
699,sammuma_1 ArgM-koht,sammuma,,4,,obl,ees,
699,sammuma_1 ArgM-koht,sammuma,,4,,obl,taga,
700,ujuma_1 Arg0 (agent),ujuma,,1,,nsubj,,
700,ujuma_1 Arg1 (objekt),ujuma,,2,,obj,,
700,ujuma_1 Arg3 (kuhu),ujuma,,3,all,obl,,
700,ujuma_1 Arg3 (kuhu),ujuma,,3,,obl,peale,
700,ujuma_1 Arg3 (kuhu),ujuma,,3,,obl,poole,
700,ujuma_1 Arg3 (kuhu),ujuma,,3,,obl,juurde,
700,ujuma_1 Arg_xarg,ujuma,,4,,xcomp,,
701,läbima_1 Arg0 (agent),läbima,,1,,nsubj,,
701,läbima_1 Arg1 (objekt),läbima,,2,,obj,,
702,lahkuma_1 Arg0 (agent),lahkuma,,1,,nsubj,,
702,lahkuma_1 Arg2 (kuhu),lahkuma,,2,ill,obl,,
702,lahkuma_1 Arg3 (teekond),lahkuma,,3,,obl,kaudu,
703,sisenema_1 Arg0 (agent),sisenema,,1,,nsubj,,
703,sisenema_1 Arg2 (kust),sisenema,,2,el,obl,,
703,sisenema_1 Arg2 (kust),sisenema,,2,,obl,juurest,
703,sisenema_1 Arg3 (teekond),sisenema,,3,,obl,kaudu,
704,tatsama_1 Arg0 (agent),tatsama,,1,,nsubj,,
704,tatsama_1 Arg1 (objekt),tatsama,,2,,obj,,
704,tatsama_1 Arg1 (objekt),tatsama,,2,part,obl,,
704,tatsama_1 Arg2 (kust),tatsama,,3,el,obl,,
704,tatsama_1 Arg2 (kust),tatsama,,3,,obl,juurest,
704,tatsama_1 Arg4 (teekond),tatsama,,4,,obl,üle,
704,tatsama_1 Arg4 (teekond),tatsama,,4,,obl,mööda,
705,väljuma_1 Arg0 (agent),väljuma,,1,,nsubj,,
706,pöörama_1 Arg0 (agent),pöörama,,1,,nsubj,,
706,pöörama_1 Arg1 (obj),pöörama,,2,,obj,,
706,pöörama_1 Arg2 (kust),pöörama,,3,abl,obl,,
706,pöörama_1 Arg_xarg,pöörama,,4,,xcomp,,
707,keetma_1 Arg0 (keetja),keetma,,1,,nsubj,,
707,keetma_1 Arg1 (keedetav),keetma,,2,,obj,,
707,keetma_1 Arg2 (sihtolukord),keetma,,3,,xcomp,,
708,"kuivama_1 Arg1 (see, mis kuivab)",kuivama,,1,,nsubj,,
708,kuivama_1 Arg2 (sihtolukord),kuivama,,2,,xcomp,,
708,kuivama_1 ArgM-viis,kuivama,,3,,advmod,,
709,säästma_1 Arg0 (säästja),säästma,,1,,nsubj,,
709,säästma_1 Arg1 (mida säästetakse),säästma,,2,,obj,,
709,säästma_1 Arg2 (millest säästetakse),säästma,,3,el,obl,,
710,ulatama_1 Arg0 (ulataja),ulatama,,1,,nsubj,,
710,ulatama_1 Arg1 (mida ulatatakse),ulatama,,2,,obj,,
710,ulatama_1 Arg2 (saaja),ulatama,,3,all,obl,,
710,ulatama_1 ArgM-viis,ulatama,,4,,advmod,,
710,ulatama_1 Arg_xarg,ulatama,,5,abl,obl,,
711,algama_1 Arg1 (mis),algama,,1,,nsubj,,
712,"sadama_1 Arg1 (see, mis sajab)",sadama,,1,,nsubj,,
713,"pälvima_1 Arg1 (see, kes pälvib)",pälvima,,1,,nsubj,,
713,pälvima_1 Arg2 (teema),pälvima,,2,,obj,,
