"value","code"
suure algustähega,ADV_viis
suurelt,ADV_aste
suurelt,ADV_viis
suuremalt jaolt,ADV_modaalsus
suuremat,ADV_aste
suures kaares,ADV_viis
suures osas,ADV_aste
suures piiris,ADV_aste
suures piiris,ADV_viis
suuresti,ADV_aste
suuresti,ADV_viis
suure tähega,ADV_viis
suuri silmi,ADV_viis
suurisilmi,ADV_viis
suuri vaevu,ADV_viis
suurivaevu,ADV_viis
suurt,ADV_aste
suurtes joontes,ADV_aste
suurtes joontes,ADV_viis
suurtes piirides,ADV_aste
suurtes piirides,ADV_viis
suusoojaks,ADV_viis
suusõnal,ADV_viis
suusõnaliselt,ADV_viis
suu vahtus,ADV_seisund
suu vahus,ADV_seisund
suva,ADV_modaalsus
suveti,ADV_aeg
suviselt,ADV_seisund
suviti,ADV_aeg
svipsi,ADV_seisund
svipsis,ADV_seisund
sõbrajalal,ADV_viis
sõgedalt,ADV_seisund
sõidukorda,ADV_seisund
sõidukorras,ADV_seisund
sõjamehelikult,ADV_viis
sõjapäevil,ADV_aeg
sõltumatult,ADV_seisund
sõltumatult,ADV_viis
sõltuvalt,ADV_viis
sõnaahtralt,ADV_viis
sõnaga,ADV_modaalsus
sõnaga,ADV_põhjus
sõnahaaval,ADV_viis
sõna kaupa,ADV_viis
sõnakaupa,ADV_viis
sõnakehvalt,ADV_viis
sõnakuulelikult,ADV_viis
sõnaliselt,ADV_viis
sõnamurdlikult,ADV_viis
sõnaohtralt,ADV_viis
sõnaosavalt,ADV_viis
sõna pealt,ADV_viis
sõnapealt,ADV_viis
sõnasõnaliselt,ADV_viis
sõna-sõnalt,ADV_viis
sõnavõtlikult,ADV_viis
sõnul,ADV_viis
sõnulseletamatult,ADV_aste
sõnuti,ADV_viis
sõnutsi,ADV_viis
sõrga pidi,ADV_viis
sõrgapidi,ADV_viis
sõrme pidi,ADV_viis
sõrmepidi,ADV_viis
sõrmi pidi,ADV_viis
sõrmipidi,ADV_viis
sädelevalt,ADV_viis
sädinal,ADV_viis
säpru,ADV_seisund
särasilmi,ADV_viis
särasilmil,ADV_viis
säravalt,ADV_viis
säravi silmi,ADV_viis
särgiväel,ADV_viis
särgiväele,ADV_viis
särinal,ADV_viis
säristama,ADV_viis
säuh,ADV_viis
säuhti,ADV_viis
sääl,ADV_koht
säält,ADV_koht
söakalt,ADV_viis
sööti,ADV_seisund
söötis,ADV_seisund
südame põhjani,ADV_aste
südamepõhjani,ADV_aste
südame põhjast,ADV_aste
südamepõhjast,ADV_aste
südamerahuga,ADV_viis
südamerahus,ADV_viis
südametult,ADV_viis
südametäiega,ADV_viis
südamlikult,ADV_viis
südantpidi,ADV_seisund
südasuviselt,ADV_viis
südaööl,ADV_aeg
südaöösel,ADV_aeg
südaöösi,ADV_aeg
südikalt,ADV_viis
südilt,ADV_viis
sügaval,ADV_koht
sügaval,ADV_seisund
sügavale,ADV_koht
sügavale,ADV_seisund
sügavalt,ADV_aste
sügavalt,ADV_koht
sügavamini,ADV_viis
sügavasti,ADV_aste
sügavasti,ADV_koht
sügavuti,ADV_viis
sügiseselt,ADV_seisund
sügiseti,ADV_aeg
süle ja seljaga,ADV_aste
süles,ADV_koht
sülest,ADV_koht
sülitsi,ADV_koht
sülitsi,ADV_viis
sülle,ADV_koht
sümboolselt,ADV_aste
sümboolselt,ADV_viis
sümpaatselt,ADV_viis
sündmatult,ADV_viis
sündsalt,ADV_viis
sündsusetult,ADV_viis
süngelt,ADV_seisund
sünkrooniliselt,ADV_viis
sünkroonis,ADV_seisund
sünkroonis,ADV_viis
sünkros,ADV_seisund
sünkros,ADV_viis
süsteemikindlalt,ADV_viis
süsteemipäraselt,ADV_viis
süsteemitult,ADV_viis
süsteemselt,ADV_viis
süstemaatiliselt,ADV_viis
sütitavalt,ADV_viis
süvendatult,ADV_viis
süvenemata,ADV_viis
süvenenult,ADV_viis
süviti,ADV_viis
süvitsi,ADV_viis
süüdi,ADV_seisund
süüdlaselt,ADV_viis
süüdlaslikult,ADV_viis
süütult,ADV_seisund
süütult,ADV_viis
šikilt,ADV_viis
šokeeritult,ADV_viis
šokeerivalt,ADV_viis
švipsi,ADV_seisund
švipsis,ADV_seisund
žanriti,ADV_viis
taamal,ADV_koht
taamale,ADV_koht
taamalt,ADV_koht
taas,ADV_aeg
taas,ADV_viis
taas kord,ADV_aeg
taaskord,ADV_aeg
taaskordselt,ADV_aeg
taatsi,ADV_koht
taga,ADV_aeg
taga,ADV_aste
taga,ADV_koht
taga,ADV_põhjus
taga,ADV_seisund
taga,ADV_tulemus
tagajärjetult,ADV_viis
tagakätt,ADV_viis
tagant,ADV_aeg
tagant,ADV_koht
tagant,ADV_seisund
tagantjärel,ADV_aeg
tagant järele,ADV_aeg
tagantjärele,ADV_aeg
tagantjärgi,ADV_aeg
tagantkäe,ADV_viis
tagantkätt,ADV_viis
tagantotsast,ADV_koht
tagantpoolt,ADV_koht
tagantselja,ADV_koht
tagantselja,ADV_viis
tagaotsas,ADV_koht
tagaplaanil,ADV_seisund
tagaplaanile,ADV_seisund
tagapool,ADV_aeg
tagapool,ADV_koht
tagaselja,ADV_viis
tagaseljajutt,ADV_aste
tagasi,ADV_aeg
tagasi,ADV_koht
tagasi,ADV_seisund
tagasihaaravalt,ADV_viis
tagasikätt,ADV_viis
tagasiulatuvalt,ADV_aeg
tagaspidi,ADV_koht
tagaspidi,ADV_viis
tagatippu,ADV_viis
tagatipuks,ADV_viis
tagurpidi,ADV_koht
tagurpidi,ADV_viis
taha,ADV_aeg
taha,ADV_koht
tahaotsa,ADV_koht
tahaplaanile,ADV_seisund
tahapoole,ADV_koht
tahes,ADV_modaalsus
tahes-tahtmata,ADV_viis
tahes-tahtmatult,ADV_viis
tahes või tahtmata,ADV_viis
tahes või tahtmatult,ADV_viis
tahtetult,ADV_seisund
tahtlikult,ADV_viis
tahtmatult,ADV_viis
tahtsi,ADV_viis
taibukalt,ADV_viis
taidurlikult,ADV_viis
taipamatult,ADV_viis
taiplikult,ADV_viis
tajutavalt,ADV_viis
takistamatult,ADV_viis
takka,ADV_koht
takkajärele,ADV_aeg
takkajärele,ADV_modaalsus
takkajärgi,ADV_aeg
takkajärgi,ADV_modaalsus
takkaotsa,ADV_modaalsus
takkapeale,ADV_modaalsus
takkapihta,ADV_modaalsus
takkatiiru,ADV_modaalsus
takkatippu,ADV_modaalsus
takkatraavi,ADV_aeg
takkatraavi,ADV_modaalsus
takku,ADV_viis
takkus,ADV_viis
taktiliselt,ADV_viis
taktitult,ADV_viis
taktitundeliselt,ADV_viis
taktitundetult,ADV_viis
taktivaeselt,ADV_viis
taldu pidi,ADV_viis
taldupidi,ADV_viis
talitsetult,ADV_viis
tallel,ADV_seisund
tallele,ADV_seisund
taltunult,ADV_seisund
talumatult,ADV_viis
talumehelikult,ADV_viis
talutavalt,ADV_viis
talvekorda,ADV_seisund
talvekorras,ADV_seisund
talveti,ADV_aeg
talviselt,ADV_seisund
talviti,ADV_aeg
tangide vahele,ADV_seisund
tantsujalu,ADV_viis
tanu alla,ADV_seisund
taoliselt,ADV_viis
taoti,ADV_aeg
tapvalt,ADV_aste
tapvalt,ADV_viis
tarbeks,ADV_aste
tarbeks,ADV_põhjus
tarbetult,ADV_viis
tardunult,ADV_viis
targalt,ADV_viis
targasti,ADV_viis
targemini,ADV_viis
targu,ADV_viis
tarmukalt,ADV_viis
tarvilikult,ADV_viis
tarvis,ADV_modaalsus
tarvis,ADV_põhjus
tasa,ADV_viis
tasahaaval,ADV_viis
tasahilju,ADV_viis
tasahiljukesi,ADV_viis
tasahääli,ADV_viis
tasakesi,ADV_viis
tasakesti,ADV_viis
tasapisi,ADV_viis
tasaselt,ADV_viis
tasavägiselt,ADV_viis
tasem,ADV_viis
tasemini,ADV_viis
tasuta,ADV_viis
tatsa-tatsa,ADV_viis
tav,ADV_viis
tavaliselt,ADV_viis
tavamõistes,ADV_viis
tavatult,ADV_viis
teadagi,ADV_modaalsus
teadaolevalt,ADV_viis
teadjalt,ADV_viis
teadmatult,ADV_viis
teadu järgi,ADV_põhjus
teadupoolest,ADV_viis
teadupäraselt,ADV_viis
teadupärast,ADV_viis
teaduslikult,ADV_viis
teadvalt,ADV_viis
teal,ADV_koht
tealt,ADV_koht
teatavalt,ADV_viis
teatavasti,ADV_viis
teenimatult,ADV_põhjus
teenitult,ADV_viis
teeseldult,ADV_viis
teesklevalt,ADV_viis
tegelikult,ADV_aste
tegelikult,ADV_modaalsus
tegelt,ADV_modaalsus
tegusalt,ADV_viis
tehniliselt,ADV_viis
tehnoloogiliselt,ADV_viis
tehtult,ADV_viis
teinekord,ADV_aeg
teisal,ADV_koht
teisale,ADV_koht
teisalt,ADV_koht
teisalt,ADV_viis
teiseks,ADV_aste
teiseselt,ADV_viis
teisipidi,ADV_koht
teisipidi,ADV_viis
teisipäeviti,ADV_aeg
teisi sõnu,ADV_viis
teisisõnu,ADV_viis
teisiti,ADV_viis
teist korda,ADV_aeg
teistkordselt,ADV_aeg
teist moodi,ADV_viis
teistmoodi,ADV_viis
teist pidi,ADV_koht
teist pidi,ADV_viis
teistpidi,ADV_koht
teistpidi,ADV_viis
teist samapalju,ADV_aste
teist viisi,ADV_viis
teistviisi,ADV_viis
telefonitsi,ADV_viis
telgi taga,ADV_viis
tempestoso,ADV_viis
tenebroso,ADV_viis
tenero,ADV_viis
tenuto,ADV_viis
teokiirusel,ADV_viis
teoksil,ADV_seisund
teoreetiliselt,ADV_modaalsus
teosammul,ADV_viis
teps,ADV_aste
teps,ADV_modaalsus
tera,ADV_aste
terahaaval,ADV_viis
tera kaupa,ADV_viis
terakaupa,ADV_viis
terake,ADV_aste
terakene,ADV_aste
teraselt,ADV_viis
teravalt,ADV_viis
teravasti,ADV_viis
terike,ADV_modaalsus
tervelt,ADV_aste
tervelt,ADV_viis
terveni,ADV_aste
tervenisti,ADV_aste
terviklikult,ADV_viis
tervislikult,ADV_viis
tête-à-tête,ADV_viis
tiba,ADV_aste
tibake,ADV_aste
tibakene,ADV_aste
tibamisi,ADV_viis
tigedalt,ADV_aste
tigedalt,ADV_viis
tigedasti,ADV_aste
tigedasti,ADV_viis
tigukiirusel,ADV_viis
tigusammul,ADV_viis
tihedalt,ADV_viis
tihedamalt,ADV_viis
tihedamini,ADV_aeg
tihedamini,ADV_viis
tihedasti,ADV_viis
tiheli,ADV_viis
tihemini,ADV_viis
tihkelt,ADV_aste
tihkelt,ADV_viis
tihkesti,ADV_viis
tihti,ADV_aeg
tihti,ADV_viis
tihtilugu,ADV_aeg
tihtipeale,ADV_aeg
tihtipuhku,ADV_aeg
tiidakil,ADV_seisund
tiidakile,ADV_seisund
tiideviltu,ADV_viis
tiidsalt,ADV_viis
tiidsasti,ADV_viis
tiira-taara,ADV_viis
tiiva all,ADV_seisund
tiiva alla,ADV_seisund
tilga kaupa,ADV_viis
tilgakaupa,ADV_viis
tilgatult,ADV_aste
tilgatumaks,ADV_aste
tilgatumalt,ADV_aste
tilkhaaval,ADV_viis
timmi,ADV_seisund
timmis,ADV_seisund
tingimata,ADV_viis
tingimisi,ADV_viis
tinnaga,ADV_viis
tipa-tapa,ADV_viis
tipp-tipp,ADV_viis
tipp-topp,ADV_viis
tip-tip,ADV_viis
tirilimps-poolteist,ADV_viis
tirts,ADV_aste
titeootel,ADV_seisund
titeootele,ADV_seisund
toamail,ADV_koht
toamaile,ADV_koht
toamailt,ADV_koht
tobedalt,ADV_viis
tobedasti,ADV_viis
toel,ADV_põhjus
toetavalt,ADV_viis
toetusel,ADV_viis
tohutu,ADV_aste
tohutult,ADV_aste
toimel,ADV_põhjus
toimetusel,ADV_viis
tojakil,ADV_seisund
tojakile,ADV_seisund
tolksti,ADV_viis
tollepärast,ADV_põhjus
tollhaaval,ADV_viis
tolligi,ADV_aste
tolligi,ADV_modaalsus
toll-tollilt,ADV_viis
tompu,ADV_seisund
tongi,ADV_seisund
tongis,ADV_seisund
tonksti,ADV_viis
tookord,ADV_aeg
toona,ADV_aeg
toopärast,ADV_põhjus
topelt,ADV_aste
topless,ADV_viis
toredalt,ADV_aste
toredalt,ADV_viis
toredasti,ADV_viis
tormivangi,ADV_seisund
tormivangis,ADV_seisund
tormivangist,ADV_seisund
torri,ADV_seisund
torris,ADV_seisund
torsakalt,ADV_viis
torssi,ADV_seisund
torssis,ADV_seisund
torti,ADV_seisund
tortis,ADV_seisund
torukil,ADV_viis
torukile,ADV_viis
toruli,ADV_viis
tosina kaupa,ADV_viis
tosinakaupa,ADV_viis
tosinakesi,ADV_viis
tossis,ADV_seisund
totaalselt,ADV_aste
trah,ADV_viis
trahh,ADV_viis
traksis,ADV_seisund
treppi,ADV_seisund
treppis,ADV_seisund
triiki,ADV_viis
triikis,ADV_viis
triksis ja traksis,ADV_seisund
triksis-traksis,ADV_seisund
trobikonniti,ADV_viis
trois,ADV_seisund
troisse,ADV_seisund
troppi,ADV_seisund
troppis,ADV_seisund
truualamlikult,ADV_viis
truuilt,ADV_viis
truuisti,ADV_viis
truult,ADV_viis
truusti,ADV_viis
truuvilt,ADV_viis
trööstitult,ADV_viis
tsemendi peal,ADV_seisund
tsemendi peale,ADV_seisund
tsipa,ADV_aste
tsipake,ADV_aste
tsipakene,ADV_aste
tsiuh,ADV_viis
tsiuh-tsäuh,ADV_viis
tsiviliseeritult,ADV_viis
tsuti,ADV_aste
tsutike,ADV_aste
tsutikene,ADV_aste
tsutt,ADV_aste
tubli,ADV_aste
tublilt,ADV_aste
tublilt,ADV_viis
tublisti,ADV_aste
tublisti,ADV_modaalsus
tugevalt,ADV_viis
tugevamini,ADV_viis
tugevasti,ADV_viis
tuhandekesi,ADV_viis
tuhandekordselt,ADV_aste
tuhandest,ADV_viis
tuhatnelja,ADV_viis
tuhat tulist,ADV_viis
tuhat-tulist,ADV_viis
tuhkagi,ADV_aste
tuhkagi,ADV_modaalsus
tuhknai,ADV_viis
tuhmilt,ADV_viis
tuimalt,ADV_viis
tuisupäiselt,ADV_viis
tujuti,ADV_viis
tukkapidi,ADV_viis
tuksi,ADV_seisund
tuksis,ADV_seisund
tuksu,ADV_seisund
tuksus,ADV_seisund
tule all,ADV_seisund
tule alla,ADV_seisund
tulema,ADV_koht
tulemusel,ADV_põhjus
tulemuslikult,ADV_tulemus
tulemusrikkalt,ADV_tulemus
tulevalgel,ADV_viis
tulevalgele,ADV_viis
tulipalavalt,ADV_viis
tuliselt,ADV_aste
tuliselt,ADV_viis
tulisi jalu,ADV_viis
tulistjalu,ADV_viis
tulistvalu,ADV_viis
tulutult,ADV_viis
tulvil,ADV_aste
tuna,ADV_aeg
tunamullu,ADV_aeg
tunavu,ADV_aeg
tundeliselt,ADV_viis
tundmatuseni,ADV_aste
tund-tunnilt,ADV_aeg
tunduvalt,ADV_aste
tungil,ADV_aste
tungil,ADV_seisund
tungil täis,ADV_aste
tungil täis,ADV_seisund
tunni kaupa,ADV_viis
tunnikaupa,ADV_viis
tunnipealt,ADV_aeg
tunnipealt,ADV_viis
tunniti,ADV_viis
tunni viisi,ADV_viis
tunniviisi,ADV_viis
tunnustavalt,ADV_viis
tuntavalt,ADV_aste
turja pidi,ADV_viis
turjapidi,ADV_viis
turri,ADV_seisund
turris,ADV_seisund
turvaliselt,ADV_viis
tusaselt,ADV_viis
tuttavlikult,ADV_viis
tutti,ADV_viis
tuttipidi,ADV_viis
tuubil,ADV_aste
tuubil,ADV_seisund
tuubil täis,ADV_aste
tuubil täis,ADV_seisund
tuulekiirul,ADV_viis
tuulekiirusel,ADV_viis
tuule peal,ADV_seisund
tuule peale,ADV_seisund
tuulevangi,ADV_seisund
tuulevangis,ADV_seisund
tuulevangist,ADV_seisund
tuuri,ADV_aste
tuuris,ADV_aste
tuusti,ADV_seisund
tuustis,ADV_seisund
tõega,ADV_modaalsus
tõeliselt,ADV_aste
tõeliselt,ADV_modaalsus
tõemeeli,ADV_modaalsus
tõemeeli,ADV_viis
tõenäoliselt,ADV_modaalsus
tõenäoselt,ADV_modaalsus
tõepoolest,ADV_modaalsus
tõepoolest,ADV_viis
tõepäraselt,ADV_viis
tõesti,ADV_modaalsus
tõesti,ADV_viis
tõetruult,ADV_viis
tõrjuvalt,ADV_viis
tõsimeeli,ADV_modaalsus
tõsimeeli,ADV_viis
tõsimeelselt,ADV_viis
tõsiselt,ADV_aste
tõsiselt,ADV_modaalsus
tõsiselt,ADV_seisund
tõsitsi,ADV_aste
tõtakalt,ADV_viis
tõtlikult,ADV_viis
tõttu,ADV_viis
tõtt-öelda,ADV_modaalsus
tõttöelda,ADV_modaalsus
tõusvas joones,ADV_viis
tõuti,ADV_viis
täbaralt,ADV_viis
täbarasti,ADV_viis
tähe all,ADV_viis
tähelepandamatult,ADV_viis
tähelepanekul,ADV_põhjus
tähthaaval,ADV_viis
tähtsalt,ADV_viis
täht-tähelt,ADV_viis
täie auruga,ADV_viis
täiega,ADV_viis
täielikult,ADV_aste
täieliselt,ADV_aste
täiel rinnal,ADV_aste
täielt,ADV_aste
täiel tuuril,ADV_viis
täienisti,ADV_aste
täie paaruga,ADV_viis
täie pasaga,ADV_viis
täie rauaga,ADV_viis
täie rinnaga,ADV_aste
täiesti,ADV_aste
täies tükis,ADV_viis
täie vilega,ADV_viis
täievoliliselt,ADV_viis
täis,ADV_aeg
täis,ADV_aste
täiskasvanult,ADV_seisund
täiskiilutud,ADV_aste
täiskiilutud,ADV_seisund
täisnurgi,ADV_viis
täisnurkselt,ADV_viis
täistuubitud,ADV_aste
täistuubitud,ADV_seisund
täistuuridel,ADV_viis
täistuuril,ADV_viis
täitsa,ADV_aste
täiuslikult,ADV_viis
täna ja praegu,ADV_aeg
täna ja praegu,ADV_koht
tänapäevaselt,ADV_viis
tänaseks,ADV_aeg
tänini,ADV_aeg
tänka,ADV_seisund
tänkas,ADV_seisund
tänkjas,ADV_seisund
tänna,ADV_koht
tänulikult,ADV_seisund
tänutäheks,ADV_seisund
täpilt,ADV_aste
täpipealt,ADV_modaalsus
täpipealt,ADV_viis
täpp-täpilt,ADV_viis
täpselt,ADV_modaalsus
täpselt,ADV_viis
täpsemalt,ADV_viis
täpsemini,ADV_viis
töiselt,ADV_viis
tölbilt,ADV_viis
töllakil,ADV_seisund
töllakile,ADV_seisund
tölli,ADV_seisund
töllis,ADV_seisund
törtsti,ADV_viis
töökorda,ADV_seisund
töökorras,ADV_seisund
tööpäeviti,ADV_aeg
tüdimatult,ADV_viis
tühja,ADV_viis
tühjagi,ADV_aste
tühjagi,ADV_modaalsus
tühjalt,ADV_viis
tükati,ADV_aeg
tükati,ADV_koht
tükati,ADV_viis
tükeldatult,ADV_viis
tüki,ADV_aste
tüki kaupa,ADV_viis
tükikaupa,ADV_viis
tüki maad,ADV_aste
tükis,ADV_viis
tükiviisi,ADV_viis
tükkhaaval,ADV_viis
tükki,ADV_seisund
tükk maad,ADV_aste
tükk-tükilt,ADV_viis
tülgastavalt,ADV_viis
tülpinult,ADV_seisund
tüüpiliselt,ADV_viis
tüüri juurde,ADV_seisund
u,ADV_aste
u,ADV_viis
udu-umbe,ADV_viis
uduumbe,ADV_aste
uduumbe,ADV_viis
uduumbes,ADV_viis
uhkelt,ADV_aste
uhkelt,ADV_viis
uhkesti,ADV_aste
uhkesti,ADV_viis
uhkes üksinduses,ADV_viis
ui-ai,ADV_viis
uimaselt,ADV_viis
uisapäi,ADV_viis
uisapäisa,ADV_viis
uitel,ADV_viis
uitvel,ADV_viis
ula,ADV_viis
ula peale,ADV_seisund
ulgvel,ADV_koht
uljalt,ADV_viis
ulme,ADV_aste
ulme,ADV_viis
ulmeliselt,ADV_aste
ulmeliselt,ADV_viis
ultimatiivselt,ADV_viis
ultra,ADV_aste
umbe,ADV_seisund
umbes,ADV_aste
umbes,ADV_seisund
umbes,ADV_viis
umbes-täpselt,ADV_aste
umbestäpselt,ADV_aste
umbkaudselt,ADV_aste
umbkaudselt,ADV_viis
umbkaudu,ADV_aste
umbkaudu,ADV_viis
umbnelja,ADV_viis
umbpilve,ADV_seisund
umbpilves,ADV_seisund
umbropsu,ADV_viis
umbselt,ADV_aste
umbselt,ADV_seisund
umbselt,ADV_viis
ummisjalu,ADV_viis
ummispäi,ADV_viis
ummukses,ADV_seisund
ummuksesse,ADV_seisund
ummuksis,ADV_seisund
ummuksisse,ADV_seisund
unarul,ADV_seisund
unarule,ADV_seisund
unaruses,ADV_seisund
unarusse,ADV_seisund
undrehti,ADV_viis
une hõlma,ADV_seisund
unehõlma,ADV_seisund
une hõlmas,ADV_seisund
unehõlmas,ADV_seisund
unehõlmast,ADV_seisund
unepealt,ADV_aeg
une rüpes,ADV_seisund
unerüpes,ADV_seisund
une rüppe,ADV_seisund
unerüppe,ADV_seisund
uniselt,ADV_viis
unistavalt,ADV_viis
untsu,ADV_seisund
untsus,ADV_seisund
unustusehõlma,ADV_seisund
unustusehõlmas,ADV_seisund
unustusehõlmast,ADV_seisund
upakil,ADV_seisund
upakile,ADV_seisund
uperkuuti,ADV_viis
uppi,ADV_seisund
uppis,ADV_seisund
upselt,ADV_viis
urvakil,ADV_seisund
urvakile,ADV_seisund
urvi,ADV_seisund
urvis,ADV_seisund
usaldavalt,ADV_viis
usalduslikult,ADV_viis
usinalt,ADV_viis
usinasti,ADV_viis
uskmatult,ADV_viis
uskumata,ADV_aste
uskumatult,ADV_aste
uskumatult,ADV_viis
uskumatuseni,ADV_aste
ustavalt,ADV_viis
usutavalt,ADV_modaalsus
usutavalt,ADV_viis
usutavasti,ADV_modaalsus
utreeritult,ADV_viis
uudselt,ADV_viis
uuelt,ADV_seisund
uuesti,ADV_aeg
uuesti,ADV_viis
uurakil,ADV_viis
uurakile,ADV_viis
uurivalt,ADV_viis
uut moodi,ADV_viis
uutmoodi,ADV_viis
v.a,ADV_viis
va,ADV_modaalsus
vaat,ADV_modaalsus
vaata et,ADV_modaalsus
vaat et,ADV_modaalsus
vaba käega,ADV_viis
vabalt,ADV_modaalsus
vabalt,ADV_viis
vabandavalt,ADV_viis
va banque,ADV_viis
vaenujalal,ADV_seisund
vaenujalale,ADV_seisund
vaenulikult,ADV_viis
vaeselt,ADV_viis
vaeseomaks,ADV_seisund
vaevaliselt,ADV_viis
vaevalt,ADV_aste
vaevalt,ADV_viis
vaevaselt,ADV_viis
vaevatult,ADV_viis
vaevu,ADV_aste
vaevu,ADV_viis
vaevu-vaevu,ADV_viis
vaguniti,ADV_viis
vaguralt,ADV_viis
vagusalt,ADV_viis
vagusi,ADV_viis
vahedalt,ADV_viis
vahel,ADV_aeg
vaheldumisi,ADV_viis
vahelduvalt,ADV_viis
vaheliti,ADV_viis
vahest,ADV_aeg
vahest,ADV_modaalsus
vahest ehk,ADV_modaalsus
vahet,ADV_viis
vahetevahel,ADV_aeg
vaheti,ADV_aeg
vahetpidamata,ADV_viis
vahetpidamatult,ADV_viis
vahetult,ADV_aeg
vahetult,ADV_viis
vahi all,ADV_koht
vahi all,ADV_seisund
vahi alla,ADV_koht
vahi alla,ADV_seisund
vahi alt,ADV_koht
vahi alt,ADV_seisund
vahvalt,ADV_viis
vahvasti,ADV_viis
vaid,ADV_aste
vaid,ADV_modaalsus
vaidlematult,ADV_viis
vaigistavalt,ADV_viis
vaiki,ADV_seisund
vaiki,ADV_viis
vaikimisi,ADV_viis
vaikselt,ADV_viis
vaimus,ADV_viis
vait,ADV_seisund
vait,ADV_viis
vaja,ADV_modaalsus
vajaka,ADV_seisund
vajalikult,ADV_viis
vaka all,ADV_seisund
vaka alla,ADV_seisund
vakka,ADV_seisund
vakka,ADV_viis
vakshaaval,ADV_viis
valdavalt,ADV_aste
valdkonniti,ADV_viis
valepidi,ADV_viis
valesti,ADV_viis
valet pidi,ADV_viis
valetpidi,ADV_viis
valgevarul,ADV_seisund
valgevarus,ADV_seisund
validalt,ADV_viis
valikuliselt,ADV_aste
valimatult,ADV_viis
valitult,ADV_viis
valjaid pidi,ADV_viis
valjaidpidi,ADV_viis
valjemalt,ADV_aste
valjemini,ADV_aste
valju,ADV_viis
valjult,ADV_viis
valjusti,ADV_viis
valla,ADV_seisund
vallali,ADV_seisund
valmilt,ADV_seisund
valmis,ADV_seisund
valulikult,ADV_viis
valuliselt,ADV_viis
valusalt,ADV_aste
valusalt,ADV_viis
valusamini,ADV_viis
valusasti,ADV_aste
valusasti,ADV_viis
valutult,ADV_viis
valvel,ADV_seisund
vanal hallil ajal,ADV_aeg
vanalt,ADV_aeg
vanalt,ADV_seisund
vana moodi,ADV_viis
vanamoodi,ADV_viis
vanas põlves,ADV_aeg
vanas põlves,ADV_seisund
vanasti,ADV_aeg
vana usu peale,ADV_viis
vana viisi,ADV_viis
vanaviisi,ADV_viis
vandenõulaslikult,ADV_viis
vandeseltslaslikult,ADV_viis
vanemalt,ADV_aeg
vanu igi,ADV_aeg
vanuigi,ADV_aeg
vanusegrupiti,ADV_viis
vanuserühmiti,ADV_viis
vanuti,ADV_aeg
vapralt,ADV_viis
vaprasti,ADV_viis
vapustatult,ADV_viis
vara,ADV_aeg
varakevadiselt,ADV_viis
varaks,ADV_viis
varakult,ADV_aeg
varakult,ADV_viis
varal,ADV_viis
varale,ADV_viis
varasemalt,ADV_aeg
varem,ADV_aeg
varemalt,ADV_aeg
varemini,ADV_aeg
varem või hiljem,ADV_aeg
vargil,ADV_koht
vargile,ADV_koht
vargilt,ADV_koht
varglikult,ADV_aste
vargselt,ADV_aste
vargsi,ADV_viis
varjamatult,ADV_viis
varjatult,ADV_viis
varmalt,ADV_viis
varrukat pidi,ADV_viis
varrukatpidi,ADV_viis
varsti,ADV_aeg
varuks,ADV_viis
varvukil,ADV_seisund
varvukile,ADV_seisund
varvul,ADV_seisund
varvule,ADV_seisund
vaskselt,ADV_seisund
vast,ADV_aeg
vast,ADV_modaalsus
vastakuti,ADV_koht
vastakuti,ADV_viis
vastamisi,ADV_koht
vastamisi,ADV_viis
vastasel juhul,ADV_põhjus
vastastikku,ADV_koht
vastastikku,ADV_viis
vastavalt,ADV_viis
vast ehk,ADV_modaalsus
vastikult,ADV_aste
vastikult,ADV_viis
vastselt,ADV_aeg
vastu,ADV_seisund
vastukarva,ADV_viis
vastulainet,ADV_viis
vastumeeli,ADV_viis
vastumeelne,ADV_viis
vastumeelselt,ADV_viis
vastumeelt,ADV_viis
vastumäge,ADV_koht
vastuoksa,ADV_viis
vastupidi,ADV_viis
vastupäeva,ADV_koht
vastu tahtmist,ADV_viis
vastutahtmist,ADV_viis
vastutahtsi,ADV_viis
vastuvaidlemata,ADV_viis
vastuvett,ADV_koht
vastuvett,ADV_viis
vastuvoolu,ADV_koht
vastuvoolu,ADV_viis
vat,ADV_modaalsus
vatsuli,ADV_seisund
vatsuli,ADV_viis
vbl,ADV_modaalsus
veatult,ADV_viis
veebipõhiselt,ADV_viis
vee ja leiva peal,ADV_koht
veekalkvel,ADV_seisund
veekalkvele,ADV_seisund
veel,ADV_aeg
veel,ADV_aste
veelgi,ADV_aste
veel kord,ADV_viis
veelkord,ADV_viis
veendunult,ADV_seisund
veenvalt,ADV_viis
veerde,ADV_koht
veeres,ADV_koht
veerest,ADV_koht
veeälevil,ADV_seisund
veeälevile,ADV_seisund
vegetatiivselt,ADV_viis
veidi,ADV_aste
veidihaaval,ADV_viis
veidike,ADV_aste
veidikene,ADV_aste
veidikese,ADV_aste
veits,ADV_aste
veitsa,ADV_aste
veloce,ADV_viis
velpalt,ADV_viis
venitamisi,ADV_viis
verbaalselt,ADV_viis
verilihal,ADV_seisund
verilihale,ADV_seisund
verisulis,ADV_seisund
verivilli,ADV_seisund
verivillis,ADV_seisund
versus,ADV_viis
vesilasti,ADV_seisund
vesilastis,ADV_seisund
vesitsi,ADV_viis
vetruvalt,ADV_viis
vettligi,ADV_koht
via,ADV_koht
