"word","semantic_types"
popsiküla,KOHT
popsisaun,KOHT
popsitare,KOHT
pop-up-butiik,KOHT
pop-up-kohvik,KOHT
pop-up-näitus,sündmus
pop-up-pood,KOHT
porduelu,SEISUND
pordumaja,KOHT
porfüüria,SEISUND
Porhov,KOHT
Pori,KOHT
poriauk,KOHT
Poriküla,KOHT
poriloik,KOHT
porilomp,KOHT
porimeri,KOHT
porimülgas,KOHT
Porka saar,KOHT
Porkuni,KOHT
Porkva,KOHT
pornosõltuvus,SEISUND
Pornuse,KOHT
Porosluva,KOHT
Porsa,KOHT
Port Artur,KOHT
Port-au-Prince,KOHT
Port-aux-Français,KOHT
Port Elizabeth,KOHT
portikus,KOHT
Portland,KOHT
Port Louis,KOHT
Port Moresby,KOHT
Porto,KOHT
Porto Alegre,KOHT
Port of Spain,KOHT
Porto-Novo,KOHT
Port Said,KOHT
portselanimanufaktuur,KOHT
Portsmouth,KOHT
Port Stanley,KOHT
Port Sudan,KOHT
Portugal,KOHT
Portugali Guinea,KOHT
Portugali Ida-Aafrika,KOHT
Portugali Lääne-Aafrika,KOHT
Portugali Timor,KOHT
Port Vila,KOHT
porujommis,SEISUND
Porvoo,KOHT
positiivne pinnavorm,KOHT
possaad,KOHT
possubaas,KOHT
Posti,KOHT
postiasutus,KOHT
postijaam,KOHT
postimaantee,KOHT
postimaja,KOHT
postipunkt,KOHT
postipäev,AEG
postitalu,KOHT
postitee,KOHT
postkontor,KOHT
postmaantee,KOHT
posttraumaatiline stressihäire,SEISUND
postvundament,KOHT
Poznań,KOHT
Potaluva,KOHT
Poti,KOHT
Potjomkini küla,SEISUND
Potomac,KOHT
Potsdam,KOHT
Praaga,KOHT
Praakli,KOHT
Praaklima,KOHT
Praakmani,KOHT
praasnik,sündmus
praegusaeg,AEG
praegushetk,AEG
Pragi,KOHT
pragu,KOHT
Praha,KOHT
Praha kevad,sündmus
prahipaik,KOHT
Praia,KOHT
praktikaaeg,AEG
praktikaasutus,KOHT
praktikabaas,KOHT
praktikakool,KOHT
pralle,sündmus
Prandi,KOHT
Prange,KOHT
Prangli,KOHT
prant,AEG
Prantsuse,KOHT
Prantsuse Afarite ja Issade ala,KOHT
Prantsuse Ekvatoriaal-Aafrika,KOHT
Prantsuse Guajaana,KOHT
Prantsuse Guinea,KOHT
Prantsuse haigus,SEISUND
Prantsuse Indohiina,KOHT
Prantsuse Kongo,KOHT
Prantsuse Lõunaalad,KOHT
Prantsuse Lääne-Aafrika,KOHT
Prantsuse Polüneesia,KOHT
Prantsuse revolutsioon,sündmus
Prantsuse Riviera,KOHT
Prantsuse rõdu,KOHT
Prantsuse Somaalimaa,KOHT
Prantsuse Sudaan,KOHT
Prantsuse Togo,KOHT
Prantsusmaa,KOHT
prantsustõbi,SEISUND
praostkond,KOHT
Prassi,KOHT
prassing,sündmus
Pravdinsk,KOHT
Prayagraj,KOHT
prediabeet,SEISUND
Preedi,KOHT
preeklampsia,SEISUND
Preeksa,KOHT
preeria,KOHT
prefektuur,KOHT
prei,SEISUND
Preiļi,KOHT
Preisi Leedu,KOHT
Preisimaa,KOHT
prekantseroos,SEISUND
prelatuur,KOHT
premjäär,sündmus
presbüoopia,SEISUND
presentkatus,KOHT
presidendiloss,KOHT
presidendivalimised,sündmus
presidentkond,KOHT
Pressi,KOHT
pressiagentuur,KOHT
pressibüroo,KOHT
pressiesindus,KOHT
pressikeskus,KOHT
pressikonverents,sündmus
pressiosakond,KOHT
pressitalitus,KOHT
pressiteenistus,KOHT
Preston,KOHT
Pretoria,KOHT
Preussisch Eylau,KOHT
prigu,KOHT
priileib,SEISUND
Priipalu,KOHT
priipõli,SEISUND
priipõlv,SEISUND
priisikohus,KOHT
Priisle,KOHT
priius,SEISUND
prikaas,KOHT
Prillimäe,KOHT
prillipood,KOHT
prime time,AEG
primetime,AEG
Primorje,KOHT
Primorje krai,KOHT
Primorsk,KOHT
Pringi,KOHT
Prints Edwardi saar,KOHT
printsipaal,KOHT
prioonhaigus,SEISUND
Priozersk,KOHT
Pripjat,KOHT
Priština,KOHT
Pritsi,KOHT
pritsikuur,KOHT
pritsimaja,KOHT
privaatkool,KOHT
privaatsus,SEISUND
probleemsituatsioon,SEISUND
prodromaalnäht,SEISUND
prodroom,SEISUND
produktsioonifirma,KOHT
profiklubi,KOHT
profülaktoorium,KOHT
progeeria,SEISUND
progümnaasium,KOHT
projekteerimisbüroo,KOHT
projektiteater,KOHT
Prokopjevsk,KOHT
proktiit,SEISUND
prokuratuur,KOHT
prolaps,SEISUND
proliferatsioon,SEISUND
pronksiaeg,AEG
pronksimatš,sündmus
pronksimäng,sündmus
pronksiöö,sündmus
pronkstõbi,SEISUND
prooviaasta,AEG
prooviabielu,SEISUND
prooviaeg,AEG
prooviala,KOHT
prooviauk,KOHT
prooviesinemine,sündmus
proovikabiin,KOHT
proovikaevand,KOHT
proovikoda,KOHT
proovinädal,AEG
proovipäev,AEG
prooviruum,KOHT
proovisaal,KOHT
proovivõtupunkt,KOHT
propagandatalitus,KOHT
propagandaüritus,sündmus
propelleris,SEISUND
proportsionaalsus,SEISUND
propüleed,KOHT
prosektuur,KOHT
proseminar,sündmus
proskeenion,KOHT
Proskuriv,KOHT
Proskurov,KOHT
prosopagnoosia,SEISUND
prostatiit,SEISUND
prostseenium,KOHT
proteinuuria,SEISUND
proterosoikum,AEG
protestimarss,sündmus
protestimiiting,sündmus
protestipäev,AEG
protestiseisak,sündmus
protestivalimised,sündmus
protestiüritus,sündmus
protokolliosakond,KOHT
protseduurikabinet,KOHT
protseduurituba,KOHT
prouapõli,SEISUND
Provence,KOHT
Provence-Alpes-Côte d'Azur,KOHT
proviisorapteek,KOHT
proviisoriapteek,KOHT
provints,KOHT
provintsikeskus,KOHT
provintsilinn,KOHT
Przemyśl,KOHT
Pruntova,KOHT
pruriigo,SEISUND
Prut,KOHT
pruudipõli,AEG
pruudipõlv,AEG
pruudipõud,SEISUND
pruulikoda,KOHT
Pruuna,KOHT
pruun katk,AEG
pruunlaiksus,SEISUND
pruunmädanik,SEISUND
pruunrooste,SEISUND
Prõpjat,KOHT
Prõpjats,KOHT
Prählamäe,KOHT
Prähnu,KOHT
Prääma,KOHT
prügila,KOHT
prügimaja,KOHT
prügipimedus,SEISUND
prügipõletusjaam,KOHT
prügišaht,KOHT
Prümli,KOHT
ps,KOHT
pseudartroos,SEISUND
pseudoartroos,SEISUND
pseudobasiilika,KOHT
pseudokrupp,SEISUND
psitakoos,SEISUND
psoriaas,SEISUND
psühhasteenia,SEISUND
psühhiaatriahaigla,KOHT
psühhiaatriakliinik,KOHT
psühhoneuroloogiahaigla,KOHT
psühhoos,SEISUND
psühhopaatia,SEISUND
psühhotrauma,SEISUND
psüühikahaigus,SEISUND
psüühikahäire,SEISUND
PTG,KOHT
ptoos,SEISUND
PTSH,SEISUND
puberteediaeg,AEG
puberteediiga,AEG
pubi,KOHT
puderkasvaja,SEISUND
pudetõbi,SEISUND
Pudisoo,KOHT
Pudivere,KOHT
pudrumäed,SEISUND
pudrumäed ja piimajõed,SEISUND
pudrune,SEISUND
pudrupäev,AEG
Puducherry,KOHT
pudukauplus,KOHT
Puduküla,KOHT
pudupood,KOHT
puerilism,SEISUND
puerpeerium,AEG
puerperaalpalavik,SEISUND
Puerto Rico,KOHT
pugem,KOHT
Pugritsa,KOHT
puguala,KOHT
Pugõstu,KOHT
puhandusorg,KOHT
puhaskesa,KOHT
puhaslaut,KOHT
puhasnurk,KOHT
puhas plats,SEISUND
puhaspõrand,KOHT
puhasruum,KOHT
puhastuba,KOHT
puhastusfirma,KOHT
puhastusjaam,KOHT
puhas vuuk,KOHT
puhasvuuk,KOHT
Puhatu,KOHT
puhe,AEG
puhitis,SEISUND
puhitus,SEISUND
puhitustunne,SEISUND
Puhja,KOHT
puhkeaeg,AEG
puhkeala,KOHT
puhkease,KOHT
puhkeasend,SEISUND
puhkeasutus,KOHT
puhkebaas,KOHT
puhkehetk,AEG
puhkekeskus,KOHT
puhkekodu,KOHT
puhkekoht,KOHT
puhkekompleks,KOHT
puhkeküla,KOHT
puhkelaager,sündmus
puhkemaastik,KOHT
puhkemaja,KOHT
puhkemajake,KOHT
puhkemajakene,KOHT
puhkenurk,KOHT
puhkeolek,SEISUND
puhkepaik,KOHT
puhkepeatus,sündmus
puhkeperiood,AEG
puhkepäev,AEG
puhkeruum,KOHT
puhkeseisund,SEISUND
puhketalu,KOHT
puhketasku,KOHT
puhketuba,KOHT
puhketund,AEG
puhkeõhtu,sündmus
Puhkova,KOHT
puhkpilliklass,KOHT
puhkusekuu,AEG
puhkusepäev,AEG
puhkusereis,sündmus
puhmaraba,KOHT
Puhmu,KOHT
Puhtaleiva,KOHT
puhteaeg,AEG
puhtkuusik,KOHT
puhtmännik,KOHT
puhtpuistu,KOHT
puhtus,SEISUND
puhumisreid,sündmus
puhuvad uued tuuled,SEISUND
puhverriik,KOHT
puhvertsoon,KOHT
puhvervöönd,KOHT
Puiatu,KOHT
Puide,KOHT
puidumädanik,SEISUND
puidurike,SEISUND
puidutsehh,KOHT
puidutöökoda,KOHT
puiestik,KOHT
Puiga,KOHT
Puise,KOHT
puisniit,KOHT
puisraba,KOHT
puisrohtla,KOHT
puissoo,KOHT
Puista,KOHT
puistang,KOHT
puistmaardla,KOHT
puistpais,KOHT
puitasum,KOHT
puitelamu,KOHT
puithoone,KOHT
puitkarkass,KOHT
puitkarkassmaja,KOHT
puitkatus,KOHT
puitmaja,KOHT
puitsein,KOHT
puitsild,KOHT
puitvai,KOHT
puitvooder,KOHT
Puka,KOHT
Pukamäe,KOHT
pukibaar,KOHT
pukksild,KOHT
pukktuulik,KOHT
pukkveski,KOHT
puksiiri,SEISUND
puksiiris,SEISUND
Pulatna,KOHT
Pulgoja,KOHT
Puliste,KOHT
Pulleritsu,KOHT
Pullevere,KOHT
Pulli,KOHT
pulloroos,SEISUND
Pullukinna,KOHT
pulmajoodud,sündmus
pulmakamber,KOHT
pulmalaupäev,AEG
pulmamaja,KOHT
pulmapidustused,sündmus
pulmapäev,AEG
pulmaöö,sündmus
pulpiit,SEISUND
pultkatus,KOHT
pulvärk,KOHT
pumbakamber,KOHT
pumbamaja,KOHT
pummeldus,sündmus
pummelung,sündmus
pummelus,sündmus
Punaarmee,KOHT
Puna-Hiina,KOHT
punaimpeerium,KOHT
Punakaart,KOHT
punakaste,SEISUND
punakusesus,SEISUND
Punaküla,KOHT
Punakülä,KOHT
punamädanik,SEISUND
Punane kaardivägi,KOHT
punane kukk,sündmus
Punane meri,KOHT
Punane nõgu,KOHT
Punane Rist,KOHT
punane söötraig,SEISUND
Punane väljak,KOHT
punanurk,KOHT
punapõletik,SEISUND
Punaselageda Eesti asundus,KOHT
Punaselageda Kreeka asundus,KOHT
punaste laternate tänav,KOHT
punasüdamik,SEISUND
punataud,SEISUND
Puna-Vene,KOHT
punaveresus,SEISUND
punavus,SEISUND
Pundi,KOHT
Pune,KOHT
punetised,SEISUND
punetus,SEISUND
pungkapiteel,KOHT
Punikvere,KOHT
punklaulupidu,sündmus
punktelamu,KOHT
punktmaja,KOHT
punnseis,SEISUND
punnsilmsus,SEISUND
Punsa,KOHT
Pupastvere,KOHT
Pupli,KOHT
pupp,KOHT
Puraküla,KOHT
Puravitsa,KOHT
Purdi,KOHT
Purekkari,KOHT
Purekkari neem,KOHT
Purga,KOHT
purgimiskoht,KOHT
Purila,KOHT
purim,AEG
purivõlv,KOHT
purjelauavõistlus,sündmus
purjeregatt,sündmus
purjes,SEISUND
purjespordikeskus,KOHT
purjespordivõistlus,sündmus
purjetamisvõistlus,sündmus
Purka,KOHT
Purku,KOHT
purskeallikas,KOHT
purskeperiood,AEG
purskkaev,KOHT
Purtsa,KOHT
Purtse,KOHT
Purtsi,KOHT
Puru,KOHT
purujommis,SEISUND
purupurjus,SEISUND
Purus,KOHT
Pusan,KOHT
pusas,SEISUND
Pusi,KOHT
Puskaru,KOHT
Puski,KOHT
Pusku,KOHT
Puspuri,KOHT
pussihaav,SEISUND
pusta,KOHT
pustul,SEISUND
Puškin,KOHT
putka,KOHT
Putkaste,KOHT
putkus olema,SEISUND
putš,sündmus
puttamisgriin,KOHT
Putu,KOHT
putukakahjustus,SEISUND
putukaväil,KOHT
putukkahjustus,SEISUND
puuduolek,SEISUND
puudusel,SEISUND
puudushaigus,SEISUND
Puugi,KOHT
puugimets,KOHT
Puugnitsa,KOHT
puuhoone,KOHT
puuhoov,KOHT
puukamberhaud,KOHT
puukborrelioos,SEISUND
puukentsefaliit,SEISUND
puukirik,KOHT
puukoda,KOHT
puukool,KOHT
puukuur,KOHT
puulobudik,KOHT
puumaa,KOHT
puumaakoht,KOHT
puumaja,KOHT
puumädanik,SEISUND
puuna,KOHT
Puunia sõjad,sündmus
puupragu,KOHT
puupõld,KOHT
puupõrand,KOHT
puurauk,KOHT
Puuri,KOHT
puuriauk,KOHT
puurielu,SEISUND
puurim,AEG
puurimipüha,AEG
puurinurk,KOHT
puurisuu,KOHT
puurkaev,KOHT
Puurmani,KOHT
puurtorn,KOHT
puusaliigesepõletik,SEISUND
puusas,KOHT
puusavalu,SEISUND
Puusepa,KOHT
puusild,KOHT
puuslak,SEISUND
puustus,KOHT
puustusmaa,KOHT
puutehell,SEISUND
puutenakkus,SEISUND
Puutli,KOHT
puutöökoda,KOHT
puuviljaaed,KOHT
puuviljahoidla,KOHT
puuviljaistandik,KOHT
puuviljamädanik,SEISUND
puuvillaistandik,KOHT
puuvillaistandus,KOHT
puuvillavabrik,KOHT
puuõõnsus,KOHT
puuõõs,KOHT
pv,KOHT
Põdra,KOHT
Põdrajärv,KOHT
põdrakahjustus,SEISUND
Põdrala,KOHT
Põdramõtsa,KOHT
Põdrangu,KOHT
Põdruse,KOHT
põdurus,SEISUND
Põgari,KOHT
Põgari-Sassi,KOHT
põgenikelaager,KOHT
Põhara,KOHT
põhiaeg,AEG
põhiasend,SEISUND
põhihaigus,SEISUND
põhikool,KOHT
põhilevila,KOHT
põhimaantee,KOHT
põhi peal,SEISUND
põhipuhkus,AEG
põhiseaduskohus,KOHT
põhiturniir,sündmus
põhivõrguettevõtja,KOHT
Põhja,KOHT
Põhja-Aasia,KOHT
põhjaala,KOHT
Põhja-Ameerika,KOHT
Põhja-Atlandi Lepingu Organisatsioon,KOHT
Põhja-Carolina,KOHT
Põhja-Dakota,KOHT
Põhja-Dvina,KOHT
Põhja-Eesti,KOHT
Põhja-Euroopa,KOHT
Põhja-Hiina tasandik,KOHT
põhjahommik,KOHT
põhjaida,KOHT
Põhja-Iirimaa,KOHT
Põhja-Jeemen,KOHT
Põhja-Jäämeri,KOHT
Põhjaka,KOHT
põhjakaar,KOHT
põhjakant,KOHT
Põhja-Karjala,KOHT
Põhja-Kaukaasia,KOHT
Põhja-Korea,KOHT
Põhjaküla,KOHT
Põhja-Küpros,KOHT
Põhjala,KOHT
põhjala,KOHT
Põhjalaht,KOHT
põhjalääs,KOHT
põhjamaa,KOHT
Põhjamaad,KOHT
põhjamaailm,KOHT
Põhja-Makedoonia,KOHT
Põhja-Mariaanid,KOHT
Põhjamere-Läänemere kanal,KOHT
Põhja-meretee,KOHT
Põhjameri,KOHT
põhjameri,KOHT
põhjanaba,KOHT
põhjanurk,KOHT
Põhja-Näljastepp,KOHT
põhjaosa,KOHT
põhjaosariik,KOHT
Põhja-Osseetia,KOHT
põhjapiir,KOHT
põhjapiirkond,KOHT
Põhja-Pohjanmaa,KOHT
põhjapoolne,KOHT
põhjapöörijoon,KOHT
põhjarannik,KOHT
Põhja-Rein-Vestfaal,KOHT
Põhjariik,KOHT
Põhja-Rodeesia,KOHT
Põhjasaar,KOHT
Põhja-Savo,KOHT
põhjaserv,KOHT
põhjasopp,KOHT
Põhja-Šoti mägismaa,KOHT
Põhja-Tallinn,KOHT
põhjatiib,KOHT
põhjatipp,KOHT
põhjatus,SEISUND
Põhja-Uvaalid,KOHT
põhjaveehorisont,KOHT
põhjaveekiht,KOHT
põhjaveelade,KOHT
Põhja-Vietnam,KOHT
Põhjaväin,KOHT
põhjaõhtu,KOHT
põhjendamatus,SEISUND
põhjendatus,SEISUND
põhuhoidla,KOHT
põhumaja,KOHT
põiehaigus,SEISUND
põiehalvatus,SEISUND
põiekas,SEISUND
põiekivi,SEISUND
põiekivitõbi,SEISUND
põiepakitsus,SEISUND
põiepidamatus,SEISUND
põiepõletik,SEISUND
põievähk,SEISUND
põikimurd,SEISUND
põikipragu,KOHT
põiklõhe,KOHT
põiklööv,KOHT
Põikma,KOHT
põikorg,KOHT
põikpragu,KOHT
põiktänav,KOHT
Põikva,KOHT
põikvuuk,KOHT
Põima,KOHT
põistangtõbi,SEISUND
Põitse,KOHT
Põlda,KOHT
Põlde,KOHT
Põldeotsa,KOHT
Põldmaa,KOHT
põlendik,KOHT
Põlendmaa,KOHT
põleng,sündmus
põletik,SEISUND
põletikukolle,KOHT
põletishaav,SEISUND
põletushaav,SEISUND
põletuslaik,SEISUND
põletusmatus,sündmus
põletustunne,SEISUND
põletusvill,SEISUND
põlevil silmil,SEISUND
põlevi silmi,SEISUND
põlevkivibassein,KOHT
põlevkivielektrijaam,KOHT
põlevkivijaam,KOHT
põlevkivikaevandus,KOHT
põlevkivikarjäär,KOHT
Põlgaste,KOHT
põlisala,KOHT
põliskodu,KOHT
põlisküla,KOHT
põlisloodus,KOHT
põlispark,KOHT
põlispõld,KOHT
põlistalu,KOHT
Põlli,KOHT
Põlliku,KOHT
Põllküla,KOHT
Põllu,KOHT
põllukraav,KOHT
Põlluküla,KOHT
põlluküngas,KOHT
põllulaam,KOHT
põllulage,KOHT
põllulahmakas,KOHT
põllulapike,KOHT
põllulapp,KOHT
põllumaa,KOHT
põllumajandusaasta,AEG
põllumajandusettevõte,KOHT
põllumajanduskool,KOHT
põllumajandusmaa,KOHT
põllumajandusmaastik,KOHT
põllumajandusministeerium,KOHT
põllumajandusnäitus,sündmus
põllumajandusühistu,KOHT
põllumajandusülikool,KOHT
põllumassiiv,KOHT
põllunukk,KOHT
põllunurk,KOHT
põllupeenar,KOHT
põllurinnak,KOHT
põllutee,KOHT
põllutöökoda,KOHT
põlluvahe,KOHT
põlluvahetee,KOHT
põlluveer,KOHT
põlluäär,KOHT
Põlma,KOHT
Põltsamaa,KOHT
põlu all,SEISUND
põlu alla,SEISUND
põlu alt,SEISUND
Põlula,KOHT
Põlva,KOHT
Põlvamaa,KOHT
Põlva maakond,KOHT
põlveltasend,SEISUND
põlvevalu,SEISUND
põlviliasend,SEISUND
põlvpüksteiga,AEG
põndak,KOHT
põngerjapõli,AEG
põngerjapõlv,AEG
Põnni,KOHT
põnnipõli,AEG
põnnipõlv,AEG
põranda all,SEISUND
põranda alla,SEISUND
põrandapragu,KOHT
Põrga,KOHT
Põrgu,KOHT
põrguauk,KOHT
põrguhaud,KOHT
põrguleek,KOHT
põrgu on lahti,SEISUND
põrgupiin,SEISUND
põrguriik,KOHT
põrgusuu,KOHT
põrgutee on sillutatud heade kavatsustega,SEISUND
põrgutuli,KOHT
põrguvärav,KOHT
Põripõllu,KOHT
põrkeveer,KOHT
põrnataud,SEISUND
põrnatõbi,SEISUND
Põrsaku,KOHT
Põrstõ,KOHT
Põru,KOHT
põsekoopapõletik,SEISUND
põskkoopapõletik,SEISUND
põua-aasta,AEG
põuakahjustus,SEISUND
põuakuivus,SEISUND
põuaperiood,AEG
põuasuvi,AEG
Põvvatu,KOHT
põõsaslood,KOHT
põõsasniit,KOHT
Põõsaspea,KOHT
põõsatihnik,KOHT
põõsatundra,KOHT
Pädaste,KOHT
Päelda,KOHT
päevaaeg,AEG
päevad on loetud,SEISUND
päevak,sündmus
päevake,AEG
päevakene,AEG
päevakeskus,KOHT
päevakodu,KOHT
päevakool,KOHT
päeval,AEG
päevalillepõld,KOHT
päevamärk,KOHT
päevapimesus,SEISUND
päevaspaa,sündmus
päevastatsionaar,KOHT
päevasüda,AEG
päevasündmus,sündmus
päev-paar,AEG
Pähkla,KOHT
pähkliaasta,AEG
Pähklimäe,KOHT
Pähni,KOHT
Päide,KOHT
Päidla,KOHT
Päidre,KOHT
Päigiste,KOHT
Päijänne,KOHT
Päijät-Häme,KOHT
päikeseaasta,AEG
päikeseaeg,AEG
päikeseallergia,SEISUND
päikeseelektrijaam,KOHT
päikesejaam,KOHT
päikesejõujaam,KOHT
päikesekahjustus,SEISUND
päikesekollektor,KOHT
päikesekuumus,SEISUND
päikeselinn,KOHT
päikesepark,KOHT
päikesepiste,SEISUND
päikeseplekk,KOHT
päikesepõletus,SEISUND
päikesepäev,AEG
päikeserannik,KOHT
päikesering,sündmus
päikeseseisak,AEG
päikesetekk,KOHT
päikesetempel,KOHT
päikeseööpäev,AEG
Päiksi,KOHT
Päinurme,KOHT
päise päeva ajal,AEG
Päite,KOHT
päits,KOHT
Päka,KOHT
päkapikumaa,KOHT
Päkste,KOHT
Pällastvere,KOHT
Pälli,KOHT
Pällu,KOHT
Pältre,KOHT
pärakulõhe,SEISUND
Päraküla,KOHT
päralejõudmine,sündmus
päralt,SEISUND
pärandmaastik,KOHT
pärandniit,KOHT
pärapõhi,KOHT
pärapõrgu,KOHT
Pärase,KOHT
pärasoolevähk,SEISUND
pärast Kristust,AEG
pärastlõuna,AEG
pärastlõunatund,AEG
pärgsimss,KOHT
Päri,KOHT
Pärinurme,KOHT
päriskodu,KOHT
päriskoht,KOHT
Pärispea,KOHT
Pärispea poolsaar,KOHT
Päris-Soome,KOHT
päristalu,KOHT
päritolumaa,KOHT
päritoluriik,KOHT
Pärivere,KOHT
pärlifarm,KOHT
Pärlijõe,KOHT
Pärlijõgi,KOHT
pärlin,KOHT
pärmivabrik,KOHT
pärmseentõbi,SEISUND
Pärna,KOHT
pärnaallee,KOHT
Pärnamäe,KOHT
pärnapuiestee,KOHT
Pärni,KOHT
Pärnjõe,KOHT
Pärnselja,KOHT
Pärnu,KOHT
Pärnu-Jaagupi,KOHT
Pärnu jõgi,KOHT
Pärnu laht,KOHT
Pärnumaa,KOHT
Pärnu maakond,KOHT
Pärsama,KOHT
Pärsi,KOHT
Pärsia,KOHT
Pärsia laht,KOHT
Pärsikivi,KOHT
pärssumus,SEISUND
Pärsti,KOHT
pärtel,AEG
pärtlipäev,AEG
pärusmõis,KOHT
Pässä,KOHT
pätk,SEISUND
Pätsavere,KOHT
Pätsi aeg,AEG
Pätsu aeg,AEG
Päädeva,KOHT
Päärdu,KOHT
pääsemislootus,SEISUND
Pääsküla,KOHT
pääsla,KOHT
Pääsna,KOHT
päästeamet,KOHT
Päästearmee,KOHT
päästedepoo,KOHT
päästejaam,KOHT
päästekeskus,KOHT
päästeteenistus,KOHT
päästeõppus,sündmus
päästikpunkt,SEISUND
Pääväkese,KOHT
PÖFF,sündmus
pöiaviga,SEISUND
Pöide,KOHT
Pöide-Keskvere,KOHT
pöidla all,SEISUND
Pöitse,KOHT
Pöögle,KOHT
Pööni,KOHT
pööningukamber,KOHT
pööningukord,KOHT
pööningukorrus,KOHT
pööningukorter,KOHT
pööningulagi,KOHT
pööninguvahelagi,KOHT
Pööra,KOHT
Pööravere,KOHT
pöördeaeg,AEG
pöörderiba,KOHT
pöörduks,KOHT
pööriaeg,AEG
pööripäev,AEG
Pööritsa,KOHT
pööritus,SEISUND
pöörmekoht,KOHT
püeemia,SEISUND
püeliit,SEISUND
püelonefriit,SEISUND
pügajaraig,SEISUND
pügala,KOHT
pügaraig,SEISUND
Püha,KOHT
Püha Aujärg,KOHT
pühadelaupäev,AEG
Püha Helena saar,KOHT
Pühajõe,KOHT
Pühajärv,KOHT
Pühajärve,KOHT
pühakoda,KOHT
pühakutepäev,AEG
Püha-Kõnnu,KOHT
Pühalepa,KOHT
Pühalepa-Harju,KOHT
Püha Linn,KOHT
Püha Maa,KOHT
pühamu,KOHT
pühapaik,KOHT
pühapäevak,AEG
pühapäevakool,KOHT
Püha Rooma riik,KOHT
pühasenulk,KOHT
pühasenurk,KOHT
Pühaste,KOHT
Pühatu,KOHT
Püha Vaimu kirik,KOHT
Pühavaimu kirik,KOHT
püha öö,AEG
pühendumus,SEISUND
Pühi,KOHT
pühvli aasta,AEG
pühvliaasta,AEG
püksid on naise jalas,SEISUND
püksid sõeluvad püüli,SEISUND
pülorospasm,SEISUND
püodermia,SEISUND
püonefriit,SEISUND
püonefroos,SEISUND
püramiidmaja,KOHT
Püreneed,KOHT
Pürenee poolsaar,KOHT
Pürksi,KOHT
pürofoobia,SEISUND
püromaania,SEISUND
püsiasustus,KOHT
püsiehitis,KOHT
püsielupaik,KOHT
püsimine,SEISUND
püsinäitus,sündmus
püsirohumaa,KOHT
püsisuhe,SEISUND
Püssi,KOHT
püssirohuait,KOHT
püssirohukelder,KOHT
püssirohutorn,KOHT
püssirohutünni otsas,SEISUND
püssirohuveski,KOHT
Püssä,KOHT
püstihädas,SEISUND
püstihätta,SEISUND
püstijala,SEISUND
püstijalabaar,KOHT
püstijalavastuvõtt,sündmus
püstiseismine,SEISUND
püstkoda,KOHT
püstlõhe,KOHT
püstpöid,SEISUND
püuuria,SEISUND
püügiauk,KOHT
püügihooaeg,AEG
püügikoht,KOHT
püügikorda,SEISUND
püügikorras,SEISUND
püügiperiood,AEG
püügipäev,AEG
püügivalmis,SEISUND
püügivesi,KOHT
püügiõnn,SEISUND
püüliveski,KOHT
püüniskraav,KOHT
püünisvagu,KOHT
Püünsi,KOHT
püütiamängud,sündmus
Pyongyang,KOHT
Pyrrhose võit,SEISUND
Qaidam,KOHT
Qarshi,KOHT
Qashqadaryo,KOHT
Qingdao,KOHT
Qinghai,KOHT
Qiqihar,KOHT
Qom,KOHT
Qo'qon,KOHT
Québec,KOHT
Queensland,KOHT
Quito,KOHT
Raadama,KOHT
Raadi,KOHT
raadiolokatsioonijaam,KOHT
raadiomajakas,KOHT
raadioruhv,KOHT
raadiosõlm,KOHT
raadiotehas,KOHT
raadiovaikus,SEISUND
Raadivere,KOHT
Raadna,KOHT
Raaduvere,KOHT
Raagi,KOHT
Raahe,KOHT
Raakva nulk,KOHT
Raamatu,KOHT
raamatuantikvariaat,KOHT
raamatuhoidla,KOHT
raamatukauplus,KOHT
raamatukoguhoone,KOHT
raamatulaat,sündmus
raamatumess,sündmus
raamatunäitus,sündmus
raamatupidamiskohuslane,KOHT
raamatupidamiskohustuslane,KOHT
raamatupidamisosakond,KOHT
raamatupood,KOHT
raamatuturg,KOHT
Raanitsa,KOHT
Raasepori,KOHT
Raasiku,KOHT
Raassilla,KOHT
raatmaa,KOHT
raatus,KOHT
Raatvere,KOHT
Raavitsa,KOHT
rabaala,KOHT
rabadik,KOHT
rabajärv,KOHT
Rabaküla,KOHT
rabalaugas,KOHT
rabalava,KOHT
rabamaa,KOHT
rabamassiiv,KOHT
rabamets,KOHT
rabamätas,KOHT
rabandushoog,SEISUND
rabanõlv,KOHT
rabapeenar,KOHT
rabasaar,KOHT
Rabasaare,KOHT
rabasoo,KOHT
Rabat,KOHT
Rabavere,KOHT
Rabivere,KOHT
Radaja,KOHT
radarijaam,KOHT
radikuliit,SEISUND
Radovel,KOHT
Radžastan,KOHT
Radviliškis,KOHT
Rae,KOHT
raeapteek,KOHT
Raegma,KOHT
raekabel,KOHT
raekelder,KOHT
raekoda,KOHT
raekohus,KOHT
raekojaplats,KOHT
raekojaväljak,KOHT
Raeküla,KOHT
Raela,KOHT
raeplats,KOHT
raesaal,KOHT
Raespa,KOHT
raeväljak,KOHT
Rafaḩ,KOHT
ragaad,SEISUND
Ragnit,KOHT
rahaasutus,KOHT
rahahäda,SEISUND
rahailm,KOHT
rahakitsikus,SEISUND
rahakoti peal,SEISUND
rahakriis,SEISUND
rahaline tervis,SEISUND
rahalugemine,SEISUND
rahalõhn,SEISUND
