"word","code"
matkaauto,ese_instru
matkajalats,ese_riie
matkakaaslane,in_roll
matkakepp,ese_instru
matkakott,ese
matkaline,in_tegija
matkama,VERB_liikuma
matkamatt,ese_instru
matkamuljed,nähtus_psühh
matkamärk,ese
matkamärkmed,ese_semio
matkapliit,ese_instru
matkapäevik,ese_semio
matkasaabas,ese_riie
matkasell,inimene
matkasport,tegevus
matkasuusk,ese_instru
matkasuvila,ese_instru
matkatarkus,abstr
matkatool,ese_instru
matkauisk,ese_instru
matkelaev,ese_instru
matkija,in_tegija
matkis,ese
matkur,ese_instru
matmine,tegevus_tegu
matmiskomme,abstr/konkr
matmisviis,abstr/konkr
matriarhaalne,omadus_kval
matriarhaat,abstr/konkr
matriits,ese_instru
matrikkel,ese_semio
matrimoniaalne,omadus_kval
matrjoška,ese_kunst
matroon,in_roll
matsa,toit
matsalka,ese_instru
matsereerima,VERB_muutust põhjustama
matsikeel,in_rahvas_keel
matsirahvas,in_omadus
matslik,omadus_kval
matslus,nähtus
matsti,omadus_füüs
matsu jagama,VERB_psühh_mõistus
matsuma,VERB_nähtus
matsutus,tegevus_tegu
matšalka,ese_instru
matšeete,ese_instru
matšo,inimene
matšpall,tegevus
matthall,omadus_füüs_värv
matti võtma,VERB_abstr
mattklaas,materjal/aine
mattkollane,omadus_füüs_värv
mattlamp,ese_instru
mattmust,omadus_füüs_värv
mattpaber,materjal/aine
mattpunane,omadus_füüs_värv
mattroheline,omadus_füüs_värv
mattvalge,omadus_füüs_värv
matuseauto,ese_instru
matusekimp,ese
matusekomme,abstr/konkr
matusekulud,ese_raha
matusekõne,esitus_keel_suhtlus
matuselaul,ese_kunst
matuseline,inimene
matusemeeleolu,nähtus_psühh
matusepilt,esitus_kujutis
matuserong,in_tegija
matuserongkäik,in_tegija
matusetalitaja,in_elukutse
matusetoetus,ese_raha
mauh,omadus_füüs
mauism,vald
mauk,toit
maur,in_rahvas
mauri stiil,abstr/konkr_omadus
mauritar,in_rahvas
mauser,ese_instru
MB,esitus_mõõt
MBA,esitus
mbar,esitus_mõõt
Mc,materjal/aine
mcg,esitus_mõõt
MD,esitus_tiitel
Md,materjal/aine
mea culpa,esitus_keel_suhtlus
medal,ese
medaliala,vald
medaliheitlus,tegevus
medalikolmik,inimene
medalikomplekt,ese_kunst
medalimees,in_omadus
medaliomanik,in_omadus
medalipretendent,in_roll
medalisaak,ese
medalisadu,abstr/konkr
medalisoosik,in_roll
medalist,in_omadus
medalivõit,abstr/konkr
medalivõitja,in_roll
mediaalne,omadus_koht
mediaanpalk,abstr/konkr
mediant,nähtus_füüs
mediatsioon,tegevus
medievaal,ese_semio
medievistika,vald
medikament,materjal/aine
medikamentoosne,omadus
medikamentravi,tegevus
meditatiivne,omadus_kval
mediteerima,VERB_tegevus
meditsiin,vald
meditsiiniajakiri,ese_semio
meditsiinialane,omadus_kval
meditsiinidoktor,esitus_tiitel
meditsiinigeneetik,in_elukutse
meditsiinigeneetika,vald
meditsiiniharidus,abstr
meditsiiniline,omadus_kval
meditsiiniline mask,ese_instru
meditsiiniseen,taim_seen
meditsiiniteadlane,in_elukutse
meditsiiniteadus,vald
meditsiinitöötaja,in_elukutse
meditsiiniõde,in_elukutse
medium done,omadus_füüs
medium rare,omadus_füüs
medulla,materjal/aine
medvend,in_elukutse
medõde,in_elukutse
meede,abstr/konkr
meedia,abstr/konkr
meediajuht,in_elukutse
meediakaja,abstr/konkr
meediakajastus,abstr/konkr
meediakampaania,tegevus
meediakanal,abstr/konkr
meediakangelane,in_roll
meediakirjaoskus,omadus_kval
meediakriitika,vald
meediakunst,vald
meediakuvand,abstr
meediakära,nähtus
meediamogul,in_omadus
meediamull,abstr/konkr
meediamüra,nähtus
meediapeks,tegevus
meediapilt,abstr
meediapädevus,omadus_kval
meediaruum,abstr/konkr
meediastumine,nähtus
meediasuhted,abstr/konkr
meediasõda,tegevus
meediataip,omadus_kval
meediategelane,in_roll
meediatorm,nähtus
meediatööstus,vald
meediavaba,omadus_kval
meediavabadus,abstr/konkr
meediaväljaanne,ese_semio
meedik,in_elukutse
meedlane,in_rahvas
meehimuline,omadus
meejook,toit_jook
meekarva,omadus_füüs_värv
meekook,toit
meekorje,tegevus
meekurn,ese_instru
meekärg,materjal/aine
meelakkumine,tegevus
meelas,omadus_kval
meelde jätma,VERB_psühh
meelde jääma,VERB_psühh
meeldejääv,omadus
meeldesööbiv,omadus_psühh
meelde tooma,VERB_psühh
meelde torkama,VERB_psühh
meelde tulema,VERB_psühh
meelde tuletama,VERB_psühh
meeldetuletus,esitus
meeldima,VERB_psühh_emots
meeldimus,omadus_kval
meeldiv,omadus_kval
meeldiv tutvuda,esitus_keel_suhtlus
meelduma,VERB_psühh_emots
meeleavaldaja,in_roll
meeleelund,kehaosa
meelega,ADV_viis
meeleharjutus,abstr/konkr
meeleheide,nähtus_psühh
meeleheit,nähtus_psühh
meelehärm,nähtus_psühh
meeleib,toit
meele järele,ADV_seisund
meele järgi,ADV_seisund
meelekibedus,nähtus_psühh
meelekindel,omadus_psühh
meelekindlalt,ADV_viis
meelekindlus,omadus_psühh
meelekinnitus,nähtus_psühh
meelekoht,kehaosa
meelekujutus,nähtus_psühh
meelelaad,nähtus_psühh
meelelahutus,tegevus
meelelahutuslik,omadus_kval
meelelahutustööstus,vald
meeleldi,ADV_viis
meelelisus,omadus_psühh
meelemuutus,nähtus_psühh
meelemõnu,nähtus_psühh
meelemürk,materjal/aine
meeleolu,nähtus_psühh
meeleolukas,omadus_psühh
meeleoluline,omadus_psühh
meeleolumuusika,ese_kunst
meeleolupilt,esitus_kujutis
meeleolutsema,VERB_psühh_emots
meeleoluvalgusti,ese_instru
meeleorgan,kehaosa
meelepaha,nähtus_psühh
meelepahatorm,nähtus_psühh
meeleparandus,VERB_psühh
meeleplekk,nähtus_psühh
meelepärane,omadus_psühh
meeles olema,VERB_psühh
meeles seisma,VERB_psühh
meelestatus,nähtus_psühh
meelest minema,VERB_psühh
meelestuma,VERB_psühh
meelestus,nähtus_psühh
meelest ära minema,VERB_psühh
meelevaldne,omadus_psühh
meelevallatu,omadus_psühh
meeli,ADV_viis
meelierutav,omadus_psühh
meelihaarav,omadus_psühh
meelika,ese_kunst
meeli kuumaks kütma,VERB_psühh
meeliköitev,omadus_psühh
meelis,omadus_kval
meelisautor,in_roll
meeli segi ajama,VERB_psühh
meeliskelema,VERB_psühh
meelisklema,VERB_psühh
meelisklus,nähtus_psühh
meelisraamat,ese_semio
meelisroog,toit
meelistegevus,tegevus
meelitatud olema,VERB_psühh
meelitatult,ADV_viis
meelitelema,VERB_psühh
meelitlema,VERB_psühh
meelitsema,VERB_psühh_emots
meelitsi,ADV_seisund
meelitus,tegevus_kõnetegu
meelitusnimi,esitus_keel
meelitussõna,esitus_keel_täht
meeliülendav,omadus_psühh
meelne,omadus_psühh
meelsalt,ADV_viis
meelsamini,ADV_viis
meelsasti,ADV_viis
meelsus,nähtus_psühh
meelsusvang,in_roll
meelteväline,omadus_kval
meelteväline taju,nähtus
meelt heitma,VERB_psühh_emots
meelt lahutama,VERB_tegevus
meelt liigutama,VERB_psühh_emots
meeltliigutav,omadus_psühh
meelt muutma,VERB_psühh_mõistus
meelt mööda,ADV_seisund
meeltmööda,ADV_seisund
meelt parandama,VERB_muutus
meeltülendav,omadus_psühh
meem,abstr
meemagasin,ese_instru
meemaias,omadus
meemesilane,loom_putukas
meemima,VERB_tegevus
meemitama,VERB_tegevus
meemäger,loom
meenemedal,ese
meenemünt,ese_raha
meenuma,VERB_psühh
meenutama,VERB_psühh
meenääre,taim
meepräänik,toit
meepõis,kehaosa_loom
meepõõsas,taim
meer,in_elukutse
meere,esitus_kujutis
meerik,ese_instru
meerima,VERB_abstr
meesai,toit
meesakt,ese_kunst
meesarst,in_elukutse
meeshaaval,ADV_viis
meeshaige,in_omadus
meesiludus,in_omadus
meesipelgas,loom_putukas
meeskangelane,in_roll
meeskolleeg,in_omadus
meeskond,inimene
meeskondlik,omadus_kval
meeskonnakaaslane,in_roll
meeskonnaliige,in_roll
meeskonnatöö,tegevus
meeskonnavaim,nähtus_psühh
meeskoor,inimene
meeskvartett,inimene
meeskülaline,in_omadus
meeslaulja,in_omadus
meesliige,in_omadus
meesliin,in_sugulane
meesmehekaitse,abstr/konkr
mees-mehelt,ADV_viis
meesmängija,in_tegija
mees nagu orkester,inimene
meespaarismäng,tegevus_mäng
meespartner,in_roll
meespeaosa,abstr/konkr_omadus
meespeaosaline,in_roll
meespere,in_omadus
meespool,in_roll
meesriim,abstr/konkr_omadus
meessopran,in_omadus
meessportlane,in_omadus
meessuguhormoon,materjal/aine
meestearst,in_elukutse
meestejaht,tegevus
meestejalats,ese_instru
meestejalgratas,ese_instru
meestejutt,tegevus_tegu
meestekas,ese
meestekaup,ese
meestekeskne,omadus_kval
meesteking,ese_riie
meestekinnas,ese_riie
meesteliit,in_roll
meestemood,nähtus
meestepesu,ese_riie
meesteratas,ese_instru
meesteriided,ese_riie
meesterõivad,ese_riie
meesterätsep,in_elukutse
meesteseelik,ese_riie
meestesokk,ese_riie
meestesugu,grupp
meestesärk,ese_riie
meestetöö,tegevus_tegu
meestevaheline,omadus_kval
meestevihkaja,in_omadus
meestevõrgutaja,in_omadus
meestevägi,in_omadus
meesteõgija,in_omadus
meestuttav,in_omadus
meesuurimus,vald
meesvang,in_omadus
meesõel,ese_instru
meesõiguslane,in_roll
meesõpetaja,in_omadus
meesüksikmäng,tegevus_mäng
meetaim,taim_liik
meeterhaaval,ADV_viis
meeterkeere,ese_instru
meeterlaine,nähtus_füüs
meeter-meetrilt,ADV_viis
meetermõõdustik,abstr/konkr
meetermõõt,ese_instru
meetmehoidja,in_elukutse
meetod,abstr/konkr
meetodiõpetus,abstr/konkr
meetodnäitleja,in_elukutse
meetodnäitlemine,abstr/konkr
meetoodang,toit
meetrihind,ese_raha
meetrikaraamat,ese_semio
meetri kaupa,ADV_viis
meetrikaupa,ADV_viis
meetrikõrgune,omadus_füüs
meetrine,omadus_füüs
meetripaksune,omadus_füüs
meetripikkune,omadus_füüs
meetripulk,ese_instru
meetripuu,ese_instru
meetri viisi,ADV_viis
meetriviisi,ADV_viis
meevaha,materjal/aine
meevein,toit_jook
meevurr,ese_instru
meevõtmine,tegevus_tegu
meeõlu,toit_jook
mefistolik,omadus_kval
megabaidine,omadus_füüs
megabait,esitus_mõõt
megadžaul,esitus_mõõt
megafon,ese_instru
megaherts,esitus_mõõt
megaliit,nähtus_loodus
megaliitne,omadus_füüs
megalomaan,in_omadus
megalomaaniline,omadus
megane,omadus_füüs
megaoommeeter,ese_instru
megapalju,ADV_aste
megapalk,ese_raha
megapiksel,esitus_mõõt
megarari,loom_lind
megastaar,in_roll
megateerium,loom
megatonn,esitus_mõõt
megatonnine,omadus_füüs
megatäht,in_roll
megavatine,omadus_füüs
megavatt,esitus_mõõt
megavatt-tund,esitus_mõõt
meger,ese_instru
megäär,in_omadus
meh,esitus_keel_suhtlus
mehaanik,in_elukutse
mehaanika,vald
mehearu,omadus
meheema,in_sugulane
mehehakatis,in_omadus
mehehääl,omadus_füüs
meheisa,in_sugulane
mehejurakas,in_omadus
mehejutt,tegevus_tegu
mehejõmakas,in_omadus
mehejõud,omadus_füüs
mehejämedune,omadus_kval
mehekas,omadus_kval
meheke,in_omadus
mehekene,in_omadus
mehekohus,abstr
mehekõrgune,omadus_kval
mehekäsi,tegevus
meheleminek,tegevus_tegu
meheleminemine,tegevus_tegu
mehelepanek,tegevus_tegu
mehelik,omadus_kval
mehelikkus,nähtus
meheline,omadus_füüs
mehem,omadus_kval
mehemeel,omadus
mehemoodi,ADV_aste
mehemürakas,in_omadus
mehenatuke,in_omadus
mehenimi,esitus
mehepoeg,in_omadus
mehepoolne,omadus
meheraas,in_omadus
meheraha,ese_raha
mehestama,VERB_muutust põhjustama
mehestuma,VERB_muutus
mehesõna,esitus_keel
mehetapja,in_tegija
mehetegu,tegevus_tegu
mehetöö,tegevus_tegu
mehetükk,in_omadus
mehevanemad,in_sugulane
mehevend,in_sugulane
mehevõime,omadus_füüs
mehevääriline,omadus_kval
meheväärne,omadus_kval
meheõde,in_sugulane
mehhaanik,in_elukutse
mehhaanika,vald
mehhanisaator,in_elukutse
mehhaniseeritus,VERB_tegevus
mehhaniseeruma,VERB_muutust põhjustama
mehhanistlik,omadus_kval
mehhanitsism,vald
mehhanokeemia,vald
mehhanoteraapia,abstr/konkr
mehhanotron,ese_instru
mehhatroonik,in_elukutse
mehhatroonika,vald
mehhiklane,in_rahvas
mehhiklanna,in_rahvas
Mehhiko köök,toit
mehikene,inimene
mehistama,VERB_muutust põhjustama
mehistuma,VERB_muutus
mehisus,omadus_kval
mehitama,VERB_abstr
mehitamata õhusõiduk,ese_instru
mehka,omadus_kval
mehkeldis,in_tegija
mehu,toit_jook
meieaegne,omadus_aeg
meie ajaarvamine,abstr/konkr
meieisa,tegevus
meieisapalve,tegevus
meiepoolne,omadus_kval
meier,in_elukutse
meie-tunne,nähtus_psühh
meietunne,nähtus_psühh
meievaheline,omadus
meie-vorm,tegevus_kõnetegu
meievorm,tegevus_kõnetegu
meig,taim
meigas,loom_lind
meigieemaldaja,materjal/aine
meigieemaldi,materjal/aine
meigieemaldussalvrätik,ese_instru
meigieemaldussalvrätt,ese_instru
meigieemaldusvahend,materjal/aine
meigikohver,ese_instru
meigikott,ese_instru
meigipintsel,ese_instru
meikar,in_elukutse
meilboks,abstr/konkr
meiler,ese_semio
meiliaadress,esitus_info
meilietikett,abstr/konkr
meiliintervjuu,tegevus_kõnetegu
meilikampaania,tegevus
meilikast,abstr/konkr
meililist,ese_semio
meilima,VERB_suhtlus
meiliprogramm,ese_semio
meilitsi,ADV_viis
meisel,ese_instru
meisterdama,VERB_tegevus
meisterdus,tegevus_tegu
meisterjuuksur,in_elukutse
meisterkokk,in_omadus
meisterkondiiter,in_elukutse
meistermees,in_omadus
meistermeeskond,in_roll
meisternaiskond,in_roll
meistersinger,in_roll
meistersportlane,esitus_tiitel
meisterõpetaja,in_elukutse
meistriabi,in_elukutse
meistrikäsi,omadus_kval
meistriliiga,inimene
meistrimees,in_omadus
meistrinorm,esitus_mõõt
meistripaberid,ese_semio
meistriraha,ese_raha
meistrisärk,ese_riie
meistriteos,ese_kunst
meistritiitel,esitus_tiitel
meistrivöö,ese_riie
meitneerium,materjal/aine
meiupuu,ese_instru
mekoonium,materjal/aine
melamiin,materjal/aine
melaneeslane,in_rahvas
melanhoolik,in_omadus
melanhoolitsema,VERB_psühh_emots
melanhoolne,omadus_psühh
melaniin,materjal/aine
melanism,omadus_füüs
melanoom,nähtus_loodus
melanotsüüt,kehaosa
melanzane,toit
melatoniin,materjal/aine
Melba kaste,toit
meldima,VERB_suhtlus
melekas,loom_lind
melhior,materjal/aine
melioraator,in_elukutse
melioratsioonitöö,tegevus
melism,abstr/konkr
melismaatiline,omadus_kval
meliss,taim
melodramaatiline,omadus
melonipuu,taim
melon-maavits,taim
meloodiapill,ese_instru
melotüüpia,vald
meltsas,loom_lind
melu,nähtus
membraanfilter,ese_instru
membraanpump,ese_instru
membranofon,ese_instru
memeetika,vald
memento mori,esitus_keel_suhtlus
memmekene,in_sugulane
memmetütar,in_omadus
memo,ese_semio
memoraat,ese_semio
memorandum,ese_semio
memoriaalkogu,ese_semio
memoriaaltahvel,ese
memoriin,tegevus_mäng
memsahib,esitus_tiitel
memuaar,omadus_kval
memuaarid,ese_semio
memuaarižanr,abstr/konkr
memuaarkirjandus,ese_semio
memuaarne,omadus_kval
memuaristika,ese_semio
menaad,in_müt
mendeleevium,materjal/aine
mendelism,abstr/konkr
mendelist,in_roll
menestrel,in_elukutse
menetelema,VERB_tegevus
menetelu,ese_semio
menetlema,VERB_tegevus
menetlus,tegevus
menetlusosaline,in_roll
menetluspraktika,abstr/konkr
meningokokk,organism
mennik,materjal/aine
mennikpunane,omadus_füüs_värv
mennoniit,in_roll
menoraa,ese_instru
menses,nähtus_loodus
menss,nähtus_loodus
menstruaal,omadus
menstruaalanum,ese_anum
menstruaalne,omadus
menstruatsioon,nähtus_loodus
menstruatsioonianum,ese_anum
menstrueerima,VERB_seisund
mensul,ese_instru
mensulmõõdistamine,abstr/konkr
mensulmõõdistus,tegevus
menševik,in_roll
menševism,vald
mentaliteet,nähtus_psühh
mentee,in_roll
mentii,in_roll
mentool,materjal/aine
mentoolikomm,toit
mentoolipastill,materjal/aine
mentoolpiiritus,materjal/aine
mentoolsalv,materjal/aine
mentor,in_roll
mentorlik,omadus_kval
mentorlus,abstr
menuautor,in_elukutse
menufilm,ese_kunst
menuk,ese
menukas,omadus_kval
menukirjanik,in_elukutse
menulavastus,ese_kunst
menulugu,ese_kunst
menumuusikal,ese_kunst
menuraamat,ese_semio
menuromaan,ese_semio
menusaade,esitus
menusari,ese_kunst
menutu,omadus
menutükk,ese_kunst
menüüikoon,esitus_kujutis
menüükaart,ese_semio
menüükäsk,tegevus_tegu
menüüpunkt,esitus
menüüriba,esitus_kujutis
meranti,materjal/aine
Mercurius,in_müt
merd sõitma,VERB_tegevus
mereaju,tegevus_tegu
merealus,ese_instru
mereannisupp,toit
merearheoloog,in_elukutse
merearheoloogia,vald
mereasjandus,vald
mereasukas,loom_omadus
mereavarus,nähtus_loodus
merebioloogia,vald
mereblokaad,tegevus_tegu
merebriis,nähtus_loodus
mereelanik,loom_omadus
mereelukas,loom_omadus
mereelustik,organism
merefauna,loom_liik
merefloora,taim_liik
merefüüsika,vald
meregeoloogia,vald
merehall,omadus_füüs_värv
mereheide,tegevus_tegu
mereheidis,tegevus_tegu
merehelendus,nähtus_loodus
merehoovus,nähtus_loodus
merehunt,in_roll
merehõng,nähtus_füüs
merehõnguline,omadus_füüs
merehädaline,in_roll
merehärg,loom_lind
merehääl,nähtus_füüs
mereimetaja,loom_liik
merejalaväelane,in_elukutse
merejumal,in_müt
merejutt,ese_semio
merejää,materjal/aine
merekaabel,ese
merekaart,ese_semio
merekala,loom_kala
merekalandus,vald
merekalastus,vald
merekapsas,taim
merekaru,in_elukutse
merekarva,omadus_füüs_värv
merekasv,taim_liik
merekaubandus,vald
merekilpkonn,loom_liik
merekindel,omadus_füüs
merekivi,ese
merekohin,nähtus_loodus
merekoletis,in_müt
merekonteiner,ese_instru
merekooli saatma,VERB_tegevus
merekuumalaine,nähtus_loodus
merekõlblik,omadus_kval
merekõnts,materjal/aine
merelaev,ese_instru
merelaevandus,vald
merelaevastik,ese_instru
merelaul,ese_kunst
mereleitsak,nähtus_loodus
mereliiklus,tegevus
mereliiv,materjal/aine
merelind,loom_lind
merelinnustik,loom_lind
merelooded,nähtus_loodus
mereloom,loom
mereloomastik,loom_liik
mereluure,tegevus
merelõhnaline,omadus_füüs
meremaal,ese_kunst
meremaalija,in_roll
meremees,in_elukutse
meremeheelu,tegevus
meremehejutt,tegevus_kõnetegu
meremehekast,ese
meremehekott,ese_riie
meremehekõnnak,omadus
meremehesõlm,ese_instru
meremehesärk,ese_riie
meremiil,esitus_mõõt
meremiin,ese_instru
meremuda,materjal/aine
meremudakuur,abstr/konkr
meremõrd,ese_instru
meremüha,nähtus_loodus
meremühin,nähtus_loodus
merendus,vald
merenduslik,omadus
merenümf,in_müt
mereohutus,omadus_kval
mereomadus,omadus_füüs
merepaat,ese_instru
merepenikoorem,esitus_mõõt
merepiir,abstr
merepraht,konkr
mereprognoos,tegevus_tegu
mereprotest,ese_semio
merepuksiir,ese_instru
merepärl,objekt_loodus
merepüük,tegevus
mererahvas,in_omadus
mereravi,vald
mereretk,tegevus_tegu
mereroheline,omadus_füüs_värv
mereromaan,ese_semio
mereromantika,nähtus_psühh
mererööv,tegevus_tegu
mereröövel,in_tegija
meresaadus,toit
mereseadus,abstr/konkr
meresete,materjal/aine
meresinine,omadus_füüs_värv
meresoolane,omadus_füüs
meresuplus,tegevus_tegu
meresõiduk,ese_instru
meresõidukogemus,nähtus_psühh
meresõiduohutus,omadus_kval
meresõiduomadus,omadus_füüs
meresõitja,in_elukutse
meresügavus,omadus_füüs
meresüst,ese_instru
meretagune,omadus_koht
meretaimestik,taim_liik
meretarkus,abstr/konkr
meretase,esitus_mõõt
meretava,abstr/konkr
mereteadlane,in_elukutse
mereteadus,vald
mereteekond,tegevus_tegu
mereteitsi,ADV_viis
meretransport,vald
mereturism,vald
meretuul,nähtus_loodus
meretuulik,ese_instru
meretõus,nähtus_loodus
meretäis,kogus
mereuss,loom_kala
merevaigukarva,omadus_füüs_värv
merevaigukollane,omadus_füüs_värv
merevaik,materjal/aine
merevaikehe,ese_kunst
merevaikhelmes,ese
merevaikkollane,omadus_füüs_värv
merevedu,vald
mereveondus,vald
mereveos,ese
merevesi,nähtus_loodus
merevetikas,taim_liik
merevoog,nähtus_loodus
mereväelane,in_elukutse
mereväeohvitser,in_elukutse
mereväesinine,omadus_füüs_värv
merevähk,loom_liik
merevärin,nähtus_loodus
mereõhk,materjal/aine
mereõigus,vald
mereäärne,omadus_koht
mereühendus,abstr
mergel,materjal/aine
meriahven,loom_kala
meriangerjas,loom_kala
meridiaan,esitus_kujutis
meridiaanikaar,esitus_kujutis
meridiaanring,ese_instru
meridionaalne,omadus_koht
meridriimia,taim
merielevant,loom
meriharakas,loom_lind
merihobuke,loom_kala
merihumur,taim
merihärg,loom_kala
merikajakas,loom_lind
merikann,taim
merikapsas,taim
merikaru,loom
merikeel,loom_kala
merikerad,loom_liik
merikiisk,loom_kala
merikilk,loom
merikoger,loom_kala
merikotkas,loom_lind
merikukk,loom_kala
merikurat,loom_kala
merikurk,loom
merikõrv,loom
merilehm,loom
merileopard,loom
merilest,loom_kala
meriliilia,loom
meriliiliad,loom
merilohe,loom_kala
meriluts,loom_kala
merilõvi,loom
merimadu,loom
meri-nadahein,taim
merine,omadus_füüs
merineitsi,in_müt
merinõel,loom_kala
meripuju,taim
meripura,loom
meripuuk,loom_kala
meripõis,loom
meripääsuke,loom_lind
meripühvel,loom_kala
meririst,loom
meriroos,loom
merisaarmas,loom
merisalat,taim
merisibul,taim
merisiga,loom
merisiig,loom_kala
merisiilik,loom
merisinep,taim
merisk,loom_lind
meriski,loom_lind
meristeemmeetod,tegevus
meristeempaljundus,abstr/konkr
merisutt,loom_kala
meritint,loom_kala
meritokraatia,abstr
meritont,loom_kala
meritsi,ADV_viis
merituped,loom_liik
meritupp,loom
meritäht,loom
meritünnik,loom
meriurgiinea,taim
merivarblane,loom_kala
merivart,loom_lind
meriveiselised,loom_liik
meriõhv,loom
meriärn,loom_kala
merja,in_rahvas
merja keel,in_rahvas_keel
merjalane,in_rahvas
merkantiilne,omadus_kval
merkantilism,nähtus
merkaptaan,materjal/aine
merkonoom,in_elukutse
merkusaal,materjal/aine
Merkuur,objekt_loodus
merlang,loom_kala
merluus,loom_kala
meronüüm,esitus_keel
merseriseerima,VERB_muutus
mersu,ese_instru
mesenhüüm,kehaosa
mesenteerium,kehaosa
mesi,toit
